# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804555e-04 -2.6021314637e-06
1.0557862776e+02 1.8141510228e-01
2.1151993976e+02 7.4258278299e+00
3.2452424209e+02 5.1606370241e+01
4.6227356430e+02 1.4376385731e+02
6.2754284684e+02 2.2072326050e+02
8.0157991223e+02 2.6001287712e+02
9.8140702738e+02 2.9764820871e+02
