model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f,label,target_k0,energy_per_baryon_minus_mn
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.4777623021582733,2.9860143884892083,490.57100719166203,1406.9030754925598,181.32599893792812,792.2168626251956,1620.9888826170913,0.5630927079662817,0.10393421161711466,0.049655848215197855,0.42810645394307545,1.9887156064036622,3.555056110210796,k0_280,280.0,88.8097859030022
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.48351654676258987,3.0219784172661868,498.69350817230395,1415.8057253176805,185.6985416866355,729.6868581890632,1473.3007895491235,0.5153862886275128,0.11222752867101421,0.05426386711470834,0.42925267964788155,2.071433412253517,3.5970432951540223,k0_280,280.0,93.38871153703462
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.48927079136690643,3.0579424460431652,506.86479210300155,1423.9048302576005,189.72359227107836,671.8798090186021,1341.7011774664875,0.47185724406669194,0.12054637665066797,0.05897982110028549,0.43029097026662094,2.1518107425722444,3.6383403145445183,k0_280,280.0,97.95963839766864
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.495025035971223,3.0939064748201437,515.0805015454441,1431.292309638295,193.43086321822457,619.4851079542391,1225.9614398434846,0.43281522843561604,0.12886239147483525,0.06379010997516814,0.43123492599605484,2.2298671400983716,3.6789838078194017,k0_280,280.0,102.51404296122723
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5007792805755394,3.1298705035971213,523.3368042028733,1438.0565134773474,196.85292995087858,572.8246815726089,1125.0696004377469,0.3983325246289997,0.13715076366382872,0.06868226075795798,0.4320970198175815,2.3056402851478874,3.719012410901746,k0_280,280.0,107.04484211369277
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5065335251798561,3.1658345323741,531.6303594122027,1444.278713718651,200.02320988454161,531.896713474133,1037.5775128403714,0.3682784412882704,0.14539324180531504,0.07364655130897345,0.4328869738708826,2.379205214633135,3.7584528236204218,k0_280,280.0,111.54624518374271
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5122877697841726,3.2017985611510786,539.9582701939629,1450.0313945583966,202.97425753800306,496.43847198423356,961.8789702677979,0.3423639473236527,0.15357339436531595,0.07867377169759292,0.43361399808657963,2.450635198338584,3.79733538705165,k0_280,280.0,116.01358775644394
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5180420143884892,3.237762589928057,548.3180300686572,1455.3778793524914,205.73646668212248,466.00074949644613,896.3961507043185,0.3201922717856433,0.16167956581714557,0.0837568079613704,0.43428520642711876,2.520022973055914,3.8356809671788445,k0_280,280.0,120.44316645997651
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5237962589928057,3.2737266187050356,556.7074708129744,1460.3727905866917,208.33722213479786,440.02501530823866,839.6827189542836,0.3013100614750995,0.16970169491675458,0.08888911294213447,0.4349071460506712,2.587457183276823,3.873511526891052,k0_280,280.0,124.83208643653325
clausius,4.11410812010825,454.4126974680453,1.9364497235832598,279.9999999698599,0.5295505035971223,3.3096906474820145,565.1247145697056,1465.0629285282218,210.80048982232597,417.9141697392462,790.4662455202681,0.28525339192022003,0.17763154220850025,0.09406487263124479,0.4354856309658775,2.6530250006796443,3.9108480226169124,k0_280,280.0,129.17812697926888
