model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f,label,target_k0,energy_per_baryon_minus_mn
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.05770244604316546,0.36064028776978413,53.57986522126657,920.5770796307554,-0.45669289742915686,-10.288548070258695,-183.32640452221332,-0.011176194039488193,0.0,0.0,0.05770244604316546,0.0,0.9826414296614456,k0_250,250.0,-9.44551235860797
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.06345669064748201,0.39660431654676254,58.87405582396183,919.5937282315488,-0.5147669618755273,-9.707908747429585,-158.45656329566754,-0.010556736577682689,0.0,0.0,0.06345669064748201,0.0,1.018036256553807,k0_250,250.0,-10.21673202244142
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.06921093525179856,0.43256834532374094,64.16299971894603,918.7705594678824,-0.5684162604873451,-8.822603324108732,-127.65180375177975,-0.009602618665990402,0.0,0.0,0.06921093525179856,0.0,1.0518508512379836,k0_250,250.0,-10.935519719354602
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.0749651798561151,0.4685323741007194,69.44771689280775,918.1107956263378,-0.6163017970230831,-7.715633168072408,-101.66199394452181,-0.00840381488250422,0.0,0.0,0.0749651798561151,0.0,1.0843247945133996,k0_250,250.0,-11.600343171287477
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.08071942446043165,0.5044964028776978,74.72906790274128,917.5947103995862,-0.6572115415398779,-6.406645200490648,-77.71349745032222,-0.006981998836611359,0.0,0.0,0.08071942446043165,0.0,1.1156501370438254,k0_250,250.0,-12.212082131814782
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.08647366906474818,0.5404604316546762,80.00784571534018,917.2123491923911,-0.6900326041764706,-4.911145140298849,-55.183601469390524,-0.005354425444253047,0.0,0.0,0.08647366906474818,0.0,1.1459836592199373,k0_250,250.0,-12.772163819793946
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.09222791366906474,0.5764244604316546,85.28479632544692,916.956368256684,-0.7137314023890381,-3.241582563637617,-33.787567921918125,-0.0035351546440541212,0.0,0.0,0.09222791366906474,0.0,1.1754553876218001,k0_250,250.0,-13.2821685691747
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.0979821582733813,0.6123884892086331,90.56062818420965,916.8207571537548,-0.7273383221289874,-1.4079683687162732,-13.346717203784621,-0.0015357073427168827,0.0,0.0,0.0979821582733813,0.0,1.204174671357483,k0_250,250.0,-13.743688646505916
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.10373640287769784,0.6483525179856114,95.83601811540173,916.8004056000245,-0.7299349911665061,0.5817534208260621,6.273137566215953,0.0006345475168559922,0.0,0.0,0.10373640287769784,0.0,1.2322346187208024,k0_250,250.0,-14.15826790919698
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.10949064748201438,0.6843165467625899,101.11161575852796,916.8909095969035,-0.7206432191633253,2.721468668637757,25.18329263563804,0.0029681488169996223,0.0,0.0,0.10949064748201438,0.0,1.259715402704775,k0_250,250.0,-14.527373946371199
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.11524489208633093,0.7202805755395683,106.38804725399147,917.0884658056619,-0.6986149983618554,5.002422852181379,43.481222811005445,0.005454678625563949,0.0,0.0,0.11524489208633093,0.0,1.2866867680839607,k0_250,250.0,-14.85238514262926
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.12099913669064748,0.7562446043165467,111.6659184706143,917.3898046669473,-0.6630728897519763,7.413130598598572,61.25497872595856,0.008080676895346427,0.0,0.0,0.12099913669064748,0.0,1.313209963423339,k0_250,250.0,-15.134585215223069
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.12675338129496402,0.7922086330935252,116.94581792111106,917.7921431705333,-0.6133010648656959,9.957396425476821,78.58561938942715,0.01084929360048646,0.0,0.0,0.12675338129496402,0.0,1.3393392514128044,k0_250,250.0,-15.375161701052207
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.13250762589928056,0.8281726618705034,122.22831944606061,918.2931490101007,-0.5484783004432947,12.652527332272548,95.5487367318803,0.013778309623579014,0.0,0.0,0.13250762589928056,0.0,1.3651231050406236,k0_250,250.0,-15.57520658496503
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.13826187050359712,0.864136690647482,127.5139847168555,918.8909122016266,-0.467689590600302,15.506096772963097,112.21552517572681,0.016874796090660095,0.0,0.0,0.13826187050359712,0.0,1.390605166345495,k0_250,250.0,-15.735718080437778
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.14401611510791365,0.9001007194244603,132.80336559304405,919.583922149568,-0.37002655306362847,18.51960001557534,128.65360556008204,0.020139108100416716,0.0,0.0,0.14401611510791365,0.0,1.4158250234317722,k0_250,250.0,-15.857602994412787
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.1497703597122302,0.9360647482014388,138.0970063613463,920.3710490452762,-0.25455697367285196,21.698095506994882,144.92770696098586,0.023575378136353655,0.0,0.0,0.1497703597122302,0.0,1.440818846764836,k0_250,250.0,-15.941679337040796
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.15552460431654674,0.9720287769784172,143.39544587891993,921.2515289363105,-0.12031425507348763,25.048232466329896,161.10026076623143,0.027189352396788883,0.0,0.0,0.15552460431654674,0.0,1.465619915377482,k0_250,250.0,-15.988678967732653
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.16127884892086328,1.0079928057553955,148.69921964054654,922.2249523961799,0.033710339361238066,28.57794872942428,177.23205800290367,0.030988045438557422,0.0,0.0,0.16127884892086328,0.0,1.4902590561538032,k0_250,250.0,-15.999250146492159
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.16703309352517984,1.043956834532374,154.00886179150353,923.2912609161399,0.20857475948396148,32.29640257880139,193.38427594999226,0.03497964720986868,0.0,0.0,0.16703309352517984,0.0,1.5147650139193234,k0_250,250.0,-15.973959883063117
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.17278733812949637,1.0799208633093522,159.32490715322518,924.4507429941215,0.4053931399170439,36.21397578320341,209.61634627225703,0.03917350497865703,0.0,0.0,0.17278733812949637,0.0,1.5391647660556225,k0_250,250.0,-15.913295742664332
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.1785415827338129,1.1158848920863307,164.6478931911642,925.7040228898436,0.6253429089866571,40.342309714948776,225.98553786879293,0.043580138702442914,0.0,0.0,0.1785415827338129,0.0,1.5634837923662335,k0_250,250.0,-15.81766762627376
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.18429582733812946,1.1518489208633091,169.9783619110412,927.0520542908482,0.8696721759228659,44.69436315540631,242.54908090484057,0.04821127675467525,0.0,0.0,0.18429582733812946,0.0,1.5877463086662988,k0_250,250.0,-15.687409605969378
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.19005007194244602,1.1878129496402876,175.3168617538116,928.4961215411076,1.1397075050473804,49.2844882060092,259.3646713107496,0.053079907457456416,0.0,0.0,0.19005007194244602,0.0,1.6119754708538727,k0_250,250.0,-15.522781433601267
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.19580431654676259,1.223776978417266,180.66394950605473,930.0378435229518,1.4368621765947291,54.128523570968504,276.49088849049485,0.058200345231040805,0.0,0.0,0.19580431654676259,0.0,1.6361935549058575,k0_250,250.0,-15.3239697046821
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.2015585611510791,1.2597410071942443,186.02019223961585,931.6791800647612,1.762645034443112,59.24390568282854,293.9876554970861,0.06358831124541227,0.0,0.0,0.2015585611510791,0.0,1.6604221172258757,k0_250,250.0,-15.091088677778316
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.20731280575539565,1.2957050359712228,191.38616929573814,933.4224409675538,2.1186700258228366,64.64979882451543,311.9166890938455,0.06926102907650437,0.0,0.0,0.20731280575539565,0.0,1.6846821389821234,k0_250,250.0,-14.824180742838621
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.2130670503597122,1.3316690647482012,196.76247432858693,935.2702977490607,2.50666654655535,70.36724594793111,330.3419942156235,0.07523733632649919,0.0,0.0,0.2130670503597122,0.0,1.7089941574570504,k0_250,250.0,-14.523216534884
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.21882129496402875,1.3676330935251797,202.14971742453827,937.2257982092399,2.9284907164558325,76.41934343970604,349.33035016476674,0.08153781467147053,0.0,0.0,0.21882129496402875,0.0,1.7333783869482895,k0_250,250.0,-14.188094683522763
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.22457553956834528,1.403597122302158,207.54852731333048,939.2923839478943,3.386137735862031,82.83145981361781,368.95185045855465,0.08818495841036517,8.542044038004819e-07,1.9183341488514992e-07,0.2245753477349304,0.004100259984757146,1.7578540210711338,k0_250,250.0,-13.818641191922666
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.23032978417266184,1.4395611510791364,212.95955368895386,941.473911069857,3.881755677856179,89.631498512305,389.28047088775804,0.09520337999642603,5.326876728779486e-06,1.226938367254154e-06,0.23032855723429457,0.010369554702214453,1.7824382512775032,k0_250,250.0,-13.414608432432487
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.23608402877697837,1.4755251798561149,218.38346965908752,943.7746742898215,4.417660869244506,96.8501595231071,410.39468308069894,0.10262000259329443,1.3800028797652526e-05,3.257966395788129e-06,0.2360807708105826,0.01689744293285493,1.8071504162095036,k0_250,250.0,-12.97567374458879
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.24183827338129493,1.5114892086330933,223.82097434339948,946.1994347055002,4.9963546935822505,104.52120070922962,432.37811592821924,0.11046423922432518,2.627366061041961e-05,6.353976717430018e-06,0.2418319194045775,0.023597658108003877,1.8320102849737787,k0_250,250.0,-12.501437617727447
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.2475925179856115,1.5474532374100718,229.27279564261053,948.7534515679182,5.620541979680052,112.68174225158722,455.3202834403344,0.11876820270363012,4.321996474816568e-05,1.0700939899247707e-05,0.24758181704571225,0.030623499682003442,1.8570373271672322,k0_250,250.0,-11.991421437321378
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.253346762589928,1.58341726618705,234.73969320242225,951.4425184229514,6.293151308294615,121.37262123613293,479.3173762156468,0.12756695111472652,6.493077227523683e-05,1.6450000948395103e-05,0.2533303125889796,0.03796853706209176,1.8822514267777217,k0_250,250.0,-11.445064769284272
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.25910100719424456,1.6193812949640285,240.22246159851574,954.2730040377146,7.017357481399596,130.638791147262,504.47313301801773,0.13689876020227323,9.111425212728701e-05,2.3607794495930403e-05,0.2590773993997486,0.045484657176853405,1.907673387668291,k0_250,250.0,-10.861722152920152
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.2648552517985611,1.655345323741007,245.7219337714802,957.2518986258183,7.796606426441755,140.52977226218738,530.8998109367841,0.1468054254725686,0.00012300662053083214,3.2578949453583604e-05,0.26482267284910754,0.05343196432626469,1.9333229022819998,k0_250,250.0,-10.2406593682839
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.2706094964028777,1.6913093525179854,251.23898474379453,960.3868659236415,8.63464284897065,151.10016073866956,558.7192488687281,0.15733259803938557,0.0001604275159691334,4.341320930557181e-05,0.2705660831935721,0.06167909254987161,1.9592215916478999,k0_250,250.0,-9.581049137480136
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.27636374100719424,1.7272733812949639,256.7745356540754,963.6863017334339,9.535540995725464,162.41020584723282,588.0640516926551,0.16853015919713388,0.00020402949254001463,5.6386353834157875e-05,0.2763073546533601,0.07029223676483451,1.9853908311265642,k0_250,250.0,-8.881966214985141
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.28211798561151075,1.7632374100719421,262.32955814780127,967.1593991245978,10.503738950335404,174.52646756113106,619.078720291196,0.18045264071165487,0.00025439621237216797,7.176974698163411e-05,0.2820462158645291,0.07930181982480655,2.0118527472879997,k0_250,250.0,-8.142381815241833
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.2878722302158273,1.7992014388489206,267.9050791619289,970.8162134728178,11.54407696427359,187.52257116190674,651.9184651539641,0.1931597026908917,0.0003121802295634172,8.986801891370986e-05,0.2877823621969136,0.08873720074467137,2.038630171310893,k0_250,250.0,-7.361157340283853
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.29362647482014387,1.835165467625899,273.50218606411926,974.6677331658626,12.661840436927344,201.48008222534864,686.752362344612,0.20671668443451185,0.00037796520624245456,0.00011098059111364056,0.2935154942290302,0.09860882961608264,2.0657468866891415,k0_250,250.0,-6.537037637193407
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.29938071942446043,1.8711294964028777,279.1220322510711,978.7259686660134,13.862808316318528,216.4895357368298,723.7665777441721,0.2211952504253068,0.00045298735863579594,0.00013561568131857066,0.29924510374314184,0.10900202883281386,2.093226935691906,k0_250,250.0,-5.668643499605764
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.30513496402877693,1.9070935251798558,284.765843312721,983.004053174627,15.153307922736632,232.65166859928388,763.1651753496606,0.23667417021113157,0.0005375385178077875,0.0001640217962953613,0.30497094223248156,0.11987146502424038,2.121096486948175,k0_250,250.0,-4.754463163175615
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3108892086330935,1.9430575539568342,290.4349237890739,987.5163512212492,16.540277533763863,250.0789263963249,805.172063300969,0.25324028922362185,0.0006335074540827692,0.00019695063106295793,0.31069225800203054,0.1313490106731887,2.1493811015332387,k0_250,250.0,-3.79284283926188
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.31664345323741006,1.979021582733813,296.1306645840995,992.2785791537781,18.031338548475293,268.89734111739534,850.03318430229,0.2709897671546158,0.0007424222147516027,0.00023508313383911354,0.3164083701035709,0.1434958278641878,2.1781080007834475,k0_250,250.0,-2.7819762056809623
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3223976978417266,2.014985611510791,301.85455110922294,997.3079386731567,19.634879682243547,289.24889814709843,898.0188590888218,0.2900296758210131,0.0008650468234597196,0.00027888910440871214,0.3221188087373179,0.15628663096628395,2.2073067165607814,k0_250,250.0,-1.7198927598695946
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3281519424460431,2.0509496402877696,307.60817223400363,1002.6232642188094,21.36015637141018,311.2945061833285,949.4262570487103,0.3104800350168142,0.0010038537126601512,0.00032941654574110066,0.32782252590030203,0.1698450287104696,2.237006275146765,k0_250,250.0,-0.6044449376295233
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3339061870503597,2.086913669064748,313.39323012580957,1008.2451846958136,23.217409147361142,335.21760919231104,1004.5819103454065,0.33247628084972786,0.0011603709296437604,0.0003874550326814292,0.33351873201767823,0.1841878726359794,2.2672384604634606,k0_250,250.0,0.5667060986313572
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.33966043165467624,2.1228776978417265,319.2115510617317,1014.1962993478626,25.218004609343687,361.22826790888104,1063.8441164452897,0.3561719443673321,0.0013378349305090092,0.00045440958997939386,0.33920602206469685,0.19945265266701456,2.298034665791541,k0_250,250.0,1.796106089465411
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.34541467625899275,2.1588417266187045,325.06509729229003,1020.501366122787,27.374600770443713,389.5671028835322,1127.6048776397295,0.3817408930706511,0.0015385377861921918,0.0005314335313298034,0.34488324272766296,0.21567564856766863,2.3294292912489345,k0_250,250.0,3.086524790728504
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3511689208633093,2.194805755395683,330.9559800211511,1027.1874983197854,29.701333408917264,420.5078423954569,1196.2908399625067,0.40937788191863667,0.001766368506889594,0.0006202937224113537,0.35054862714089796,0.23298602448298128,2.361456591248357,k0_250,250.0,4.4409745815006545
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.35692316546762587,2.2307697841726615,336.88647353194614,1034.2843607703132,32.21401073679743,454.35646737145834,1270.3621922005768,0.43929550189955807,0.00202532757234511,0.0007228863282302787,0.3562002791393956,0.25148596417751384,2.3941526118398815,k0_250,250.0,5.8627304859058995
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3626774100719424,2.26673381294964,342.8590304257342,1041.8243490598213,34.930289910534334,491.44427234835285,1350.3078724164193,0.47171509553587354,0.0023197072933669807,0.000841305433283332,0.36183610463865906,0.27126586051293006,2.4275550337813065,k0_250,250.0,7.355351351282366
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.36843165467625894,2.3026978417266184,348.87629781039226,1049.8427227069228,37.869791841762975,532.1119935044806,1436.6343583992714,0.5068492470305255,0.0026553969200234406,0.0009783322810664778,0.36745332239519246,0.2924769358588122,2.461701304792124,k0_250,250.0,8.922701625488799
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3741858992805755,2.338661870503597,354.94113407076884,1058.3776434981,41.05409504556491,576.6829029928508,1529.8439121889198,0.5448744184418197,0.0030385086414779364,0.0011369670884832214,0.3730489321920923,0.3152402205702804,2.4966304648405315,k0_250,250.0,10.568972676930343
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.37994014388489206,2.3746258992805753,361.0566254992487,1067.470041628847,44.50654080765942,625.4244497906803,1630.3964863253445,0.5858941472833733,0.003477605790557709,0.0013212820444394298,0.3786188618404526,0.3397596307136793,2.532379630661352,k0_250,250.0,12.298701809818795
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3856943884892086,2.410589928057554,367.2261015253936,1077.163194671641,48.25178557679626,678.5002989162921,1738.6480049438196,0.6298955462576161,0.003980689326750551,0.0015353295356465733,0.38415905895356206,0.36615608333144145,2.568988220871725,k0_250,250.0,14.11678594506759
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3914486330935252,2.4465539568345323,373.45314650106405,1087.5018622013745,52.315054175791914,735.9168902069458,1854.757642764462,0.6767040276301384,0.004559919762015642,0.001784974357857176,0.389663658735668,0.39468909394036966,2.6064900510677544,k0_250,250.0,16.02848529512778
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.3972028776978416,2.4825179856115103,379.7416049709064,1098.5307850469253,56.72107716619366,797.4702950103272,1978.5597095349758,0.7259426006675471,0.005227882197713359,0.002076529853197063,0.39512634784464457,0.4255602964169142,2.6449183426158287,k0_250,250.0,18.03941031812394
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.4029571223021582,2.5184820143884887,386.09557618612774,1110.2923560733018,61.49273246012365,862.6998423631115,2109.403814839424,0.777002415304529,0.005999050505528413,0.0024173601282530366,0.40053976217390513,0.4589773422733562,2.68430244150818,k0_250,250.0,20.155483095328464
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.40871136690647475,2.554446043165467,392.51939256920383,1122.8233301174712,66.64944899231902,930.8547028055516,2245.980742420889,0.8290304252122767,0.006892259759922893,0.0028169449075525774,0.4058944219989222,0.4952328990958277,2.7246618628508306,k0_250,250.0,22.382862703752153
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.4144656115107913,2.5904100719424457,399.01757636398617,1136.1505885589152,72.20546376216673,1000.8785899568434,2386.1679957285223,0.8809383193000412,0.007927735298711481,0.0032857736584761396,0.41117983785231516,0.5345707365125717,2.7660094400793307,k0_250,250.0,24.727824172204123
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.42021985611510787,2.626374100719424,405.5947693570163,1150.2862039752172,78.16804944398929,1071.4162799478315,2526.940983232183,0.9314345214653336,0.009131145831586668,0.0038370887875154164,0.41638276732759244,0.5773159401753798,2.808341117955476,k0_250,250.0,27.196583299753797
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.42597410071942443,2.6623381294964026,412.2556327292745,1165.2223109552615,84.53584645790019,1140.8440170096055,2664.3944594217237,0.9790784181555274,0.010529911054627021,0.004485469392150271,0.42148863132727415,0.6237298510340732,2.8516395092879248,k0_250,250.0,29.795065552152323
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.431728345323741,2.698302158273381,419.00471774830345,1180.926490278364,91.297440502478,1207.3242086163739,2793.899514151138,1.0223533967230996,0.012156326636848035,0.005248230784141319,0.42648011453959966,0.6741012168474954,2.8958637001339382,k0_250,250.0,32.52862589808308
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.43748258992805755,2.7342661870503595,425.84631249883205,1197.3384270869994,98.43032408408325,1268.883130752549,2910.3893846274195,1.0597531174536932,0.01404617395684955,0.006144956561222573,0.431337633366835,0.7286885545749836,2.940947039107622,k0_250,250.0,35.40173598419301
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.44323683453237406,2.770230215827338,432.78427411551587,1214.3684738076238,105.90036831976025,1323.5085926949707,3008.7356757996617,1.0898739725555793,0.016236693548553113,0.0071967006517329015,0.43604013388064117,0.7876666930911995,2.986796509356673,k0_250,250.0,38.41766296818287
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.44899107913669056,2.806194244604316,439.8218589749512,1231.8984748793735,113.66190844064639,1369.2625602781325,3084.158275425688,1.1115060114123525,0.018767375439238124,0.008426384151026948,0.44056469498566364,0.8511580204305234,3.0332859202478377,k0_250,250.0,41.57816850310326
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.4547453237410071,2.8421582733812945,446.9615644197967,1249.7848830112284,121.65851171850642,1404.4015925789467,3132.611904431904,1.1237146581539579,0.021677057102086124,0.009857540349640452,0.4448877833913667,0.9191787577640258,3.080258092363209,k0_250,250.0,44.88325593504385
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.4604995683453237,2.878122302158273,454.20499481419876,1267.8639076193651,129.82444901342836,1427.4957840335094,3151.105890454622,1.1259061603180114,0.024999854084467827,0.011512422014593512,0.44898714633073017,0.9915867787873713,3.12753242189094,k0_250,250.0,48.33098929116761
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.46625381294964025,2.9140863309352514,461.55276251864956,1285.9582396777203,138.08683154442534,1437.5351736481264,3137.932307463287,1.1178708058267846,0.02876201875820441,0.013410400914141883,0.4528434120354984,1.0680731189677848,3.1749135869831853,k0_250,250.0,51.917400565047046
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.4720080575539568,2.95005035971223,469.00443133828264,1303.8848005534082,146.36830704638837,1434.0119873167416,3092.793742046022,1.0997996040049731,0.03298130402865753,0.015567441250163131,0.4564406163037937,1.1482077006995877,3.2221967881944815,k0_250,250.0,55.63649376826413
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.4777623021582733,2.9860143884892083,476.55850667511913,1321.4629416084415,154.5901430255105,1416.968339948083,3016.832199766432,1.0722724757028717,0.03766009717312327,0.017992574724935654,0.45976972743333766,1.2313770961735824,3.2691939692434477,k0_250,250.0,59.480346444840734
clausius,4.735852815975205,472.32750755212857,1.7273710702693807,250.00000132258117,0.48351654676258987,3.0219784172661868,484.2124733413919,1338.5225423735073,162.6754718956556,1387.0024741227292,2912.564945525231,1.036218987887388,0.042789177279075136,0.02068927523679068,0.46282727152579917,1.3169074714874758,3.315733411599349,k0_250,250.0,63.439302508800665
