model,parameter_value,a,b,K0,n,n_over_n0,eps,mu_b,P,dP_dn,d2eps_dn2,vs2,quark_fraction,n_q,n_n,k_bu,k_f,label,target_k0,energy_per_baryon_minus_mn
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.28211798561151075,1.7632374100719421,263.4594916657031,996.5864710884462,17.609084373807924,352.4370680025376,1240.082280862437,0.35364424284991036,0.0012426300178794588,0.00035056827750454847,0.2817674173340062,0.17520867126275924,2.1924886720199988,k0_315,315.0,-4.13720109111091
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.2878722302158273,1.7992014388489206,269.2146243771122,1004.021873397346,19.743412579991926,391.74867451519304,1344.236885315167,0.39017942227654717,0.0015425382659360859,0.00044405393080827597,0.28742817628501904,0.19716927360791958,2.230223935218389,k0_315,315.0,-2.8121071793790406
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.29362647482014387,1.835165467625899,275.0142665609281,1012.0876369480375,22.117519766962353,435.96900743498924,1459.1766312534282,0.43076211142116017,0.0019019389399915628,0.0005584596262728838,0.293068015193871,0.22108470412492,2.268966665198336,k0_315,315.0,-1.3873640672776446
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.29938071942446043,1.8711294964028777,280.8622240251197,1020.8489710457711,24.760757197355993,485.3892032979462,1585.9960022340308,0.4754760175745753,0.0023334171414062643,0.0006985801025115753,0.29868213932194887,0.24722891841393002,2.3087803364692814,k0_315,315.0,0.1439945934350817
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.30513496402877693,1.9070935251798558,286.7626959278525,1030.3766433739083,27.703616175103768,540.0775895883991,1725.53243748161,0.5241555047481923,0.0028513352723172976,0.0008700420857525215,0.3042649219430244,0.2758504931850728,2.3497294555885646,k0_315,315.0,1.7896987668979136
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3108892086330935,1.9430575539568342,292.7203025062159,1040.7446155478929,30.97623430895864,599.8121443355003,1878.058611189497,0.5763298078844572,0.0034745496959759847,0.0010802000053383295,0.3098090086277552,0.3072901554041488,2.391874464134399,k0_315,315.0,3.5582605560289267
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.31664345323741006,1.979021582733813,298.7400941048285,1052.0256550887748,34.606547765395966,664.0285892219936,2042.8868183528111,0.6311904904695121,0.004224771219909398,0.0013377461482101374,0.3153057070891999,0.34186331969708394,2.4352727214437095,k0_315,315.0,5.4589316484047
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3223976978417266,2.014985611510791,304.82752840501024,1064.2846414449957,38.61820016224383,731.7902846681907,2217.963110417985,0.6875888800524526,0.0051305655756642525,0.0016540825302201678,0.32074361531150647,0.3800002762496474,2.47996943402937,k0_315,315.0,7.501566685063494
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3281519424460431,2.0509496402877696,310.9884024158121,1077.569878805676,43.02834835948236,801.7841110426796,2399.5803811166925,0.7440669294981933,0.006225464648482559,0.002042898317028725,0.32610904412901437,0.422116508656305,2.5259969767468986,k0_315,315.0,9.696363147223678
clausius,3.5073713953624717,436.714809276499,2.1436242133464485,315.00000015594054,0.3339061870503597,2.086913669064748,317.2287297267934,1091.9034790858618,47.845523951831964,872.3447298881155,2582.3421007460834,0.798921101175023,0.007550332465808479,0.0025211027246206494,0.33138508432573904,0.46866634903580584,2.573365557145286,k0_315,315.0,12.05346420534886
