# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805175e-04 8.7107826507e-08
1.5063016138e+00 6.8946068353e-04
3.0138315415e+00 2.1074242103e-03
4.5220900916e+00 3.5542803178e-03
6.0308274240e+00 4.9336565478e-03
7.5398953376e+00 6.1693743899e-03
9.0491930622e+00 7.2122562334e-03
1.0558646898e+01 8.0296157364e-03
1.2068200452e+01 8.5995936054e-03
1.3577809246e+01 8.9090553372e-03
1.5087437706e+01 8.9545532843e-03
1.6597057566e+01 8.7318646927e-03
1.8106644755e+01 8.2355208825e-03
1.9616179169e+01 7.4667303964e-03
2.1125644025e+01 6.4295529041e-03
2.2635025303e+01 5.1300315957e-03
2.4144311319e+01 3.5759301940e-03
2.5653492382e+01 1.7765287037e-03
2.7162560530e+01 -2.5753749166e-04
2.8671509314e+01 -2.5144061326e-03
3.0180333617e+01 -4.9810916748e-03
3.1689029509e+01 -7.6435693969e-03
3.3197594129e+01 -1.0486844606e-02
3.4706025576e+01 -1.3495009469e-02
3.6214322828e+01 -1.6651289970e-02
3.7722485661e+01 -1.9938085183e-02
3.9230514593e+01 -2.3336999751e-02
4.0738410822e+01 -2.6828870711e-02
4.2246176183e+01 -3.0393790213e-02
4.3753813103e+01 -3.4011123960e-02
4.5261324564e+01 -3.7659526538e-02
4.6768714076e+01 -4.1316953872e-02
4.8275985641e+01 -4.4960672946e-02
4.9783143735e+01 -4.8567270117e-02
5.1290193281e+01 -5.2112657019e-02
5.2797139631e+01 -5.5572074796e-02
5.4303988547e+01 -5.8920097092e-02
5.5810746190e+01 -6.2130631905e-02
5.7317419098e+01 -6.5176921935e-02
5.8824014180e+01 -6.8031544067e-02
6.0330538702e+01 -7.0666407799e-02
6.1837000278e+01 -7.3052753146e-02
6.3343406858e+01 -7.5161147591e-02
6.4849766724e+01 -7.6961481802e-02
6.6356088481e+01 -7.8422965413e-02
6.7862381051e+01 -7.9514122136e-02
6.9368653664e+01 -8.0202783574e-02
7.0874915857e+01 -8.0456083088e-02
7.2381177470e+01 -8.0240449422e-02
7.3887448636e+01 -7.9521598928e-02
7.5393739785e+01 -7.8264528017e-02
7.6900061633e+01 -7.6433505165e-02
7.8406425188e+01 -7.3992061906e-02
7.9912841741e+01 -7.0902984087e-02
8.1419322864e+01 -6.7128302568e-02
8.2925880415e+01 -6.2629282846e-02
8.4432526529e+01 -5.7366415254e-02
8.5939273620e+01 -5.1299404693e-02
8.7446134383e+01 -4.4387158835e-02
8.8953121787e+01 -3.6587777505e-02
9.0460249081e+01 -2.7858540940e-02
9.1967529791e+01 -1.8155896959e-02
9.3474977719e+01 -7.4354498056e-03
9.4982606946e+01 4.3480531132e-03
9.6490431831e+01 1.7240734816e-02
9.7998467011e+01 3.1289601366e-02
9.9506727404e+01 4.6542556234e-02
1.0101522821e+02 6.3048414242e-02
1.0252398490e+02 8.0856915418e-02
1.0403301324e+02 1.0001874124e-01
1.0554232929e+02 1.2058552885e-01
1.0705194936e+02 1.4260988620e-01
1.0856189009e+02 1.6614540899e-01
1.1007216838e+02 1.9124669623e-01
1.1158280144e+02 2.1796936709e-01
1.1309380676e+02 2.4637007835e-01
1.1460520214e+02 2.7650654086e-01
1.1611700565e+02 3.0843753767e-01
1.1762923570e+02 3.4222294305e-01
1.1914191098e+02 3.7792373971e-01
1.2065505048e+02 4.1560203825e-01
1.2216867351e+02 4.5532109705e-01
1.2368279970e+02 4.9714534115e-01
1.2519744898e+02 5.4114038275e-01
1.2671264159e+02 5.8737304238e-01
1.2822839810e+02 6.3591136880e-01
1.2974473943e+02 6.8682466118e-01
1.3126168677e+02 7.4018349082e-01
1.3277926170e+02 7.9605972360e-01
1.3429748609e+02 8.5452654326e-01
1.3581638217e+02 9.1565847252e-01
1.3733597251e+02 9.7953139998e-01
1.3885628002e+02 1.0462226021e+00
1.4037732797e+02 1.1158107684e+00
1.4189913996e+02 1.1883760273e+00
1.4342173997e+02 1.2639999704e+00
1.4494515233e+02 1.3427656812e+00
1.4646940176e+02 1.4247577598e+00
1.4799451331e+02 1.5100623499e+00
1.4952051244e+02 1.5987671686e+00
1.5104742497e+02 1.6909615339e+00
1.5257527712e+02 1.7867363916e+00
1.5410409549e+02 1.8861843498e+00
1.5563390707e+02 1.9893997045e+00
1.5716473925e+02 2.0964784709e+00
1.5869661985e+02 2.2075184186e+00
1.6022957707e+02 2.3226190987e+00
1.6176363953e+02 2.4418818777e+00
1.6329883629e+02 2.5654099753e+00
1.6483519681e+02 2.6933084922e+00
1.6637275100e+02 2.8256844461e+00
1.6791152921e+02 2.9626468118e+00
1.6945156222e+02 3.1043065507e+00
1.7099288126e+02 3.2507766510e+00
1.7253551804e+02 3.4021721659e+00
1.7407950471e+02 3.5586102496e+00
1.7562487388e+02 3.7202101975e+00
1.7717165867e+02 3.8870934848e+00
1.7871989265e+02 4.0593838096e+00
1.8026960989e+02 4.2372071306e+00
1.8182084495e+02 4.4206917128e+00
1.8337363292e+02 4.6099681693e+00
1.8492800935e+02 4.8051695019e+00
1.8648401035e+02 5.0064311516e+00
1.8804167254e+02 5.2138910392e+00
1.8960103306e+02 5.4276896133e+00
1.9116212961e+02 5.6479699017e+00
1.9272500042e+02 5.8748775524e+00
1.9428968429e+02 6.1085608871e+00
1.9585622056e+02 6.3491709515e+00
1.9742464917e+02 6.5968615650e+00
1.9899501062e+02 6.8517893766e+00
2.0056734601e+02 7.1141139108e+00
2.0214169703e+02 7.3839976279e+00
2.0371810598e+02 7.6616059792e+00
2.0529661576e+02 7.9471071500e+00
2.0687726991e+02 8.2402382856e+00
2.0846010620e+02 8.5407151206e+00
2.1004516280e+02 8.8490438640e+00
2.1163248371e+02 9.1657500721e+00
2.1322211352e+02 9.4910000880e+00
2.1481409736e+02 9.8249623737e+00
2.1640848091e+02 1.0167807489e+01
2.1800531044e+02 1.0519708061e+01
2.1960463278e+02 1.0880838767e+01
2.2120649533e+02 1.1251376297e+01
2.2281094605e+02 1.1631499317e+01
2.2441803348e+02 1.2021388427e+01
2.2602780675e+02 1.2421226114e+01
2.2764031554e+02 1.2831196699e+01
2.2925561012e+02 1.3251486282e+01
2.3087374134e+02 1.3682282667e+01
2.3249476061e+02 1.4123775298e+01
2.3411871994e+02 1.4576155175e+01
2.3574567189e+02 1.5039614770e+01
2.3737566961e+02 1.5514347928e+01
2.3900876679e+02 1.6000549756e+01
2.4064501773e+02 1.6498416526e+01
2.4228447725e+02 1.7008145539e+01
2.4392720075e+02 1.7529934989e+01
2.4557324419e+02 1.8063983829e+01
2.4722266405e+02 1.8610491609e+01
2.4887551736e+02 1.9169658305e+01
2.5053186171e+02 1.9741684147e+01
2.5219175516e+02 2.0326769420e+01
2.5385525633e+02 2.0925114255e+01
2.5552242430e+02 2.1536918409e+01
2.5719331869e+02 2.2162381034e+01
2.5886799955e+02 2.2801700414e+01
2.6054652741e+02 2.3455073699e+01
2.6222896326e+02 2.4122696626e+01
2.6391536849e+02 2.4804763204e+01
2.6560580493e+02 2.5501465401e+01
2.6730033479e+02 2.6212992786e+01
2.6899902063e+02 2.6939532188e+01
2.7070192540e+02 2.7681267305e+01
2.7240911232e+02 2.8438378295e+01
2.7412064494e+02 2.9211041355e+01
2.7583658707e+02 2.9999428280e+01
2.7755700274e+02 3.0803705984e+01
2.7928195619e+02 3.1624036015e+01
2.8101151185e+02 3.2460574034e+01
2.8274573424e+02 3.3313469274e+01
2.8448468800e+02 3.4182863987e+01
2.8622843783e+02 3.5068892842e+01
2.8797704840e+02 3.5971682327e+01
2.8973058438e+02 3.6891350101e+01
2.9148911033e+02 3.7828004350e+01
2.9325269068e+02 3.8781743105e+01
2.9502138966e+02 3.9752653522e+01
2.9679527127e+02 4.0740811184e+01
2.9857439919e+02 4.1746279339e+01
3.0035883672e+02 4.2769108150e+01
3.0214864676e+02 4.3809333915e+01
3.0394389167e+02 4.4866978270e+01
3.0574463326e+02 4.5942047387e+01
3.0755093270e+02 4.7034531168e+01
3.0936285043e+02 4.8144402415e+01
3.1118044612e+02 4.9271616002e+01
3.1300377852e+02 5.0416108079e+01
3.1483290546e+02 5.1577795231e+01
3.1666788370e+02 5.2756573667e+01
3.1850876888e+02 5.3952318446e+01
3.2035561541e+02 5.5164882704e+01
3.2220847640e+02 5.6394096893e+01
3.2406740353e+02 5.7639768079e+01
3.2593244699e+02 5.8901679265e+01
3.2780365538e+02 6.0179588766e+01
3.2968107557e+02 6.1473229634e+01
3.3156475266e+02 6.2782309151e+01
3.3345472986e+02 6.4106508383e+01
3.3535104837e+02 6.5445481816e+01
3.3725374730e+02 6.6798857086e+01
3.3916286359e+02 6.8166234783e+01
3.4107843188e+02 6.9547188377e+01
3.4300048442e+02 7.0941264255e+01
3.4492905101e+02 7.2347981858e+01
3.4686415887e+02 7.3766833969e+01
3.4880583257e+02 7.5197287102e+01
