# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805331e-04 9.4783215401e-08
1.5067494033e+00 1.0604085009e-03
3.0154688527e+00 3.4653699387e-03
4.5255329886e+00 6.3829560843e-03
6.0366456446e+00 9.7016043528e-03
7.5486311867e+00 1.3330376855e-02
9.0613698965e+00 1.7209120455e-02
1.0574773858e+01 2.1296569637e-02
1.2088775428e+01 2.5563836888e-02
1.3603320893e+01 2.9990669794e-02
1.5118366625e+01 3.4563144039e-02
1.6633876601e+01 3.9272157528e-02
1.8149820714e+01 4.4112401368e-02
1.9666173569e+01 4.9081630341e-02
2.1182913613e+01 5.4180129915e-02
2.2700022476e+01 5.9410317006e-02
2.4217484462e+01 6.4776434691e-02
2.5735286156e+01 7.0284314512e-02
2.7253416107e+01 7.5941188642e-02
2.8771864575e+01 8.1755539661e-02
3.0290623323e+01 8.7736978882e-02
3.1809685446e+01 9.3896146944e-02
3.3329045226e+01 1.0024463195e-01
3.4848698011e+01 1.0679490170e-01
3.6368640116e+01 1.1356024701e-01
3.7888868733e+01 1.2055473430e-01
3.9409381855e+01 1.2779316600e-01
4.0930178214e+01 1.3529104658e-01
4.2451257223e+01 1.4306471853e-01
4.3972618937e+01 1.5113537054e-01
4.5494264289e+01 1.5952226305e-01
4.7016194582e+01 1.6823908263e-01
4.8538411500e+01 1.7730247569e-01
5.0060917210e+01 1.8673163365e-01
5.1583714341e+01 1.9654632508e-01
5.3106805956e+01 2.0676688747e-01
5.4630195531e+01 2.1741422128e-01
5.6153886939e+01 2.2850978505e-01
5.7677884431e+01 2.4007559144e-01
5.9202192619e+01 2.5213420539e-01
6.0726816466e+01 2.6470874203e-01
6.2251761271e+01 2.7782286683e-01
6.3777032658e+01 2.9150079550e-01
6.5302636567e+01 3.0576729486e-01
6.6828579243e+01 3.2064768569e-01
6.8354867231e+01 3.3616784403e-01
6.9881507365e+01 3.5235420429e-01
7.1408506761e+01 3.6923376391e-01
7.2935872816e+01 3.8683408661e-01
7.4463613197e+01 4.0518330685e-01
7.5991735837e+01 4.2431013551e-01
7.7520248935e+01 4.4424386499e-01
7.9049160945e+01 4.6501437556e-01
8.0578480578e+01 4.8665214111e-01
8.2108216796e+01 5.0918823605e-01
8.3638378812e+01 5.3265434275e-01
8.5168976084e+01 5.5708275825e-01
