# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 6.7927332868e-08
1.5055359724e+00 1.1592154706e-04
3.0111534477e+00 -2.3391892472e-06
4.5165368319e+00 -8.5320398902e-04
6.0215090551e+00 -2.5022318450e-03
7.5259651583e+00 -5.0004551509e-03
9.0298348902e+00 -8.3763781860e-03
1.0533067977e+01 -1.2645755441e-02
1.2035626957e+01 -1.7816091719e-02
1.3537483214e+01 -2.3889046980e-02
1.5038614583e+01 -3.0861902976e-02
1.6539003794e+01 -3.8728511880e-02
1.8038637416e+01 -4.7479938572e-02
1.9537505103e+01 -5.7104911417e-02
2.1035599053e+01 -6.7590147834e-02
2.2532913594e+01 -7.8920594901e-02
2.4029444867e+01 -9.1079610316e-02
2.5525190587e+01 -1.0404910049e-01
2.7020149838e+01 -1.1780962711e-01
2.8514322926e+01 -1.3234048982e-01
3.0007711244e+01 -1.4761979086e-01
3.1500317171e+01 -1.6362448528e-01
3.2992143983e+01 -1.8033042017e-01
3.4483195782e+01 -1.9771236482e-01
3.5973477431e+01 -2.1574403352e-01
3.7462994507e+01 -2.3439810238e-01
3.8951753254e+01 -2.5364622130e-01
4.0439760545e+01 -2.7345902163e-01
4.1927023851e+01 -2.9380612022e-01
4.3413551212e+01 -3.1465612052e-01
4.4899351214e+01 -3.3597661112e-01
4.6384432969e+01 -3.5773416182e-01
4.7868806094e+01 -3.7989431766e-01
4.9352480698e+01 -4.0242159126e-01
5.0835467371e+01 -4.2527945368e-01
5.2317777166e+01 -4.4843032318e-01
5.3799421596e+01 -4.7183555345e-01
5.5280412622e+01 -4.9545542011e-01
5.6760762646e+01 -5.1924910609e-01
5.8240484508e+01 -5.4317468615e-01
5.9719591476e+01 -5.6718910995e-01
6.1198097247e+01 -5.9124818492e-01
6.2676015941e+01 -6.1530655762e-01
6.4153362100e+01 -6.3931769407e-01
6.5630150685e+01 -6.6323385987e-01
6.7106397076e+01 -6.8700609906e-01
6.8582117071e+01 -7.1058421250e-01
7.0057326885e+01 -7.3391673487e-01
7.1532043153e+01 -7.5695091162e-01
7.3006282930e+01 -7.7963267475e-01
7.4480063690e+01 -8.0190661807e-01
7.5953403331e+01 -8.2371597147e-01
7.7426320174e+01 -8.4500257446e-01
7.8898832970e+01 -8.6570684965e-01
8.0370960898e+01 -8.8576777442e-01
8.1842723571e+01 -9.0512285264e-01
8.3314141038e+01 -9.2370808554e-01
8.4785233790e+01 -9.4145794130e-01
8.6256022759e+01 -9.5830532509e-01
8.7726529330e+01 -9.7418154679e-01
8.9196775337e+01 -9.8901628958e-01
9.0666783074e+01 -1.0027375765e+00
9.2136575297e+01 -1.0152717367e+00
9.3606175232e+01 -1.0265433714e+00
9.5075606574e+01 -1.0364753186e+00
9.6544893501e+01 -1.0449886165e+00
9.8014060674e+01 -1.0520024671e+00
9.9483133246e+01 -1.0574341986e+00
1.0095213687e+02 -1.0611992274e+00
1.0242109769e+02 -1.0632110180e+00
1.0389004238e+02 -1.0633810430e+00
1.0535899811e+02 -1.0616187430e+00
1.0682799259e+02 -1.0578314844e+00
1.0829705407e+02 -1.0519245164e+00
1.0976621130e+02 -1.0438009277e+00
1.1123549363e+02 -1.0333616020e+00
1.1270493091e+02 -1.0205051735e+00
1.1417455360e+02 -1.0051279795e+00
1.1564439271e+02 -9.8712401312e-01
1.1711447981e+02 -9.6638487670e-01
1.1858484709e+02 -9.4279973156e-01
1.2005552732e+02 -9.1625524757e-01
1.2152655389e+02 -8.8663555324e-01
1.2299796078e+02 -8.5382218237e-01
1.2446978260e+02 -8.1769402245e-01
1.2594205462e+02 -7.7812725939e-01
1.2741481273e+02 -7.3499532207e-01
1.2888809347e+02 -6.8816882839e-01
1.3036193405e+02 -6.3751552473e-01
1.3183637237e+02 -5.8290022915e-01
1.3331144698e+02 -5.2418477291e-01
1.3478719714e+02 -4.6122793770e-01
1.3626366284e+02 -3.9388539506e-01
1.3774088475e+02 -3.2200964283e-01
1.3921890430e+02 -2.4544994153e-01
1.4069776362e+02 -1.6405224834e-01
1.4217750564e+02 -7.7659150984e-02
1.4365817401e+02 1.3890199578e-02
1.4513981319e+02 1.1076016020e-01
1.4662246841e+02 2.1311866476e-01
1.4810618570e+02 3.2113729494e-01
1.4959101191e+02 4.3499135455e-01
1.5107699471e+02 5.5485994304e-01
1.5256418262e+02 6.8092603221e-01
1.5405262500e+02 8.1337654194e-01
1.5554237210e+02 9.5240241947e-01
1.5703347502e+02 1.0981987192e+00
1.5852598577e+02 1.2509646835e+00
1.6001995729e+02 1.4109038266e+00
1.6151544340e+02 1.5782240170e+00
1.6301249890e+02 1.7531375637e+00
1.6451117953e+02 1.9358613046e+00
1.6601154199e+02 2.1266166950e+00
1.6751364397e+02 2.3256298957e+00
1.6901754418e+02 2.5331318668e+00
1.7052330232e+02 2.7493584612e+00
1.7203097914e+02 2.9745505189e+00
1.7354063644e+02 3.2089539641e+00
1.7505233709e+02 3.4528199020e+00
1.7656614502e+02 3.7064047210e+00
1.7808212530e+02 3.9699701934e+00
1.7960034409e+02 4.2437835784e+00
1.8112086870e+02 4.5281177294e+00
1.8264376761e+02 4.8232511955e+00
1.8416911044e+02 5.1294683354e+00
1.8569696803e+02 5.4470594271e+00
1.8722741244e+02 5.7763207785e+00
1.8876051693e+02 6.1175548416e+00
1.9029635604e+02 6.4710703286e+00
1.9183500557e+02 6.8371823312e+00
1.9337654261e+02 7.2162124382e+00
1.9492104558e+02 7.6084888595e+00
1.9646859422e+02 8.0143465468e+00
1.9801926962e+02 8.4341273207e+00
1.9957315425e+02 8.8681799995e+00
2.0113033199e+02 9.3168605247e+00
2.0269088813e+02 9.7798003250e+00
2.0425489864e+02 1.0254578372e+01
2.0582241106e+02 1.0741506314e+01
2.0739350387e+02 1.1243103818e+01
2.0896825927e+02 1.1759835140e+01
2.1054676012e+02 1.2291956092e+01
2.1212908989e+02 1.2839718034e+01
2.1371533265e+02 1.3403367127e+01
2.1530557298e+02 1.3983143533e+01
2.1689989595e+02 1.4579280562e+01
2.1849838701e+02 1.5192003784e+01
2.2010113199e+02 1.5821530086e+01
2.2170821697e+02 1.6468066679e+01
2.2331972825e+02 1.7131810060e+01
2.2493575224e+02 1.7812944929e+01
2.2655637539e+02 1.8511643057e+01
2.2818168411e+02 1.9228062118e+01
2.2981176465e+02 1.9962344469e+01
2.3144670301e+02 2.0714615909e+01
2.3308658485e+02 2.1484984385e+01
2.3473149534e+02 2.2273538685e+01
2.3638151908e+02 2.3080347105e+01
2.3803673994e+02 2.3905456097e+01
2.3969724098e+02 2.4748888909e+01
2.4136310427e+02 2.5610644226e+01
2.4303441076e+02 2.6490694821e+01
2.4471124015e+02 2.7388986231e+01
2.4639367074e+02 2.8305435450e+01
2.4808177927e+02 2.9239929681e+01
2.4977564074e+02 3.0192325139e+01
2.5147532832e+02 3.1162445927e+01
2.5318091309e+02 3.2150083005e+01
2.5489246395e+02 3.3154993245e+01
