# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804553e-04 6.6449247769e-08
1.5054927964e+00 8.7564581269e-05
3.0110103960e+00 -1.0569073847e-04
4.5162472650e+00 -1.0670814286e-03
6.0210303850e+00 -2.8606866425e-03
7.5252570394e+00 -5.5365930848e-03
9.0288585273e+00 -9.1225495278e-03
1.0531785690e+01 -1.3633931923e-02
1.2034001899e+01 -1.9078046130e-02
1.3535479182e+01 -2.5456480018e-02
1.5036195875e+01 -3.2766537908e-02
1.6536135103e+01 -4.1002168342e-02
1.8035283744e+01 -5.0154592176e-02
1.9533631699e+01 -6.0212743485e-02
2.1031171354e+01 -7.1163587878e-02
2.2527897178e+01 -8.2992357705e-02
2.4023805419e+01 -9.5682729049e-02
2.5518893858e+01 -1.0921695672e-01
2.7013161623e+01 -1.2357597833e-01
2.8506609031e+01 -1.3873949516e-01
2.9999237468e+01 -1.5468603520e-01
3.1491049282e+01 -1.7139300232e-01
3.2982047700e+01 -1.8883671448e-01
3.4472236757e+01 -2.0699243303e-01
3.5961621234e+01 -2.2583438512e-01
3.7450206611e+01 -2.4533578003e-01
3.8937999019e+01 -2.6546882057e-01
4.0425005208e+01 -2.8620471073e-01
4.1911232510e+01 -3.0751365931e-01
4.3396688819e+01 -3.2936488127e-01
4.4881382561e+01 -3.5172659569e-01
4.6365322675e+01 -3.7456602206e-01
4.7848518599e+01 -3.9784937463e-01
4.9330980252e+01 -4.2154185414e-01
5.0812718022e+01 -4.4560763931e-01
5.2293742754e+01 -4.7000987556e-01
5.3774065743e+01 -4.9471066318e-01
5.5253698720e+01 -5.1967104439e-01
5.6732653853e+01 -5.4485098835e-01
5.8210943736e+01 -5.7020937640e-01
5.9688581384e+01 -5.9570398535e-01
6.1165580234e+01 -6.2129146985e-01
6.2641954135e+01 -6.4692734475e-01
6.4117717352e+01 -6.7256596566e-01
6.5592884560e+01 -6.9816050908e-01
6.7067470845e+01 -7.2366295146e-01
6.8541491705e+01 -7.4902404792e-01
7.0014963044e+01 -7.7419330992e-01
7.1487901181e+01 -7.9911898239e-01
7.2960322845e+01 -8.2374801948e-01
7.4432245178e+01 -8.4802606037e-01
7.5903685735e+01 -8.7189740426e-01
7.7374662491e+01 -8.9530498373e-01
7.8845193840e+01 -9.1819033873e-01
8.0315298596e+01 -9.4049358890e-01
8.1784996000e+01 -9.6215340546e-01
8.3254305721e+01 -9.8310698226e-01
8.4723247861e+01 -1.0032900065e+00
8.6191842958e+01 -1.0226366280e+00
8.7660111991e+01 -1.0410794285e+00
8.9128076384e+01 -1.0585493905e+00
9.0595758008e+01 -1.0749758631e+00
9.2063179193e+01 -1.0902865303e+00
9.3530362725e+01 -1.1044073769e+00
9.4997331857e+01 -1.1172626517e+00
9.6464110313e+01 -1.1287748351e+00
9.7930722291e+01 -1.1388646004e+00
9.9397192474e+01 -1.1474507777e+00
1.0086354603e+02 -1.1544503158e+00
1.0232980863e+02 -1.1597782424e+00
1.0379600644e+02 -1.1633476268e+00
1.0526216613e+02 -1.1650695373e+00
1.0672831490e+02 -1.1648530011e+00
1.0819448045e+02 -1.1626049613e+00
1.0966069104e+02 -1.1582302353e+00
1.1112697544e+02 -1.1516314698e+00
1.1259336298e+02 -1.1427090959e+00
1.1405988353e+02 -1.1313612838e+00
1.1552656755e+02 -1.1174838961e+00
1.1699344603e+02 -1.1009704414e+00
1.1846055056e+02 -1.0817120233e+00
1.1992791333e+02 -1.0595972924e+00
1.2139556710e+02 -1.0345123961e+00
1.2286354524e+02 -1.0063409264e+00
1.2433188174e+02 -9.7496386856e-01
1.2580061122e+02 -9.4025954566e-01
1.2726976892e+02 -9.0210356465e-01
1.2873939073e+02 -8.6036876254e-01
1.3020951318e+02 -8.1492514752e-01
1.3168017348e+02 -7.6563984130e-01
1.3315140951e+02 -7.1237702188e-01
1.3462325983e+02 -6.5499786250e-01
1.3609576369e+02 -5.9336046919e-01
1.3756896105e+02 -5.2731981930e-01
