# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805331e-04 9.4925108926e-08
1.5067450186e+00 1.0546010533e-03
3.0154484705e+00 3.4411039963e-03
4.5254839580e+00 6.3258611660e-03
6.0365545145e+00 9.5960789144e-03
7.5484838309e+00 1.3159826929e-02
9.0611516067e+00 1.6956148478e-02
1.0574469417e+01 2.0943124202e-02
1.2088369173e+01 2.5091337966e-02
1.3602796766e+01 2.9380116879e-02
1.5117708222e+01 3.3795211621e-02
1.6633067211e+01 3.8327280644e-02
1.8148843356e+01 4.2970853110e-02
1.9665011030e+01 4.7723592625e-02
2.1181548478e+01 5.2585758527e-02
2.2698437154e+01 5.7559801666e-02
2.4215661218e+01 6.2650054546e-02
2.5733207134e+01 6.7862489687e-02
2.7251063354e+01 7.3204528096e-02
2.8769220066e+01 7.8684885574e-02
3.0287668978e+01 8.4313447921e-02
3.1806403153e+01 9.0101168433e-02
3.3325416858e+01 9.6059983297e-02
3.4844705446e+01 1.0220274091e-01
3.6364265253e+01 1.0854314269e-01
3.7884093507e+01 1.1509569310e-01
3.9404188254e+01 1.2187565723e-01
4.0924548291e+01 1.2890002749e-01
4.2445173185e+01 1.3619064352e-01
4.3966063438e+01 1.4376460740e-01
4.5487219823e+01 1.5163475940e-01
4.7008643622e+01 1.5981893373e-01
4.8530336643e+01 1.6833629237e-01
5.0052301188e+01 1.7720659200e-01
5.1574540029e+01 1.8645017174e-01
5.3097056380e+01 1.9608794278e-01
5.4619853878e+01 2.0614138012e-01
5.6142936562e+01 2.1663251478e-01
5.7666308855e+01 2.2758392776e-01
5.9189975548e+01 2.3901874538e-01
6.0713941789e+01 2.5096063501e-01
6.2238213064e+01 2.6343380201e-01
6.3762795190e+01 2.7646298730e-01
6.5287694302e+01 2.9007346592e-01
6.6812916844e+01 3.0429104600e-01
6.8338469559e+01 3.1914206850e-01
6.9864359483e+01 3.3465340693e-01
7.1390593933e+01 3.5085246857e-01
7.2917180507e+01 3.6776719534e-01
7.4444127072e+01 3.8542606520e-01
7.5971441761e+01 4.0385809441e-01
7.7499132968e+01 4.2309283915e-01
7.9027209342e+01 4.4316039901e-01
8.0555679784e+01 4.6409141947e-01
8.2084553442e+01 4.8591709476e-01
8.3613839708e+01 5.0866917193e-01
8.5143548214e+01 5.3237995476e-01
8.6673688832e+01 5.5708230705e-01
8.8204271667e+01 5.8280965696e-01
8.9735307058e+01 6.0959600255e-01
9.1266805574e+01 6.3747591529e-01
9.2798778012e+01 6.6648454520e-01
9.4331235398e+01 6.9665762662e-01
9.5864188982e+01 7.2803148223e-01
9.7397650238e+01 7.6064302953e-01
9.8931630863e+01 7.9452978683e-01
1.0046614278e+02 8.2972987761e-01
1.0200119812e+02 8.6628203788e-01
1.0353680925e+02 9.0422562124e-01
1.0507298876e+02 9.4360060571e-01
1.0660974943e+02 9.8444760129e-01
1.0814710429e+02 1.0268078541e+00
1.0968506657e+02 1.0707232550e+00
1.1122364974e+02 1.1162363463e+00
1.1276286746e+02 1.1633903280e+00
1.1430273364e+02 1.2122290658e+00
1.1584326237e+02 1.2627970977e+00
1.1738446800e+02 1.3151396423e+00
1.1892636507e+02 1.3693026061e+00
1.2046896835e+02 1.4253325909e+00
1.2201229284e+02 1.4832769010e+00
1.2355635374e+02 1.5431835527e+00
1.2510116650e+02 1.6051012835e+00
1.2664674675e+02 1.6690795557e+00
1.2819311040e+02 1.7351685698e+00
1.2974027353e+02 1.8034192706e+00
1.3128825248e+02 1.8738833556e+00
1.3283706379e+02 1.9466132855e+00
1.3438672426e+02 2.0216622909e+00
1.3593725088e+02 2.0990843837e+00
1.3748866090e+02 2.1789343648e+00
1.3904097178e+02 2.2612678332e+00
1.4059420122e+02 2.3461411958e+00
1.4214836716e+02 2.4336116787e+00
1.4370348775e+02 2.5237373335e+00
1.4525958141e+02 2.6165770491e+00
1.4681666676e+02 2.7121905627e+00
1.4837476270e+02 2.8106384682e+00
1.4993388832e+02 2.9119822266e+00
1.5149406300e+02 3.0162841761e+00
1.5305530633e+02 3.1236075444e+00
1.5461763816e+02 3.2340164576e+00
1.5618107858e+02 3.3475759507e+00
1.5774564794e+02 3.4643519797e+00
1.5931136681e+02 3.5844114327e+00
1.6087825605e+02 3.7078221392e+00
1.6244633675e+02 3.8346392084e+00
1.6401563000e+02 3.9648649078e+00
1.6558615615e+02 4.0985645273e+00
1.6715793674e+02 4.2358647215e+00
1.6873099367e+02 4.3768437931e+00
1.7030534911e+02 4.5215734522e+00
1.7188102548e+02 4.6701263109e+00
1.7345804544e+02 4.8225758888e+00
1.7503643192e+02 4.9789966216e+00
1.7661620809e+02 5.1394638642e+00
1.7819739738e+02 5.3040538990e+00
1.7978002349e+02 5.4728439375e+00
1.8136411036e+02 5.6459121253e+00
1.8294968221e+02 5.8233375525e+00
1.8453676350e+02 6.0052002511e+00
1.8612537896e+02 6.1915812022e+00
1.8771555361e+02 6.3825623414e+00
1.8930731269e+02 6.5782265585e+00
1.9090068174e+02 6.7786577017e+00
1.9249568656e+02 6.9839405861e+00
1.9409235323e+02 7.1941609902e+00
1.9569070807e+02 7.4094056539e+00
1.9729077770e+02 7.6297622917e+00
1.9889258901e+02 7.8553195870e+00
2.0049616915e+02 8.0861671910e+00
2.0210154557e+02 8.3223957293e+00
2.0370874596e+02 8.5640967937e+00
2.0531779833e+02 8.8113629478e+00
2.0692873093e+02 9.0642877255e+00
2.0854157232e+02 9.3229656224e+00
2.1015635133e+02 9.5874920997e+00
2.1177309706e+02 9.8579635783e+00
2.1339183891e+02 1.0134477432e+01
2.1501260655e+02 1.0417131990e+01
2.1663542994e+02 1.0706026525e+01
2.1826033933e+02 1.1001261248e+01
2.1988736524e+02 1.1302937299e+01
2.2151653848e+02 1.1611156743e+01
2.2314789017e+02 1.1926022558e+01
2.2478145168e+02 1.2247638624e+01
2.2641725468e+02 1.2576109713e+01
2.2805533114e+02 1.2911541477e+01
2.2969571331e+02 1.3254040433e+01
2.3133843371e+02 1.3603713944e+01
2.3298352517e+02 1.3960670211e+01
2.3463102079e+02 1.4325018250e+01
2.3628095397e+02 1.4696867873e+01
2.3793335838e+02 1.5076329671e+01
2.3958826799e+02 1.5463514987e+01
2.4124571705e+02 1.5858535892e+01
2.4290574009e+02 1.6261505163e+01
2.4456837192e+02 1.6672536262e+01
2.4623364763e+02 1.7091743289e+01
2.4790160261e+02 1.7519240966e+01
2.4957227250e+02 1.7955144601e+01
2.5124569324e+02 1.8399570046e+01
2.5292190102e+02 1.8852633674e+01
2.5460093234e+02 1.9314452318e+01
2.5628282393e+02 1.9785143249e+01
2.5796761282e+02 2.0264824123e+01
