# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805331e-04 9.7620150712e-08
1.5065768281e+00 8.5936987813e-04
3.0147216997e+00 2.6776697080e-03
4.5238256368e+00 4.6491864183e-03
6.0336044870e+00 6.6807875528e-03
7.5438929234e+00 8.6984091166e-03
9.0545807213e+00 1.0658289722e-02
1.0565589000e+01 1.2535354472e-02
1.2076858876e+01 1.4316887128e-02
1.3588345231e+01 1.5998910583e-02
1.5100012940e+01 1.7583969499e-02
1.6611834439e+01 1.9079693434e-02
1.8123788076e+01 2.0497823637e-02
1.9635856939e+01 2.1853530420e-02
2.1148028008e+01 2.3166100495e-02
2.2660291680e+01 2.4461532240e-02
2.4172641646e+01 2.5762450259e-02
2.5685073325e+01 2.7088773767e-02
2.7197584135e+01 2.8466792546e-02
2.8710173322e+01 2.9925211915e-02
3.0222841774e+01 3.1494457960e-02
3.1735591849e+01 3.3206604803e-02
3.3248427248e+01 3.5095319235e-02
3.4761352902e+01 3.7195819478e-02
3.6274374876e+01 3.9544845214e-02
3.7787500295e+01 4.2180637059e-02
3.9300737270e+01 4.5142923941e-02
4.0814094846e+01 4.8472917111e-02
4.2327582953e+01 5.2213309809e-02
4.3841212361e+01 5.6408281866e-02
4.5354994648e+01 6.1103508856e-02
4.6868942166e+01 6.6346174620e-02
4.8383068018e+01 7.2184987715e-02
4.9897386034e+01 7.8670200769e-02
5.1411910751e+01 8.5853632433e-02
5.2926657400e+01 9.3788692432e-02
5.4441641889e+01 1.0253040888e-01
5.5956880794e+01 1.1213545776e-01
5.7472391349e+01 1.2266219467e-01
5.8988191440e+01 1.3417068901e-01
6.0504299597e+01 1.4672275980e-01
6.2020734992e+01 1.6038201320e-01
6.3537517433e+01 1.7521388328e-01
6.5054667369e+01 1.9128567311e-01
6.6572205880e+01 2.0866659855e-01
6.8090154687e+01 2.2742783416e-01
6.9608536148e+01 2.4764256008e-01
7.1127373259e+01 2.6938601194e-01
7.2646689665e+01 2.9273553181e-01
7.4166509657e+01 3.1777062118e-01
7.5686858179e+01 3.4457299605e-01
7.7207760834e+01 3.7322664423e-01
7.8729243891e+01 4.0381788429e-01
8.0251334291e+01 4.3643542593e-01
8.1774059656e+01 4.7117043401e-01
8.3297448295e+01 5.0811659332e-01
8.4821529213e+01 5.4737017558e-01
8.6346332125e+01 5.8903010948e-01
8.7871887460e+01 6.3319805230e-01
8.9398226374e+01 6.7997846413e-01
9.0925380764e+01 7.2947868392e-01
9.2453383274e+01 7.8180900863e-01
9.3982267313e+01 8.3708277502e-01
9.5512067063e+01 8.9541644318e-01
9.7042817496e+01 9.5692968286e-01
9.8574554387e+01 1.0217454634e+00
1.0010731432e+02 1.0899901459e+00
1.0164113473e+02 1.1617935772e+00
1.0317605388e+02 1.2372891885e+00
1.0471211090e+02 1.3166140972e+00
1.0624934581e+02 1.3999092093e+00
1.0778779952e+02 1.4873193283e+00
1.0932751385e+02 1.5789932646e+00
1.1086853156e+02 1.6750839505e+00
1.1241089636e+02 1.7757485577e+00
1.1395465294e+02 1.8811486185e+00
1.1549984696e+02 1.9914501506e+00
1.1704652511e+02 2.1068175080e+00
1.1859473496e+02 2.2273029688e+00
1.2014452212e+02 2.3530192763e+00
1.2169593462e+02 2.4842369455e+00
1.2324902254e+02 2.6211776131e+00
1.2480383697e+02 2.7640270769e+00
1.2636043007e+02 2.9129755786e+00
1.2791885505e+02 3.0682178645e+00
1.2947916620e+02 3.2299532435e+00
1.3104141890e+02 3.3983856434e+00
1.3260566965e+02 3.5737236591e+00
1.3417197607e+02 3.7561805933e+00
1.3574039693e+02 3.9459744950e+00
1.3731099214e+02 4.1433281892e+00
1.3888382278e+02 4.3484692970e+00
1.4045895115e+02 4.5616302460e+00
1.4203644070e+02 4.7830482735e+00
1.4361635612e+02 5.0129654138e+00
1.4519876333e+02 5.2516284755e+00
1.4678372947e+02 5.4992890038e+00
1.4837132292e+02 5.7562032278e+00
1.4996161333e+02 6.0226319879e+00
1.5155467162e+02 6.2988406442e+00
1.5315056996e+02 6.5850989687e+00
1.5474938181e+02 6.8816810091e+00
1.5635118191e+02 7.1888649275e+00
1.5795604626e+02 7.5069328163e+00
1.5956405217e+02 7.8361704787e+00
1.6117527822e+02 8.1768671786e+00
1.6278980426e+02 8.5293153570e+00
1.6440771140e+02 8.8938103076e+00
1.6602908202e+02 9.2706498152e+00
1.6765399973e+02 9.6601337425e+00
1.6928254938e+02 1.0062563575e+01
1.7091481701e+02 1.0478241913e+01
1.7255088984e+02 1.0907471909e+01
1.7419085626e+02 1.1350556644e+01
1.7583480575e+02 1.1807798454e+01
1.7748282889e+02 1.2279498164e+01
1.7913501727e+02 1.2765954284e+01
1.8079146348e+02 1.3267462109e+01
1.8245226103e+02 1.3784312754e+01
1.8411750430e+02 1.4316792101e+01
1.8578728843e+02 1.4865179668e+01
1.8746170932e+02 1.5429747395e+01
1.8914086346e+02 1.6010758328e+01
1.9082484791e+02 1.6608465228e+01
1.9251376012e+02 1.7223109080e+01
1.9420769791e+02 1.7854917514e+01
1.9590675926e+02 1.8504103134e+01
1.9761104224e+02 1.9170861753e+01
1.9932064483e+02 1.9855370553e+01
2.0103566481e+02 2.0557786156e+01
2.0275619955e+02 2.1278242620e+01
2.0448234589e+02 2.2016849373e+01
2.0621419990e+02 2.2773689088e+01
2.0795185673e+02 2.3548815520e+01
2.0969541040e+02 2.4342251300e+01
2.1144495356e+02 2.5153985740e+01
2.1320057728e+02 2.5983972634e+01
2.1496237083e+02 2.6832128094e+01
2.1673042141e+02 2.7698328455e+01
2.1850481392e+02 2.8582408253e+01
2.2028563069e+02 2.9484158335e+01
2.2207295122e+02 3.0403324125e+01
2.2386685192e+02 3.1339604060e+01
2.2566740582e+02 3.2292648277e+01
2.2747468232e+02 3.3262057544e+01
2.2928874692e+02 3.4247382515e+01
2.3110966092e+02 3.5248123308e+01
2.3293748120e+02 3.6263729450e+01
2.3477225994e+02 3.7293600269e+01
2.3661404439e+02 3.8337085689e+01
2.3846287666e+02 3.9393487498e+01
2.4031879345e+02 4.0462061119e+01
2.4218182592e+02 4.1542017832e+01
2.4405199947e+02 4.2632527523e+01
2.4592933363e+02 4.3732721922e+01
2.4781384191e+02 4.4841698289e+01
2.4970553172e+02 4.5958523564e+01
2.5160440430e+02 4.7082238924e+01
2.5351045469e+02 4.8211864698e+01
2.5542367175e+02 4.9346405575e+01
2.5734403816e+02 5.0484856087e+01
