# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 7.2090592900e-08
1.5056932190e+00 2.3146394083e-04
3.0116989714e+00 4.2395465909e-04
4.5176658476e+00 3.8656810044e-05
6.0234017850e+00 -9.9427029859e-04
7.5287944773e+00 -2.7301733442e-03
9.0337674197e+00 -5.2043903960e-03
1.0538265430e+01 -8.4367933749e-03
1.2042246995e+01 -1.2438479289e-02
1.3545680041e+01 -1.7214364638e-02
1.5048539364e+01 -2.2764762950e-02
1.6550804970e+01 -2.9086406941e-02
1.8052460940e+01 -3.6173142014e-02
1.9553494631e+01 -4.4016414302e-02
2.1053896086e+01 -5.2605624278e-02
2.2553657595e+01 -6.1928389078e-02
2.4052773360e+01 -7.1970740818e-02
2.5551239225e+01 -8.2717278862e-02
2.7049052470e+01 -9.4151288202e-02
2.8546211640e+01 -1.0625483227e-01
3.0042716410e+01 -1.1900882624e-01
3.1538567467e+01 -1.3239309509e-01
3.3033766421e+01 -1.4638641973e-01
3.4528315722e+01 -1.6096657348e-01
3.6022218597e+01 -1.7611035067e-01
3.7515478988e+01 -1.9179358906e-01
3.9008101509e+01 -2.0799118678e-01
4.0500091403e+01 -2.2467711493e-01
4.1991454503e+01 -2.4182442648e-01
4.3482197208e+01 -2.5940526178e-01
4.4972326448e+01 -2.7739085159e-01
4.6461849668e+01 -2.9575151751e-01
4.7950774804e+01 -3.1445667040e-01
4.9439110266e+01 -3.3347480682e-01
5.0926864923e+01 -3.5277350412e-01
5.2414048088e+01 -3.7231941370e-01
5.3900669510e+01 -3.9207825311e-01
5.5386739361e+01 -4.1201479684e-01
5.6872268228e+01 -4.3209286603e-01
5.8357267105e+01 -4.5227531731e-01
5.9841747388e+01 -4.7252403019e-01
6.1325720867e+01 -4.9279989407e-01
6.2809199724e+01 -5.1306279384e-01
6.4292196529e+01 -5.3327159528e-01
6.5774724234e+01 -5.5338412944e-01
6.7256796173e+01 -5.7335717562e-01
6.8738426061e+01 -5.9314644437e-01
7.0219627989e+01 -6.1270656024e-01
7.1700416428e+01 -6.3199104236e-01
7.3180806223e+01 -6.5095228538e-01
7.4660812600e+01 -6.6954153967e-01
7.6140451158e+01 -6.8770889082e-01
7.7619737879e+01 -7.0540323785e-01
7.9098689121e+01 -7.2257227197e-01
8.0577321625e+01 -7.3916245380e-01
8.2055652514e+01 -7.5511898958e-01
8.3533699298e+01 -7.7038580879e-01
8.5011479871e+01 -7.8490553806e-01
8.6489012521e+01 -7.9861947714e-01
8.7966315926e+01 -8.1146757300e-01
8.9443409162e+01 -8.2338839284e-01
9.0920311705e+01 -8.3431909784e-01
9.2397043432e+01 -8.4419541490e-01
9.3873624629e+01 -8.5295160860e-01
9.5350075993e+01 -8.6052045223e-01
9.6826418635e+01 -8.6683319777e-01
9.8302674088e+01 -8.7181954547e-01
9.9778864308e+01 -8.7540761297e-01
1.0125501168e+02 -8.7752390385e-01
1.0273113903e+02 -8.7809327478e-01
1.0420726961e+02 -8.7703890141e-01
1.0568342712e+02 -8.7428224599e-01
1.0715963574e+02 -8.6974302264e-01
1.0863592005e+02 -8.6333916014e-01
1.1011230515e+02 -8.5498676708e-01
1.1158881657e+02 -8.4460009532e-01
1.1306548032e+02 -8.3209150114e-01
1.1454232292e+02 -8.1737140696e-01
1.1601937134e+02 -8.0034826248e-01
1.1749665307e+02 -7.8092850391e-01
1.1897419608e+02 -7.5901651287e-01
1.2045202887e+02 -7.3451457561e-01
1.2193018044e+02 -7.0732283870e-01
1.2340868033e+02 -6.7733926604e-01
1.2488755860e+02 -6.4445959540e-01
1.2636684584e+02 -6.0857729131e-01
1.2784657321e+02 -5.6958349875e-01
1.2932677240e+02 -5.2736699742e-01
1.3080747568e+02 -4.8181415266e-01
1.3228871589e+02 -4.3280886586e-01
1.3377052645e+02 -3.8023252433e-01
1.3525294136e+02 -3.2396395016e-01
1.3673599523e+02 -2.6387934851e-01
1.3821972327e+02 -1.9985225419e-01
1.3970416131e+02 -1.3175347621e-01
1.4118934582e+02 -5.9451043964e-02
1.4267531387e+02 1.7189850145e-02
1.4416210322e+02 9.8306908407e-02
1.4564975226e+02 1.8404078527e-01
1.4713830005e+02 2.7453514950e-01
1.4862778633e+02 3.6993674271e-01
1.5011825153e+02 4.7039544336e-01
1.5160973679e+02 5.7606432945e-01
1.5310228393e+02 6.8709974224e-01
1.5459593552e+02 8.0366135414e-01
1.5609073485e+02 9.2591223422e-01
1.5758672596e+02 1.0540189178e+00
1.5908395363e+02 1.1881514738e+00
