# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 7.2127376394e-08
1.5056646719e+00 2.0254248009e-04
3.0115840456e+00 3.1103736205e-04
4.5174094688e+00 -2.0823528351e-04
6.0229513565e+00 -1.4229347898e-03
7.5280985629e+00 -3.3863799655e-03
9.0327761535e+00 -6.1302358105e-03
1.0536930489e+01 -9.6714000954e-03
1.2040521583e+01 -1.4017978061e-02
1.3543518883e+01 -1.9171846598e-02
1.5045898709e+01 -2.5130218215e-02
1.6547642600e+01 -3.1886652690e-02
1.8048736182e+01 -3.9431742094e-02
1.9549168377e+01 -4.7753591687e-02
2.1048930809e+01 -5.6838167274e-02
2.2548017377e+01 -6.6669551955e-02
2.4046423909e+01 -7.7230139290e-02
2.5544147910e+01 -8.8500780849e-02
2.7041188344e+01 -1.0046090000e-01
2.8537545473e+01 -1.1308858036e-01
3.0033220722e+01 -1.2636063489e-01
3.1528216559e+01 -1.4025265981e-01
3.3022536410e+01 -1.5473907657e-01
3.4516184580e+01 -1.6979316429e-01
3.6009166183e+01 -1.8538708439e-01
3.7501487091e+01 -2.0149189886e-01
3.8993153886e+01 -2.1807758315e-01
4.0484173819e+01 -2.3511303467e-01
4.1974554776e+01 -2.5256607757e-01
4.3464305247e+01 -2.7040346407e-01
4.4953434303e+01 -2.8859087325e-01
4.6441951570e+01 -3.0709290720e-01
4.7929867215e+01 -3.2587308507e-01
4.9417191924e+01 -3.4489383521e-01
5.0903936892e+01 -3.6411648560e-01
5.2390113810e+01 -3.8350125262e-01
5.3875734850e+01 -4.0300722858e-01
5.5360812664e+01 -4.2259236796e-01
5.6845360370e+01 -4.4221347191e-01
5.8329391547e+01 -4.6182617233e-01
5.9812920231e+01 -4.8138491478e-01
6.1295960911e+01 -5.0084293978e-01
6.2778528523e+01 -5.2015226359e-01
6.4260638450e+01 -5.3926365843e-01
6.5742306519e+01 -5.5812663134e-01
6.7223548997e+01 -5.7668940168e-01
6.8704382598e+01 -5.9489887929e-01
7.0184824474e+01 -6.1270064032e-01
7.1664892219e+01 -6.3003890308e-01
7.3144603874e+01 -6.4685650313e-01
7.4623977922e+01 -6.6309486684e-01
7.6103033292e+01 -6.7869398562e-01
7.7581789362e+01 -6.9359238738e-01
7.9060265961e+01 -7.0772710914e-01
8.0538483373e+01 -7.2103366812e-01
8.2016462339e+01 -7.3344603170e-01
8.3494224058e+01 -7.4489658707e-01
8.4971790196e+01 -7.5531610985e-01
8.6449182887e+01 -7.6463373283e-01
8.7926424738e+01 -7.7277691262e-01
8.9403538833e+01 -7.7967139612e-01
9.0880548739e+01 -7.8524118652e-01
9.2357478510e+01 -7.8940850856e-01
9.3834352694e+01 -7.9209377189e-01
9.5311196336e+01 -7.9321553525e-01
9.6788034988e+01 -7.9269046847e-01
9.8264894709e+01 -7.9043331433e-01
9.9741802079e+01 -7.8635684981e-01
1.0121878420e+02 -7.8037184588e-01
1.0269586869e+02 -7.7238702690e-01
1.0417308374e+02 -7.6230902902e-01
1.0565045805e+02 -7.5004235755e-01
1.0712802087e+02 -7.3548934376e-01
1.0860580205e+02 -7.1855010045e-01
1.1008383195e+02 -6.9912247705e-01
1.1156214156e+02 -6.7710201426e-01
1.1304076241e+02 -6.5238189511e-01
1.1451972664e+02 -6.2485289873e-01
1.1599906698e+02 -5.9440335151e-01
1.1747881679e+02 -5.6091907639e-01
1.1895901002e+02 -5.2428334271e-01
1.2043968126e+02 -4.8437681322e-01
1.2192086574e+02 -4.4107749312e-01
1.2340259932e+02 -3.9426067563e-01
1.2488491853e+02 -3.4379888545e-01
1.2636786055e+02 -2.8956182495e-01
1.2785146325e+02 -2.3141631633e-01
1.2933576518e+02 -1.6922624371e-01
1.3082080557e+02 -1.0285249317e-01
1.3230662438e+02 -3.2152893324e-02
1.3379326227e+02 4.3017845587e-02
1.3528076064e+02 1.2280819666e-01
1.3676916162e+02 2.0736987755e-01
1.3825850809e+02 2.9685791646e-01
1.3974884371e+02 3.9143071865e-01
1.4124021289e+02 4.9125013237e-01
1.4273266085e+02 5.9648151991e-01
1.4422623359e+02 7.0729382508e-01
1.4572097793e+02 8.2385964544e-01
1.4721694151e+02 9.4635530531e-01
1.4871417283e+02 1.0749609270e+00
1.5021272120e+02 1.2098605085e+00
1.5171263683e+02 1.3512420009e+00
1.5321397079e+02 1.4992973809e+00
1.5471677505e+02 1.6542227347e+00
1.5622110247e+02 1.8162183380e+00
1.5772700687e+02 1.9854887357e+00
1.5923454295e+02 2.1622428270e+00
1.6074376640e+02 2.3466939501e+00
1.6225473387e+02 2.5390599684e+00
1.6376750297e+02 2.7395633564e+00
1.6528213233e+02 2.9484312938e+00
1.6679868157e+02 3.1658957520e+00
1.6831721136e+02 3.3921935861e+00
1.6983778340e+02 3.6275666331e+00
1.7136046045e+02 3.8722618041e+00
1.7288530636e+02 4.1265311823e+00
1.7441238606e+02 4.3906321226e+00
1.7594176560e+02 4.6648273496e+00
1.7747351217e+02 4.9493850625e+00
1.7900769408e+02 5.2445790394e+00
1.8054438083e+02 5.5506887397e+00
1.8208364310e+02 5.8679994125e+00
1.8362555278e+02 6.1968022074e+00
1.8517018296e+02 6.5373942838e+00
1.8671760799e+02 6.8900789235e+00
1.8826790347e+02 7.2551656450e+00
1.8982114631e+02 7.6329703205e+00
1.9137741468e+02 8.0238152930e+00
1.9293678810e+02 8.4280294982e+00
1.9449934742e+02 8.8458853875e+00
1.9606517389e+02 9.2758633025e+00
1.9763432270e+02 9.7171877825e+00
1.9920686107e+02 1.0171604795e+01
2.0078286869e+02 1.0640143409e+01
2.0236242606e+02 1.1123070183e+01
2.0394561445e+02 1.1620650056e+01
2.0553251586e+02 1.2133145802e+01
2.0712321303e+02 1.2660817452e+01
2.0871778936e+02 1.3203921664e+01
2.1031632889e+02 1.3762711055e+01
2.1191891622e+02 1.4337433492e+01
2.1352563654e+02 1.4928331333e+01
2.1513657548e+02 1.5535640627e+01
2.1675181913e+02 1.6159590258e+01
2.1837145393e+02 1.6800401058e+01
2.1999556662e+02 1.7458284848e+01
2.2162424419e+02 1.8133443458e+01
2.2325757376e+02 1.8826067675e+01
2.2489564254e+02 1.9536336157e+01
2.2653853772e+02 2.0264414305e+01
2.2818634638e+02 2.1010453080e+01
2.2983915540e+02 2.1774587785e+01
2.3149705135e+02 2.2556936807e+01
2.3316012040e+02 2.3357600323e+01
2.3482844816e+02 2.4176658985e+01
2.3650211963e+02 2.5014172565e+01
2.3818121900e+02 2.5870178591e+01
2.3986582956e+02 2.6744690972e+01
2.4155603358e+02 2.7637698618e+01
2.4325191212e+02 2.8549164067e+01
2.4495354491e+02 2.9479022130e+01
2.4666101022e+02 3.0427178559e+01
2.4837438464e+02 3.1393508756e+01
2.5009374300e+02 3.2377856549e+01
2.5181915815e+02 3.3380033020e+01
2.5355070081e+02 3.4399815419e+01
2.5528843939e+02 3.5436946186e+01
2.5703243987e+02 3.6491132090e+01
2.5878276556e+02 3.7562043481e+01
2.6053947696e+02 3.8649313717e+01
2.6230263161e+02 3.9752538756e+01
2.6407228391e+02 4.0871276917e+01
2.6584848492e+02 4.2005048846e+01
2.6763128224e+02 4.3153337721e+01
2.6942071988e+02 4.4315589662e+01
2.7121683802e+02 4.5491214393e+01
2.7301967298e+02 4.6679586162e+01
2.7482925699e+02 4.7880044919e+01
2.7664561816e+02 4.9091897751e+01
2.7846878028e+02 5.0314420608e+01
2.8029876281e+02 5.1546860276e+01
2.8213558073e+02 5.2788436607e+01
2.8397924450e+02 5.4038345023e+01
2.8582976002e+02 5.5295759239e+01
2.8768712857e+02 5.6559834203e+01
2.8955134680e+02 5.7829709257e+01
2.9142240673e+02 5.9104511458e+01
2.9330029579e+02 6.0383359028e+01
2.9518499681e+02 6.1665364942e+01
2.9707648810e+02 6.2949640582e+01
