# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 7.2073878672e-08
1.5056703716e+00 2.0877939044e-04
3.0116079164e+00 3.3641242133e-04
4.5174644118e+00 -1.5026384528e-04
6.0230505011e+00 -1.3183279453e-03
7.5282553792e+00 -3.2207970658e-03
9.0330042552e+00 -5.8895949062e-03
1.0537243550e+01 -9.3419204284e-03
1.2040933265e+01 -1.3586345955e-02
1.3544042770e+01 -1.8625365132e-02
1.5046548248e+01 -2.4456944217e-02
1.6548431047e+01 -3.1075523304e-02
1.8049676551e+01 -3.8472692544e-02
1.9550273391e+01 -4.6637665294e-02
2.1050212859e+01 -5.5557618489e-02
2.2549488474e+01 -6.5217943062e-02
2.4048095650e+01 -7.5602431214e-02
2.5546031435e+01 -8.6693418184e-02
2.7043294304e+01 -9.8471890736e-02
2.8539883993e+01 -1.1091757033e-01
3.0035801367e+01 -1.2400897700e-01
3.1531048306e+01 -1.3772347817e-01
3.3025627618e+01 -1.5203732544e-01
3.4519542958e+01 -1.6692568199e-01
3.6012798767e+01 -1.8236264190e-01
3.7505400218e+01 -1.9832124300e-01
3.8997353171e+01 -2.1477347456e-01
4.0488664129e+01 -2.3169028014e-01
4.1979340211e+01 -2.4904155646e-01
4.3469389123e+01 -2.6679614918e-01
4.4958819128e+01 -2.8492184531e-01
4.6447639034e+01 -3.0338536294e-01
4.7935858168e+01 -3.2215233900e-01
4.9423486367e+01 -3.4118731451e-01
5.0910533963e+01 -3.6045371763e-01
5.2397011771e+01 -3.7991384528e-01
5.3882931083e+01 -3.9952884294e-01
5.5368303658e+01 -4.1925868239e-01
5.6853141719e+01 -4.3906213829e-01
5.8337457944e+01 -4.5889676342e-01
5.9821265466e+01 -4.7871886182e-01
6.1304577871e+01 -4.9848346090e-01
6.2787409193e+01 -5.1814428214e-01
6.4269773916e+01 -5.3765371042e-01
6.5751686974e+01 -5.5696276224e-01
6.7233163750e+01 -5.7602105144e-01
6.8714220079e+01 -5.9477675478e-01
7.0194872251e+01 -6.1317657603e-01
7.1675137012e+01 -6.3116570803e-01
7.3155031567e+01 -6.4868779347e-01
7.4634573587e+01 -6.6568488471e-01
7.6113781210e+01 -6.8209740209e-01
7.7592673046e+01 -6.9786408985e-01
7.9071268186e+01 -7.1292197206e-01
8.0549586203e+01 -7.2720630576e-01
8.2027647163e+01 -7.4065053288e-01
8.3505471626e+01 -7.5318623127e-01
8.4983080660e+01 -7.6474306263e-01
8.6460495842e+01 -7.7524872019e-01
8.7937739270e+01 -7.8462887405e-01
8.9414833570e+01 -7.9280711447e-01
9.0891801905e+01 -7.9970489402e-01
9.2368667983e+01 -8.0524146707e-01
9.3845456070e+01 -8.0933382775e-01
9.5322190995e+01 -8.1189664632e-01
9.6798898163e+01 -8.1284220297e-01
9.8275603567e+01 -8.1208031944e-01
9.9752333795e+01 -8.0951828824e-01
1.0122911605e+02 -8.0506080085e-01
1.0270597814e+02 -7.9860987311e-01
1.0418294854e+02 -7.9006476642e-01
1.0566005633e+02 -7.7932190910e-01
1.0713733127e+02 -7.6627481425e-01
1.0861480380e+02 -7.5081399399e-01
1.1009250503e+02 -7.3282687262e-01
1.1157046679e+02 -7.1219769615e-01
1.1304872161e+02 -6.8880743856e-01
1.1452730275e+02 -6.6253370606e-01
1.1600624424e+02 -6.3325063796e-01
1.1748558086e+02 -6.0082880331e-01
1.1896534815e+02 -5.6513509568e-01
1.2044558249e+02 -5.2603262518e-01
1.2192632104e+02 -4.8338060371e-01
1.2340760182e+02 -4.3703423031e-01
1.2488946369e+02 -3.8684457094e-01
1.2637194637e+02 -3.3265843440e-01
1.2785509051e+02 -2.7431824473e-01
1.2933893764e+02 -2.1166190873e-01
1.3082353022e+02 -1.4452268199e-01
1.3230891171e+02 -7.2729025011e-02
1.3379512650e+02 3.8955391638e-03
1.3528222001e+02 8.5532574897e-02
1.3677023868e+02 1.7236889125e-01
1.3825922999e+02 2.6459669821e-01
1.3974924251e+02 3.6241377288e-01
1.4124032590e+02 4.6602363139e-01
1.4273253095e+02 5.7563570173e-01
1.4422590960e+02 6.9146550685e-01
1.4572051499e+02 8.1373485334e-01
1.4721640145e+02 9.4267202242e-01
1.4871362457e+02 1.0785119717e+00
1.5021224119e+02 1.2214965417e+00
1.5171230948e+02 1.3718746686e+00
1.5321388892e+02 1.5299026049e+00
1.5471704038e+02 1.6958441485e+00
1.5622182612e+02 1.8699708760e+00
1.5772830984e+02 2.0525623869e+00
1.5923655672e+02 2.2439065551e+00
1.6074663345e+02 2.4442997870e+00
1.6225860825e+02 2.6540472928e+00
1.6377255096e+02 2.8734633611e+00
1.6528853303e+02 3.1028716467e+00
1.6680662760e+02 3.3426054660e+00
1.6832690949e+02 3.5930081028e+00
1.6984945531e+02 3.8544331280e+00
1.7137434346e+02 4.1272447233e+00
1.7290165419e+02 4.4118180202e+00
1.7443146966e+02 4.7085394509e+00
1.7596387396e+02 5.0178071080e+00
1.7749895319e+02 5.3400311217e+00
1.7903679549e+02 5.6756340430e+00
1.8057749112e+02 6.0250512437e+00
1.8212113249e+02 6.3887313341e+00
1.8366781423e+02 6.7671365861e+00
1.8521763324e+02 7.1607433757e+00
1.8677068877e+02 7.5700426455e+00
1.8832708246e+02 7.9955403725e+00
1.8988691841e+02 8.4377580593e+00
1.9145030326e+02 8.8963543766e+00
1.9301733250e+02 9.3693099042e+00
1.9458807823e+02 9.8573279900e+00
1.9616264402e+02 1.0362852714e+01
1.9774113685e+02 1.0886429371e+01
1.9932366536e+02 1.1428493680e+01
2.0091033987e+02 1.1989480352e+01
2.0250127225e+02 1.2569821770e+01
2.0409657594e+02 1.3169946524e+01
2.0569636583e+02 1.3790277807e+01
2.0730075819e+02 1.4431231644e+01
2.0890987060e+02 1.5093214969e+01
2.1052382185e+02 1.5776623531e+01
2.1214273180e+02 1.6481839614e+01
2.1376672128e+02 1.7209229595e+01
2.1539591193e+02 1.7959141292e+01
2.1703042604e+02 1.8731901158e+01
2.1867038642e+02 1.9527811275e+01
2.2031591616e+02 2.0347146167e+01
2.2196713845e+02 2.1190149451e+01
2.2362417634e+02 2.2057030327e+01
2.2528715251e+02 2.2947959915e+01
2.2695618904e+02 2.3863067478e+01
2.2863140704e+02 2.4802436546e+01
2.3031292647e+02 2.5766100967e+01
2.3200086572e+02 2.6754040940e+01
2.3369534134e+02 2.7766179059e+01
2.3539646768e+02 2.8802376419e+01
2.3710435649e+02 2.9862428858e+01
2.3881911658e+02 3.0946063383e+01
2.4054085341e+02 3.2052934858e+01
2.4226966869e+02 3.3182623011e+01
2.4400565994e+02 3.4334629879e+01
2.4574892014e+02 3.5508377729e+01
2.4749953725e+02 3.6703207556e+01
2.4925759384e+02 3.7918378246e+01
2.5102316665e+02 3.9153066464e+01
2.5279632624e+02 4.0406367351e+01
2.5457713655e+02 4.1677296076e+01
2.5636565460e+02 4.2964790303e+01
2.5816193015e+02 4.4267713604e+01
2.5996600537e+02 4.5584859813e+01
2.6177791459e+02 4.6914958352e+01
2.6359768409e+02 4.8256680466e+01
2.6542533193e+02 4.9608646318e+01
2.6726086776e+02 5.0969432896e+01
2.6910429282e+02 5.2337582613e+01
2.7095559984e+02 5.3711612476e+01
2.7281477313e+02 5.5090023708e+01
2.7468178860e+02 5.6471311646e+01
2.7655661396e+02 5.7853975799e+01
2.7843920885e+02 5.9236529829e+01
2.8032952514e+02 6.0617511345e+01
2.8222750716e+02 6.1995491347e+01
2.8413309208e+02 6.3369083113e+01
2.8604621028e+02 6.4736950463e+01
2.8796678574e+02 6.6097815236e+01
2.8989473647e+02 6.7450463885e+01
2.9182997501e+02 6.8793753138e+01
2.9377240888e+02 7.0126614683e+01
2.9572194110e+02 7.1448058792e+01
2.9767847064e+02 7.2757176968e+01
2.9964189297e+02 7.4053143595e+01
3.0161210054e+02 7.5335216627e+01
3.0358898324e+02 7.6602737391e+01
3.0557242890e+02 7.7855129577e+01
3.0756232376e+02 7.9091897493e+01
3.0955855284e+02 8.0312623683e+01
3.1156100044e+02 8.1516965977e+01
3.1356955046e+02 8.2704654101e+01
3.1558408678e+02 8.3875485928e+01
3.1760449360e+02 8.5029323438e+01
3.1963065577e+02 8.6166088486e+01
3.2166245902e+02 8.7285758470e+01
3.2369979024e+02 8.8388361944e+01
3.2574253772e+02 8.9473974234e+01
3.2779059131e+02 9.0542713126e+01
3.2984384262e+02 9.1594734648e+01
3.3190218518e+02 9.2630229025e+01
3.3396551455e+02 9.3649416778e+01
3.3603372842e+02 9.4652545029e+01
3.3810672673e+02 9.5639883998e+01
3.4018441171e+02 9.6611723744e+01
3.4226668795e+02 9.7568371110e+01
3.4435346243e+02 9.8510146917e+01
3.4644464456e+02 9.9437383349e+01
3.4854014617e+02 1.0035042157e+02
3.5063988155e+02 1.0124960958e+02
3.5274376740e+02 1.0213530026e+02
3.5485172283e+02 1.0300784955e+02
3.5696366935e+02 1.0386761491e+02
3.5907953084e+02 1.0471495393e+02
3.6119923349e+02 1.0555022299e+02
3.6332270579e+02 1.0637377627e+02
3.6544987847e+02 1.0718596472e+02
3.6758068444e+02 1.0798713520e+02
3.6971505880e+02 1.0877762984e+02
3.7185293869e+02 1.0955778534e+02
3.7399426333e+02 1.1032793251e+02
3.7613897393e+02 1.1108839583e+02
3.7828701360e+02 1.1183949304e+02
3.8043832737e+02 1.1258153493e+02
3.8259286205e+02 1.1331482511e+02
3.8475056625e+02 1.1403965977e+02
3.8691139028e+02 1.1475632767e+02
3.8907528610e+02 1.1546510999e+02
3.9124220728e+02 1.1616628032e+02
3.9341210893e+02 1.1686010468e+02
3.9558494768e+02 1.1754684152e+02
3.9776068158e+02 1.1822674181e+02
3.9993927009e+02 1.1890004908e+02
4.0212067403e+02 1.1956699953e+02
4.0430485549e+02 1.2022782216e+02
4.0649177786e+02 1.2088273887e+02
4.0868140569e+02 1.2153196461e+02
4.1087370473e+02 1.2217570752e+02
4.1306864185e+02 1.2281416908e+02
4.1526618499e+02 1.2344754427e+02
4.1746630315e+02 1.2407602173e+02
4.1966896633e+02 1.2469978393e+02
4.2187414550e+02 1.2531900733e+02
4.2408181256e+02 1.2593386254e+02
4.2629194032e+02 1.2654451453e+02
4.2850450244e+02 1.2715112273e+02
4.3071947342e+02 1.2775384122e+02
4.3293682858e+02 1.2835281893e+02
4.3515654398e+02 1.2894819977e+02
4.3737859647e+02 1.2954012279e+02
4.3960296357e+02 1.3012872232e+02
4.4182962353e+02 1.3071412816e+02
4.4405855524e+02 1.3129646573e+02
4.4628973824e+02 1.3187585614e+02
4.4852315270e+02 1.3245241645e+02
4.5075877937e+02 1.3302625971e+02
4.5299659957e+02 1.3359749514e+02
4.5523659518e+02 1.3416622826e+02
4.5747874862e+02 1.3473256102e+02
4.5972304280e+02 1.3529659191e+02
4.6196946115e+02 1.3585841607e+02
4.6421798756e+02 1.3641812544e+02
4.6646860638e+02 1.3697580886e+02
4.6872130241e+02 1.3753155214e+02
4.7097606088e+02 1.3808543823e+02
4.7323286740e+02 1.3863754726e+02
4.7549170803e+02 1.3918795672e+02
4.7775256916e+02 1.3973674143e+02
4.8001543759e+02 1.4028397378e+02
4.8228030044e+02 1.4082972368e+02
4.8454714521e+02 1.4137405873e+02
4.8681595970e+02 1.4191704430e+02
4.8908673205e+02 1.4245874356e+02
4.9135945070e+02 1.4299921761e+02
4.9363410439e+02 1.4353852550e+02
4.9591068215e+02 1.4407672436e+02
4.9818917328e+02 1.4461386944e+02
5.0046956736e+02 1.4515001415e+02
5.0275185423e+02 1.4568521016e+02
5.0503602396e+02 1.4621950746e+02
5.0732206688e+02 1.4675295440e+02
5.0960997356e+02 1.4728559777e+02
5.1189973478e+02 1.4781748281e+02
