# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804553e-04 6.6402492180e-08
1.5054980321e+00 9.3269892730e-05
3.0110322759e+00 -8.2574410428e-05
4.5162974947e+00 -1.0141515624e-03
6.0211210357e+00 -2.7649980482e-03
7.5254004364e+00 -5.3851045364e-03
9.0290671298e+00 -8.9023632206e-03
1.0532072014e+01 -1.3332423394e-02
1.2034378451e+01 -1.8683016768e-02
1.3535958399e+01 -2.4956294678e-02
1.5036790070e+01 -3.2150250925e-02
1.6536856414e+01 -4.0259639975e-02
1.8036144090e+01 -4.9276597028e-02
1.9534642732e+01 -5.9191071745e-02
2.1032344420e+01 -6.9991140278e-02
2.2529243281e+01 -8.1663234674e-02
2.4025335180e+01 -9.4192314281e-02
2.5520617481e+01 -1.0756199569e-01
2.7015088862e+01 -1.2175465191e-01
2.8508749159e+01 -1.3675148831e-01
3.0001599245e+01 -1.5253260088e-01
3.1493640929e+01 -1.6907702086e-01
3.2984876868e+01 -1.8636274811e-01
3.4475310505e+01 -2.0436677573e-01
3.5964946001e+01 -2.2306510775e-01
3.7453788194e+01 -2.4243277044e-01
3.8941842551e+01 -2.6244381896e-01
4.0429115137e+01 -2.8307133957e-01
4.1915612581e+01 -3.0428744845e-01
4.3401342052e+01 -3.2606328716e-01
4.4886311238e+01 -3.4836901536e-01
4.6370528323e+01 -3.7117380112e-01
4.7854001976e+01 -3.9444580902e-01
4.9336741333e+01 -4.1815218618e-01
5.0818755988e+01 -4.4225904655e-01
5.2300055984e+01 -4.6673145334e-01
5.3780651801e+01 -4.9153339952e-01
5.5260554355e+01 -5.1662778787e-01
5.6739774986e+01 -5.4197640840e-01
5.8218325459e+01 -5.6753991467e-01
5.9696217961e+01 -5.9327779914e-01
6.1173465094e+01 -6.1914836698e-01
6.2650079879e+01 -6.4510870838e-01
6.4126075753e+01 -6.7111466968e-01
6.5601466568e+01 -6.9712082352e-01
6.7076266595e+01 -7.2308043679e-01
6.8550490524e+01 -7.4894543857e-01
7.0024153464e+01 -7.7466638585e-01
7.1497270951e+01 -8.0019242845e-01
7.2969858945e+01 -8.2547127202e-01
7.4441933838e+01 -8.5044913982e-01
7.5913512457e+01 -8.7507073476e-01
7.7384612069e+01 -8.9927919709e-01
7.8855250383e+01 -9.2301606269e-01
8.0325445562e+01 -9.4622122061e-01
8.1795216222e+01 -9.6883286636e-01
8.3264581442e+01 -9.9078745634e-01
8.4733560770e+01 -1.0120196598e+00
8.6202174232e+01 -1.0324623082e+00
8.7670442335e+01 -1.0520463448e+00
8.9138386079e+01 -1.0707007720e+00
9.0606026962e+01 -1.0883525947e+00
9.2073386994e+01 -1.1049267659e+00
9.3540488698e+01 -1.1203461275e+00
9.5007355126e+01 -1.1345313491e+00
9.6474009866e+01 -1.1474008679e+00
9.7940477053e+01 -1.1588708231e+00
9.9406781378e+01 -1.1688549897e+00
1.0087294810e+02 -1.1772647103e+00
1.0233900306e+02 -1.1840088257e+00
1.0380497268e+02 -1.1889936003e+00
1.0527088399e+02 -1.1921226478e+00
1.0673676465e+02 -1.1932968541e+00
1.0820264292e+02 -1.1924142973e+00
1.0966854773e+02 -1.1893701639e+00
1.1113450863e+02 -1.1840566650e+00
1.1260055588e+02 -1.1763629482e+00
1.1406672039e+02 -1.1661750052e+00
1.1553303378e+02 -1.1533755811e+00
