# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 6.7880626809e-08
1.5055413638e+00 1.2178212783e-04
3.0111759495e+00 2.1435177253e-05
4.5165884973e+00 -7.9877650487e-04
6.0216022832e+00 -2.4038740954e-03
7.5261126141e+00 -4.8447649240e-03
9.0300493742e+00 -8.1501140321e-03
1.0533362347e+01 -1.2335958040e-02
1.2036014057e+01 -1.7410239741e-02
1.3537975819e+01 -2.3375197729e-02
1.5039225338e+01 -3.0228821158e-02
1.6539745164e+01 -3.7965788652e-02
1.8039521640e+01 -4.6578102300e-02
1.9538544147e+01 -5.6055531187e-02
2.1036804571e+01 -6.6385930490e-02
2.2534296883e+01 -7.7555476104e-02
2.4031016837e+01 -8.9548840044e-02
2.5526961716e+01 -1.0234932325e-01
2.7022130147e+01 -1.1593895710e-01
2.8516521940e+01 -1.3029858120e-01
3.0010137963e+01 -1.4540790307e-01
3.1502980043e+01 -1.6124554369e-01
3.2995050873e+01 -1.7778907181e-01
3.4486353946e+01 -1.9501502934e-01
3.5976893493e+01 -2.1289894929e-01
3.7466674431e+01 -2.3141536756e-01
3.8955702326e+01 -2.5053782985e-01
4.0443983349e+01 -2.7023889406e-01
4.1931524249e+01 -2.9049012909e-01
4.3418332328e+01 -3.1126211030e-01
4.4904415413e+01 -3.3252441227e-01
4.6389781843e+01 -3.5424559911e-01
4.7874440448e+01 -3.7639321216e-01
4.9358400536e+01 -3.9893375609e-01
5.0841671885e+01 -4.2183268269e-01
5.2324264725e+01 -4.4505437318e-01
5.3806189738e+01 -4.6856211889e-01
5.5287458045e+01 -4.9231810004e-01
5.6768081205e+01 -5.1628336353e-01
5.8248071208e+01 -5.4041779892e-01
5.9727440474e+01 -5.6468011282e-01
6.1206201846e+01 -5.8902780293e-01
6.2684368595e+01 -6.1341712960e-01
6.4161954416e+01 -6.3780308630e-01
6.5638973427e+01 -6.6213936970e-01
6.7115440174e+01 -6.8637834703e-01
6.8591369628e+01 -7.1047102334e-01
7.0066777189e+01 -7.3436700677e-01
7.1541678690e+01 -7.5801447260e-01
7.3016090399e+01 -7.8136012635e-01
7.4490029022e+01 -8.0434916468e-01
7.5963511710e+01 -8.2692523597e-01
7.7436556059e+01 -8.4903039864e-01
7.8909180120e+01 -8.7060507858e-01
8.0381402402e+01 -8.9158802471e-01
8.1853241879e+01 -9.1191626295e-01
8.3324717993e+01 -9.3152504959e-01
8.4795850668e+01 -9.5034782204e-01
8.6266660310e+01 -9.6831614814e-01
8.7737167820e+01 -9.8535967438e-01
8.9207394595e+01 -1.0014060720e+00
9.0677362546e+01 -1.0163809810e+00
9.2147094099e+01 -1.0302079534e+00
9.3616612207e+01 -1.0428083936e+00
9.5085940359e+01 -1.0541014968e+00
9.6555102589e+01 -1.0640041873e+00
9.8024123490e+01 -1.0724310515e+00
9.9493028221e+01 -1.0792942720e+00
1.0096184252e+02 -1.0845035583e+00
1.0243059270e+02 -1.0879660739e+00
1.0389930571e+02 -1.0895863636e+00
1.0536800907e+02 -1.0892662771e+00
1.0683673095e+02 -1.0869048902e+00
1.0830550016e+02 -1.0823984234e+00
1.0977434616e+02 -1.0756401583e+00
1.1124329907e+02 -1.0665203510e+00
1.1271238968e+02 -1.0549261433e+00
