# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805175e-04 8.6997931945e-08
1.5063077623e+00 6.9671175589e-04
3.0138583381e+00 2.1371678156e-03
4.5221527776e+00 3.6230571534e-03
6.0309418596e+00 5.0589682898e-03
7.5400778943e+00 6.3694253123e-03
9.0494605378e+00 7.5057667576e-03
1.0559016447e+01 8.4356717670e-03
1.2068689526e+01 9.1375183169e-03
1.3578435541e+01 9.5975103418e-03
1.5088218943e+01 9.8118682845e-03
1.6598011568e+01 9.7779679457e-03
1.8107789645e+01 9.4905364153e-03
1.9617533153e+01 8.9496668473e-03
2.1127225361e+01 8.1591224639e-03
2.2636852270e+01 7.1245841087e-03
2.4146402187e+01 5.8533918027e-03
2.5655865386e+01 4.3543446982e-03
2.7165233845e+01 2.6375440348e-03
2.8674501026e+01 7.1426834474e-04
3.0183661705e+01 -1.4031266059e-03
3.1692711823e+01 -3.7012887095e-03
3.3201648366e+01 -6.1659353139e-03
3.4710469263e+01 -8.7819069190e-03
3.6219173303e+01 -1.1533211219e-02
3.7727760057e+01 -1.4403058988e-02
3.9236229819e+01 -1.7373893539e-02
4.0744583549e+01 -2.0427414813e-02
4.2252822827e+01 -2.3544598633e-02
4.3760949814e+01 -2.6705712229e-02
4.5268967213e+01 -2.9890326267e-02
4.6776878240e+01 -3.3077324179e-02
4.8284686595e+01 -3.6244909014e-02
4.9792396441e+01 -3.9370607957e-02
5.1300012375e+01 -4.2431274756e-02
5.2807539420e+01 -4.5403090964e-02
5.4314982997e+01 -4.8261565271e-02
5.5822348919e+01 -5.0981531078e-02
5.7329643373e+01 -5.3537143942e-02
5.8836872909e+01 -5.5901876755e-02
6.0344044430e+01 -5.8048514020e-02
6.1851165184e+01 -5.9949145785e-02
6.3358242754e+01 -6.1575160171e-02
6.4865285050e+01 -6.2897234845e-02
6.6372300308e+01 -6.3885328315e-02
6.7879297077e+01 -6.4508669469e-02
6.9386284219e+01 -6.4735747364e-02
7.0893270906e+01 -6.4534299705e-02
7.2400266611e+01 -6.3871300377e-02
7.3907281111e+01 -6.2712947716e-02
7.5414324479e+01 -6.1024649396e-02
7.6921407088e+01 -5.8771009196e-02
7.8428539603e+01 -5.5915812578e-02
7.9935732987e+01 -5.2422010040e-02
8.1442998492e+01 -4.8251701804e-02
8.2950347667e+01 -4.3366120674e-02
8.4457792351e+01 -3.7725614188e-02
8.5965344677e+01 -3.1289626721e-02
8.7473017073e+01 -2.4016680713e-02
8.8980822261e+01 -1.5864357401e-02
9.0488773257e+01 -6.7892751387e-03
9.1996883377e+01 3.2529306453e-03
9.3505166233e+01 1.4307628304e-02
9.5013635742e+01 2.6421214362e-02
9.6522306119e+01 3.9641135774e-02
9.8031191888e+01 5.4015913572e-02
9.9540307879e+01 6.9595169276e-02
1.0104966923e+02 8.6429648385e-02
1.0255929141e+02 1.0457124836e-01
1.0406919018e+02 1.2407304665e-01
1.0557938163e+02 1.4498932707e-01
1.0708988218e+02 1.6737561039e-01
1.0860070859e+02 1.9128868442e-01
1.1011187792e+02 2.1678663503e-01
1.1162340759e+02 2.4392887854e-01
1.1313531537e+02 2.7277619433e-01
1.1464761934e+02 3.0339076032e-01
1.1616033797e+02 3.3583618752e-01
1.1767349007e+02 3.7017755687e-01
1.1918709481e+02 4.0648145810e-01
1.2070117172e+02 4.4481602783e-01
1.2221574073e+02 4.8525098997e-01
1.2373082211e+02 5.2785769795e-01
1.2524643654e+02 5.7270917814e-01
1.2676260511e+02 6.1988017528e-01
1.2827934926e+02 6.6944719595e-01
1.2979669087e+02 7.2148855888e-01
1.3131465223e+02 7.7608444424e-01
1.3283325605e+02 8.3331694325e-01
1.3435252545e+02 8.9327011206e-01
1.3587248400e+02 9.5603002720e-01
1.3739315572e+02 1.0216848412e+00
1.3891456507e+02 1.0903248408e+00
1.4043673698e+02 1.1620425091e+00
1.4195969685e+02 1.2369325880e+00
1.4348347054e+02 1.3150921423e+00
1.4500808444e+02 1.3966206292e+00
1.4653356540e+02 1.4816199678e+00
1.4805994079e+02 1.5701946085e+00
1.4958723852e+02 1.6624516131e+00
1.5111548701e+02 1.7585007306e+00
1.5264471522e+02 1.8584544779e+00
1.5417495269e+02 1.9624282234e+00
1.5570622950e+02 2.0705402759e+00
1.5723857632e+02 2.1829119749e+00
1.5877202441e+02 2.2996677809e+00
1.6030660563e+02 2.4209353789e+00
1.6184235248e+02 2.5468457762e+00
1.6337929806e+02 2.6775334085e+00
1.6491747615e+02 2.8131362495e+00
1.6645692116e+02 2.9537959250e+00
1.6799766821e+02 3.0996578324e+00
1.6953975309e+02 3.2508712608e+00
1.7108321232e+02 3.4075895240e+00
1.7262808314e+02 3.5699700913e+00
1.7417440353e+02 3.7381747246e+00
1.7572221225e+02 3.9123696288e+00
1.7727154883e+02 4.0927255978e+00
1.7882245361e+02 4.2794181729e+00
1.8037496776e+02 4.4726278086e+00
1.8192913329e+02 4.6725400419e+00
1.8348499307e+02 4.8793456706e+00
1.8504259086e+02 5.0932409381e+00
1.8660197137e+02 5.3144277315e+00
1.8816318019e+02 5.5431137812e+00
1.8972626391e+02 5.7795128699e+00
1.9129127012e+02 6.0238450591e+00
1.9285824739e+02 6.2763369165e+00
1.9442724536e+02 6.5372217571e+00
1.9599831474e+02 6.8067398976e+00
1.9757150734e+02 7.0851389175e+00
1.9914687611e+02 7.3726739360e+00
2.0072447517e+02 7.6695462714e+00
2.0230435890e+02 7.9753252731e+00
2.0388657331e+02 8.2900488804e+00
2.0547117180e+02 8.6145627605e+00
2.0705821148e+02 8.9493086485e+00
2.0864775064e+02 9.2945630409e+00
2.1023984877e+02 9.6506095016e+00
2.1183456657e+02 1.0017738816e+01
2.1343196598e+02 1.0396249134e+01
2.1503211022e+02 1.0786446098e+01
2.1663506381e+02 1.1188642988e+01
2.1824089257e+02 1.1603160834e+01
2.1984966371e+02 1.2030328536e+01
2.2146144579e+02 1.2470482971e+01
2.2307630878e+02 1.2923969076e+01
2.2469432410e+02 1.3391139937e+01
2.2631556460e+02 1.3872356836e+01
2.2794010463e+02 1.4367989297e+01
2.2956802005e+02 1.4878415107e+01
2.3119938826e+02 1.5404020295e+01
2.3283428821e+02 1.5945199104e+01
2.3447280042e+02 1.6502353914e+01
2.3611500704e+02 1.7075895129e+01
2.3776099182e+02 1.7666241027e+01
2.3941084018e+02 1.8273817551e+01
2.4106463917e+02 1.8899058063e+01
2.4272247753e+02 1.9542403024e+01
2.4438444569e+02 2.0204299606e+01
2.4605063576e+02 2.0885201245e+01
2.4772114157e+02 2.1585567084e+01
2.4939605864e+02 2.2305861362e+01
2.5107548419e+02 2.3046552677e+01
2.5275951715e+02 2.3808113139e+01
2.5444825812e+02 2.4591017419e+01
2.5614180936e+02 2.5395741651e+01
2.5784027477e+02 2.6222762203e+01
2.5954375986e+02 2.7072554294e+01
2.6125237172e+02 2.7945590435e+01
2.6296621893e+02 2.8842338690e+01
2.6468541156e+02 2.9763260761e+01
2.6641006104e+02 3.0708809857e+01
2.6814028014e+02 3.1679428353e+01
2.6987618284e+02 3.2675545212e+01
2.7161788422e+02 3.3697573176e+01
2.7336550036e+02 3.4745905710e+01
2.7511914821e+02 3.5820913689e+01
2.7687894541e+02 3.6922941828e+01
2.7864501014e+02 3.8052304839e+01
2.8041746092e+02 3.9209283350e+01
2.8219641644e+02 4.0394119553e+01
2.8398199527e+02 4.1607012599e+01
2.8577431566e+02 4.2848113808e+01
2.8757349527e+02 4.4117521635e+01
2.8937965085e+02 4.5415276494e+01
2.9119289794e+02 4.6741355443e+01
2.9301335055e+02 4.8095666800e+01
2.9484112077e+02 4.9478044729e+01
2.9667631845e+02 5.0888243897e+01
2.9851905071e+02 5.2325934260e+01
3.0036942161e+02 5.3790696067e+01
3.0222753168e+02 5.5282015203e+01
3.0409347746e+02 5.6799278978e+01
3.0596735106e+02 5.8341772460e+01
3.0784923968e+02 5.9908675494e+01
3.0973922518e+02 6.1499060540e+01
3.1163738353e+02 6.3111891417e+01
3.1354378442e+02 6.4746023132e+01
3.1545849077e+02 6.6400202844e+01
3.1738155831e+02 6.8073072084e+01
3.1931303515e+02 6.9763170328e+01
3.2125296142e+02 7.1468939940e+01
3.2320136889e+02 7.3188732526e+01
3.2515828069e+02 7.4920816688e+01
3.2712371106e+02 7.6663387140e+01
3.2909766510e+02 7.8414575071e+01
3.3108013866e+02 8.0172459701e+01
3.3307111824e+02 8.1935080788e+01
3.3507058096e+02 8.3700451971e+01
3.3707849463e+02 8.5466574694e+01
3.3909481781e+02 8.7231452467e+01
3.4111950002e+02 8.8993105228e+01
3.4315248198e+02 9.0749583556e+01
3.4519369591e+02 9.2498982406e+01
3.4724306586e+02 9.4239454222e+01
3.4930050814e+02 9.5969221147e+01
3.5136593181e+02 9.7686586081e+01
3.5343923912e+02 9.9389942562e+01
3.5552032608e+02 1.0107778317e+02
3.5760908297e+02 1.0274870650e+02
3.5970539499e+02 1.0440142264e+02
3.6180914277e+02 1.0603475696e+02
3.6392020300e+02 1.0764765265e+02
3.6603844900e+02 1.0923917155e+02
