# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804553e-04 6.6402422531e-08
1.5054980702e+00 9.3308700635e-05
3.0110324297e+00 -8.2422566423e-05
4.5162978384e+00 -1.0138161310e-03
6.0211216423e+00 -2.7644097824e-03
7.5254013775e+00 -5.3841967382e-03
9.0290684759e+00 -8.9010719733e-03
1.0532073835e+01 -1.3330687250e-02
1.2034380814e+01 -1.8680776780e-02
1.3535961370e+01 -2.4953494445e-02
1.5036793715e+01 -3.2146836625e-02
1.6536860797e+01 -4.0255560467e-02
1.8036149273e+01 -4.9271803912e-02
1.9534648777e+01 -5.9185519462e-02
2.1032351388e+01 -6.9984786173e-02
2.2529251230e+01 -8.1656039090e-02
2.4025344166e+01 -9.4184240723e-02
2.5520627562e+01 -1.0755301091e-01
2.7015100091e+01 -1.2174472599e-01
2.8508761590e+01 -1.3674059477e-01
3.0001612930e+01 -1.5252071692e-01
3.1493655917e+01 -1.6906412737e-01
3.2984893209e+01 -1.8634882989e-01
3.4475328244e+01 -2.0435182164e-01
3.5964965184e+01 -2.2304911076e-01
3.7453808864e+01 -2.4241572793e-01
3.8941864751e+01 -2.6242573278e-01
4.0429138907e+01 -2.8305221631e-01
4.1915637958e+01 -3.0426729954e-01
4.3401369074e+01 -3.2604212906e-01
4.4886339938e+01 -3.4834686982e-01
4.6370558734e+01 -3.7115069534e-01
4.7854034129e+01 -3.9442177590e-01
4.9336775256e+01 -4.1812726452e-01
5.0818791707e+01 -4.4223328124e-01
5.2300093524e+01 -4.6670489541e-01
5.3780691183e+01 -4.9150610692e-01
5.5260595598e+01 -5.1659982533e-01
5.6739818108e+01 -5.4194784766e-01
5.8218370476e+01 -5.6751083487e-01
5.9696264883e+01 -5.9324828723e-01
6.1173513932e+01 -6.1911851787e-01
6.2650130640e+01 -6.4507862505e-01
6.4126128441e+01 -6.7108446399e-01
6.5601521185e+01 -6.9709061602e-01
6.7076323139e+01 -7.2305035738e-01
6.8550548990e+01 -7.4891562689e-01
7.0024213846e+01 -7.7463699140e-01
7.1497333237e+01 -8.0016361120e-01
7.2969923122e+01 -8.2544320255e-01
7.4441999890e+01 -8.5042200024e-01
7.5913580362e+01 -8.7504471845e-01
7.7384681804e+01 -8.9925450944e-01
7.8855321920e+01 -9.2299292219e-01
8.0325518870e+01 -9.4619985807e-01
8.1795291265e+01 -9.6881352635e-01
8.3264658181e+01 -9.9077039737e-01
8.4733639164e+01 -1.0120051549e+00
8.6202254231e+01 -1.0324506458e+00
8.7670523889e+01 -1.0520378288e+00
8.9138469131e+01 -1.0706957220e+00
9.0606111453e+01 -1.0883513481e+00
9.2073472857e+01 -1.1049296768e+00
9.3540575864e+01 -1.1203535685e+00
9.5007443520e+01 -1.1345437120e+00
9.6474099409e+01 -1.1474185635e+00
9.7940567658e+01 -1.1588942829e+00
9.9406872955e+01 -1.1688846657e+00
1.0087304055e+02 -1.1773010772e+00
1.0233909628e+02 -1.1840523802e+00
1.0380506657e+02 -1.1890448626e+00
1.0527097844e+02 -1.1921821635e+00
1.0673685953e+02 -1.1933651934e+00
1.0820273811e+02 -1.1924920561e+00
1.0966864308e+02 -1.1894579668e+00
1.1113460402e+02 -1.1841551641e+00
1.1260065115e+02 -1.1764728245e+00
1.1406681539e+02 -1.1662969716e+00
1.1553312835e+02 -1.1535103811e+00
1.1699962235e+02 -1.1379924852e+00
1.1846633046e+02 -1.1196192724e+00
1.1993328647e+02 -1.0982631851e+00
1.2140052495e+02 -1.0737930129e+00
1.2286808124e+02 -1.0460737831e+00
1.2433599148e+02 -1.0149666470e+00
1.2580429263e+02 -9.8032876370e-01
1.2727302248e+02 -9.4201317901e-01
1.2874221967e+02 -8.9986869995e-01
1.3021192373e+02 -8.5373976848e-01
1.3168217506e+02 -8.0346632597e-01
1.3315301501e+02 -7.4888367784e-01
1.3462448583e+02 -6.8982235046e-01
1.3609663075e+02 -6.2610794641e-01
1.3756949400e+02 -5.5756099257e-01
1.3904312078e+02 -4.8399678296e-01
1.4051755734e+02 -4.0522521931e-01
1.4199285098e+02 -3.2105064345e-01
1.4346905011e+02 -2.3127166687e-01
