# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805021e-04 2.3452231573e-07
1.2727447029e+01 -1.7834030463e-02
2.5419076213e+01 -6.8894830939e-02
3.8077478846e+01 -1.3716492078e-01
5.0712519342e+01 -1.9907767916e-01
6.3334125170e+01 -2.3674510886e-01
7.5951411803e+01 -2.3579143984e-01
8.8572615655e+01 -1.8417280296e-01
1.0120521005e+02 -7.1288507997e-02
1.1385605875e+02 1.1269644019e-01
1.2653156688e+02 3.7738424534e-01
1.3923781902e+02 7.3258473850e-01
1.5198070390e+02 1.1887032023e+00
1.6476602844e+02 1.7571071788e+00
1.7759962459e+02 2.4504991286e+00
1.9048745300e+02 3.2833202025e+00
2.0343570736e+02 4.2722116625e+00
2.1645092373e+02 5.4365648256e+00
2.2954009966e+02 6.7991985014e+00
2.4271082854e+02 8.3872162080e+00
2.5597145637e+02 1.0233116563e+01
2.6933127012e+02 1.2376263747e+01
2.8280073024e+02 1.4864878923e+01
2.9639176553e+02 1.7758802734e+01
3.1011815694e+02 2.1131276960e+01
3.2399587145e+02 2.5068343656e+01
3.3804328097e+02 2.9687077353e+01
3.5228280925e+02 3.5148340497e+01
3.6674187211e+02 4.1663714985e+01
3.8145462461e+02 4.9525437193e+01
3.9646462290e+02 5.9149312023e+01
4.1182887499e+02 7.1140627935e+01
4.2762393381e+02 8.6380088480e+01
4.4395411454e+02 1.0605015745e+02
4.6095751413e+02 1.3123999959e+02
4.7878925032e+02 1.6148795716e+02
4.9754477080e+02 1.9322832408e+02
5.1716552079e+02 2.2145459599e+02
5.3747016978e+02 2.4346270054e+02
5.5826723804e+02 2.5958589998e+02
5.7941134366e+02 2.7133425440e+02
6.0080450539e+02 2.8011450697e+02
6.2238299043e+02 2.8693892313e+02
6.4410553673e+02 2.9248421887e+02
6.6594529269e+02 2.9719584671e+02
6.8788466769e+02 3.0136840954e+02
7.0991208459e+02 3.0519894626e+02
7.3201991858e+02 3.0882089061e+02
7.5420317174e+02 3.1232563748e+02
7.7645860804e+02 3.1577637179e+02
7.9878418059e+02 3.1921706513e+02
8.2117864731e+02 3.2267842234e+02
8.4364131019e+02 3.2618187437e+02
8.6617183651e+02 3.2974229951e+02
8.8877013547e+02 3.3336990405e+02
9.1143627253e+02 3.3707153827e+02
9.3417040976e+02 3.4085162802e+02
9.5697276428e+02 3.4471284104e+02
9.7984357943e+02 3.4865656769e+02
1.0027831049e+03 3.5267611949e+02
