# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804555e-04 1.5976575957e-07
1.2702504045e+01 -3.6441834149e-02
2.5331975664e+01 -1.3623934899e-01
3.7898091705e+01 -2.7327313379e-01
5.0415089384e+01 -4.1876051784e-01
6.2896182394e+01 -5.5100226764e-01
7.5353102581e+01 -6.5277599214e-01
8.7796242287e+01 -7.0980156450e-01
1.0023490084e+02 -7.0960695038e-01
1.1267752906e+02 -6.4066875597e-01
1.2513194827e+02 -4.9173362730e-01
1.3760554257e+02 -2.5125075932e-01
1.5010542908e+02 9.3137044773e-02
1.6263861231e+02 5.5508552385e-01
1.7521212904e+02 1.1500604082e+00
1.8783318957e+02 1.8959027663e+00
2.0050932145e+02 2.8134851012e+00
2.1324852164e+02 3.9275011401e+00
2.2605942404e+02 5.2674428486e+00
2.3895149000e+02 6.8688346284e+00
2.5193523162e+02 8.7748192111e+00
2.6502247970e+02 1.1038226134e+01
2.7822671264e+02 1.3724307804e+01
2.9156346733e+02 1.6914409574e+01
3.0505086208e+02 2.0704662804e+01
3.1870974772e+02 2.5203178117e+01
3.3256388316e+02 3.0556602825e+01
3.4664208012e+02 3.6956228131e+01
3.6097856025e+02 4.4627052246e+01
3.7561389737e+02 5.3835834624e+01
3.9059577109e+02 6.4880159876e+01
4.0597894749e+02 7.8048813895e+01
4.2182335671e+02 9.3529035734e+01
4.3818846015e+02 1.1124306042e+02
4.5512222484e+02 1.3065614916e+02
4.7264599960e+02 1.5071439374e+02
4.9074280674e+02 1.7008996865e+02
5.0935891953e+02 1.8765542790e+02
5.2841924593e+02 2.0283133308e+02
5.4784578016e+02 2.1558639395e+02
5.6756960199e+02 2.2621745151e+02
5.8753512113e+02 2.3513084412e+02
6.0769963753e+02 2.4271676516e+02
6.2803112892e+02 2.4930187806e+02
6.4850581270e+02 2.5514284189e+02
6.6910605675e+02 2.6043539066e+02
6.8981875508e+02 2.6532690145e+02
7.1063411812e+02 2.6992791828e+02
7.3154478871e+02 2.7432143025e+02
7.5254520028e+02 2.7856994111e+02
7.7363111088e+02 2.8272072496e+02
7.9479926374e+02 2.8680969535e+02
8.1604713868e+02 2.9086424781e+02
8.3737276894e+02 2.9490535283e+02
8.5877460546e+02 2.9894910417e+02
8.8025141549e+02 3.0300787094e+02
9.0180220664e+02 3.0709116047e+02
9.2342616950e+02 3.1120626892e+02
9.4512263411e+02 3.1535877518e+02
9.6689103684e+02 3.1956715617e+02
