rhob,rho_over_rho0,y,fq_star,energy_density,target_k0,mu_b,pressure,vs2,energy_density_mevfm3,pressure_mevfm3
1.2299999999999999e-09,1e-06,0.1,0.9992640179198009,1.1537402269393515e-09,315.0,0.9399553089466861,2.4048030650722564e-12,-8.030328161743022e-10,0.00015015805175258378,3.1298253685565037e-07
0.0001042384972881356,0.08474674576271186,0.1,0.0010004344041097497,9.796982317461162e-05,315.0,0.9397691309424933,-9.70116738898102e-09,-0.00032815750232759676,12.750667294898891,-0.0012625965194257413
0.00020847576457627118,0.16949249152542373,0.1,0.0010004344041097497,0.00019591908592261006,315.0,0.9393385316431104,-8.976734236070547e-08,-0.0010066063459138143,25.498658672350032,-0.011683123224062883
0.00031271303186440673,0.25423823728813555,0.1,0.0010004344041097497,0.00029379798636846704,315.0,0.9388235923942587,-2.1561440502444002e-07,-0.0010209002091825664,38.23749247172624,-0.028061983306372437
0.00041695029915254234,0.3389839830508474,0.1,0.0010004344041097497,0.00039163989739622606,315.0,0.9386995706884502,-2.488305833136628e-07,0.0004897663589604668,50.971512138052944,-0.03238503324613877
0.0005211875664406779,0.42372972881355925,0.1,0.0010004344041097497,0.0004894929424746872,315.0,0.9390534634515859,-6.995310066501646e-08,0.0032023736008963606,63.70698088912378,-0.009104320942138222
0.0006254248337288135,0.5084754745762712,0.1,0.0010004344041097497,0.0005874086311315309,315.0,0.9399024478581346,4.297010414476901e-07,0.0069932974170666936,76.45060263466,0.05592512916968195
0.0007296621010169491,0.5932212203389831,0.1,0.0010004344041097497,0.0006854386678390098,315.0,0.9412444649295826,1.3517460120835096e-06,0.011792577897994648,89.20910665620964,0.1759282920881064
0.0008338993683050847,0.6779669661016949,0.1,0.0010004344041097497,0.0007836341328802171,315.0,0.9430737849903763,2.794500688342973e-06,0.01757025584921019,101.9891409977718,0.36370126410170933
0.0009381366355932203,0.7627127118644068,0.1,0.0010004344041097497,0.000882045536235961,315.0,0.9453869707411262,4.8566158287853415e-06,0.02433168739542363,114.79727947911557,0.6320833355145741
0.001042373902881356,0.8474584576271187,0.1,0.0010004344041097497,0.0009807232415999442,315.0,0.9481855250082667,7.64060475853031e-06,0.03211579781597353,127.64007688090028,0.994416505521344
0.0011466111701694916,0.9322042033898306,0.1,0.0010004344041097497,0.001079718072254017,315.0,0.9514773104771637,1.1256440101924375e-05,0.04099557140048536,140.52414779868923,1.465013593101899
0.001250848437457627,1.0169499491525422,0.1,0.0010004344041097497,0.0011790820310615528,315.0,0.9552775821308961,1.582543988517854e-05,0.05108091891907732,153.45626034931445,2.0596640091071023
0.0013550857047457624,1.101695694915254,0.1,0.0010004344041097497,0.0012788691215799008,315.0,0.959610045266313,2.1484732890913972e-05,0.06252450533618541,166.4434430377807,2.7962149173584163
0.0014593229720338981,1.186441440677966,0.1,0.0010004344041097497,0.0013791362886231616,315.0,0.964508211197848,2.839270069318069e-05,0.07553170905477767,179.49310717050088,3.695279509662413
0.0015635602393220336,1.2711871864406779,0.1,0.0010004344041097497,0.0014799445220043644,315.0,0.970017315578632,3.673598408827808e-05,0.09037691235743497,192.61319050615535,4.78114888525918
0.0016677975066101693,1.3559329322033897,0.1,0.0010004344041097497,0.0015813601970193407,315.0,0.9761971579912405,4.673898903838369e-05,0.107430291507367,205.81233171822868,6.083029239178978
0.0017720347738983048,1.4406786779661016,0.1,0.0010004344041097497,0.0016834567701712673,315.0,0.9831264490671021,5.867748471479828e-05,0.1272033053981208,219.10009109173828,7.636811632970206
0.0018762720411864406,1.5254244237288135,0.1,0.0010004344041097497,0.0017863170259182267,315.0,0.990909728243178,7.28991925241021e-05,0.15042729127410123,232.48724293501698,9.487751634346983
0.0019805093084745763,1.6101701694915254,0.1,0.0010004344041097497,0.0018900362145738633,315.0,0.9996886455781908,8.985645357008527e-05,0.1780680923148073,245.9861839741143,11.694720952283978
0.0020847465757627115,1.694915915254237,0.1,0.0010412498967691886,0.0019947266510263223,315.0,1.0096478902928308,0.00011013333098770263,0.21166756522781063,259.61153187112865,14.333734776680549
0.0021889838430508473,1.7796616610169491,0.1,0.0013059502673407205,0.0021005220885885753,315.0,1.0210596040368909,0.00013456088744007427,0.2542901390328097,273.3806944761308,17.51295502082065
0.002293221110338983,1.864407406779661,0.1,0.0016548880478896282,0.002207591576752545,315.0,1.0343760086523925,0.00016446132231729988,0.31191634183849987,287.31567339898425,21.404464515665733
0.0023974583776271187,1.9491531525423729,0.1,0.0021364444902289797,0.002316163145569244,315.0,1.0503903865507738,0.00020210408644589584,0.3976950453442888,301.44614650598993,26.303629849552582
0.002501695644915254,2.0338988983050847,0.1,0.0028509840882738396,0.0024265712237121068,315.0,1.0707007771821608,0.0002519962475718827,0.5468440758175435,315.8156393299155,32.797041050337555
0.0026059329122033897,2.1186446440677966,0.1,0.004051092314545404,0.002539376991762747,315.0,1.099182560642559,0.0003250190195356957,0.8626219806179359,330.49718892091227,42.30087641607431
0.0027101701794915254,2.2033903898305085,0.1,0.00658640709612654,0.0026557227964564183,315.0,1.1465550643807045,0.0004516365481731532,1.4838340257777334,345.6394704800233,58.78001181760611
0.002814407446779661,2.2881361355932204,0.1,0.014045675166790957,0.002778404525175581,315.0,1.2300515333216957,0.00068346167012774,2.0714312962127375,361.6063657481007,88.95180252681206
0.0029186447140677964,2.3728818813559323,0.1,0.03376646017003332,0.0029121572173704865,315.0,1.3352932961230177,0.000985089503089124,1.9819172428233987,379.0141350255308,128.20834112561403
0.003022881981355932,2.457627627118644,0.1,0.06155299583150533,0.003056779173607643,315.0,1.4190829399307798,0.0012329410755587142,1.3633721868657174,397.8365273476114,160.46595716157148
0.003127119248644068,2.542373372881356,0.1,0.09052016415984415,0.0032079998727976827,315.0,1.4687234632898534,0.0013848735401911965,0.8027782363945508,417.517738979867,180.2398043019305
0.0032313565159322035,2.627119118644068,0.1,0.1186496827017395,0.0033629706140382446,315.0,1.4976868577873077,0.0014765895726987993,0.4892051692699777,437.68701455853653,192.17654745628204
0.003335593783220339,2.7118648644067798,0.1,0.14546012177226297,0.003520229443415889,315.0,1.515992874508413,0.0015365069642007054,0.3271575172281707,458.154082351502,199.97473162629277
0.0034398310505084745,2.7966106101694916,0.1,0.1708663751532177,0.0036790165229723297,315.0,1.5286848754167721,0.0015794011779289617,0.24088877528156602,478.8200502643388,205.5573674870362
0.0035440683177966103,2.8813563559322035,0.1,0.1949018976759087,0.0038389213113321856,315.0,1.5383106257663428,0.0016129566403761879,0.19375392660542062,499.6314867778438,209.92457489567354
0.003648305585084746,2.9661021016949154,0.1,0.21763934880527233,0.003999715114712701,315.0,1.546217441336708,0.0016413586122714565,0.1679351972029599,520.5586276417425,213.6210610423331
0.0037525428523728812,3.0508478474576273,0.1,0.2391630442916743,0.004161268272768567,315.0,1.5531485825312323,0.0016669883392820802,0.15425858991486086,541.5845977013106,216.95674249384598
0.003856780119661017,3.135593593220339,0.1,0.2595561476390732,0.004323507042583695,315.0,1.559527798655509,0.0016912487673295812,0.14773394816181917,562.6997993951977,220.11421115553978
0.003961017386949152,3.2203393389830506,0.1,0.2789004949305872,0.004486390104752031,315.0,1.5656023730980486,0.0017149881161381934,0.1455194320832584,583.898855047071,223.2038619137807
0.004065254654237288,3.305085084745763,0.1,0.29726961443937217,0.004649895268646817,315.0,1.571518614311067,0.0017387280924017826,0.14593528397981173,605.1788765706845,226.29359433461318
0.004169491921525424,3.389830830508475,0.1,0.31473417449910357,0.004814011716448477,315.0,1.5773633959631255,0.0017627922203296825,0.14795860568246558,626.5384560384351,229.4255147465105
0.00427372918881356,3.474576576271187,0.1,0.3313564572931066,0.0049787353684778764,315.0,1.5831878353047095,0.0017873806946384152,0.1509517194993939,647.9770624844643,232.62567827687673
0.004377966456101695,3.5593223220338985,0.1,0.3471957583078149,0.005144066063560441,315.0,1.5890211938776986,0.0018126154212707917,0.15450994175530808,669.4946749320742,235.90995085327694
0.00448220372338983,3.64406806779661,0.1,0.3623041875427414,0.0053100058223033595,315.0,1.5948792402158851,0.0018385678465494245,0.15837321041365707,691.0915563611208,239.2876311378865
0.0045864409906779665,3.7288138135593223,0.1,0.3767317371087273,0.0054765577708698054,315.0,1.600769383467501,0.0018652765460878372,0.1623731876664228,712.7681136383844,242.76373970538643
0.004690678257966102,3.813559559322034,0.1,0.3905226977313101,0.005643725474485692,315.0,1.606693874661616,0.0018927585505968637,0.1664007585023972,734.5248107741899,246.34049308450568
0.004794915525254238,3.8983053050847465,0.1,0.4037173479501397,0.005811512528596433,315.0,1.612651828326097,0.0019210167598740025,0.1703856154814228,756.3621157118971,250.01826868077515
0.004899152792542373,3.983051050847458,0.1,0.4163535649780069,0.005979922313829548,315.0,1.618640509611243,0.0019500448589545843,0.17428316457533033,778.2804684365481,253.79624460832358
0.0050033900598305085,4.067796796610169,0.1,0.42846600430964665,0.006148957855483935,315.0,1.6246561568154299,0.0019798306101688227,0.17806599355444946,800.280262687546,257.672828147568
0.005107627327118644,4.152542542372881,0.1,0.44008671501513486,0.006318621749968117,315.0,1.630694507179122,0.002010358077082235,0.18171823597092818,822.3618363846726,261.6459451886716
0.005211864594406779,4.237288288135593,0.1,0.45124427093166974,0.006488916133904183,315.0,1.6367511306069282,0.002041609133561333,0.185231790080201,844.5254676069983,265.71323663482303
0.005316101861694915,4.322034033898305,0.1,0.4619661719904308,0.006659842680138583,315.0,1.642821637990643,0.0020735644880161648,0.1886037631059677,866.7713740736925,269.87219170630385
0.0054203391289830505,4.406779779661017,0.1,0.47227710660013966,0.00683140261027611,315.0,1.6489018079146902,0.002106204379014779,0.19183473093037112,889.0997147753077,274.1202384739635
