# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 1.9496325231e-07
1.2710330175e+01 -3.1598524129e-02
2.5357314244e+01 -1.2263136797e-01
3.7944864167e+01 -2.5511547013e-01
5.0483714545e+01 -4.0307808283e-01
6.2985108530e+01 -5.4445158564e-01
7.5459918379e+01 -6.5954222592e-01
8.7918518212e+01 -7.3007446850e-01
1.0037086031e+02 -7.3830757363e-01
1.1282661966e+02 -6.6619712914e-01
1.2529536597e+02 -4.9455530028e-01
1.3778675234e+02 -2.0215284703e-01
1.5031072087e+02 2.3530486486e-01
1.6287773195e+02 8.4641257531e-01
1.7549902793e+02 1.6656230563e+00
1.8818694648e+02 2.7352855632e+00
2.0095530551e+02 4.1083940412e+00
2.1381989002e+02 5.8523907175e+00
2.2679908530e+02 8.0545626189e+00
2.3991472268e+02 1.0829893180e+01
2.5319323900e+02 1.4331469261e+01
2.6666717772e+02 1.8744481778e+01
2.8037528654e+02 2.4316357316e+01
2.9436640322e+02 3.1394394236e+01
3.0870229787e+02 4.0416711091e+01
3.2345963966e+02 5.1879664531e+01
3.3872942803e+02 6.6193148487e+01
3.5460751602e+02 8.3316738719e+01
3.7116824754e+02 1.0229315703e+02
3.8842617353e+02 1.2126618757e+02
4.0631943055e+02 1.3836359785e+02
4.2473836114e+02 1.5263542942e+02
4.4356933835e+02 1.6412243426e+02
4.6271908292e+02 1.7334746244e+02
4.8211881216e+02 1.8089702508e+02
5.0172000099e+02 1.8725626438e+02
5.2148887119e+02 1.9278524739e+02
5.4140188346e+02 1.9774059744e+02
5.6144250607e+02 2.0230302302e+02
5.8159900408e+02 2.0659983839e+02
6.0186294730e+02 2.1072126647e+02
6.2222820279e+02 2.1473174321e+02
6.4269024999e+02 2.1867765450e+02
6.6324571052e+02 2.2259263287e+02
6.8389202209e+02 2.2650120754e+02
7.0462720986e+02 2.3042134307e+02
7.2544972466e+02 2.3436622396e+02
7.4635832736e+02 2.3834552261e+02
7.6735200563e+02 2.4236630998e+02
7.8842991350e+02 2.4643371610e+02
8.0959132728e+02 2.5055141387e+02
8.3083561314e+02 2.5472197657e+02
8.5216220330e+02 2.5894714414e+02
8.7357057834e+02 2.6322802316e+02
8.9506025418e+02 2.6756523787e+02
9.1663077234e+02 2.7195904514e+02
9.3828169282e+02 2.7640942230e+02
9.6001258874e+02 2.8091613469e+02
9.8182304252e+02 2.8547878773e+02
1.0037126430e+03 2.9010886866e+02
