# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805331e-04 3.7267767071e-07
1.2773148258e+01 1.6159796788e-02
2.5578464444e+01 5.4115044398e-02
3.8405576515e+01 1.1173267645e-01
5.1256569571e+01 2.0357168289e-01
6.4135571238e+01 3.4098115269e-01
7.7047129661e+01 5.3361707053e-01
8.9995769290e+01 7.8998624139e-01
1.0298587323e+02 1.1179100698e+00
1.1602167673e+02 1.5249002650e+00
1.2910730054e+02 2.0184603017e+00
1.4224679795e+02 2.6063341757e+00
1.5544420540e+02 3.2967209432e+00
1.6870359299e+02 4.0984698305e+00
1.8202911401e+02 5.0212677389e+00
1.9542505357e+02 6.0758289443e+00
2.0889587721e+02 7.2739154730e+00
2.2244625773e+02 8.6285335509e+00
2.3608112790e+02 1.0154586388e+01
2.4980576361e+02 1.1869002601e+01
2.6362582303e+02 1.3790781154e+01
2.7754740766e+02 1.5941476143e+01
2.9157712959e+02 1.8345604458e+01
3.0572218655e+02 2.1031122765e+01
3.1999044626e+02 2.4029987190e+01
3.3439054191e+02 2.7378810527e+01
3.4893198079e+02 3.1119633091e+01
3.6362526817e+02 3.5300823748e+01
3.7848204876e+02 3.9978125895e+01
3.9351526805e+02 4.5215857359e+01
4.0873935544e+02 5.1088259674e+01
4.2417043033e+02 5.7680964218e+01
4.3982653035e+02 6.5092489768e+01
4.5572785745e+02 7.3435587930e+01
4.7189703073e+02 8.2838078231e+01
4.8835932312e+02 9.3442511922e+01
5.0514283866e+02 1.0540349716e+02
5.2227855288e+02 1.1888072058e+02
5.3980008563e+02 1.3402457032e+02
5.5774299745e+02 1.5095001546e+02
5.7614330607e+02 1.6969398559e+02
5.9503485103e+02 1.9015445578e+02
6.1444521245e+02 2.1202012219e+02
6.3439033210e+02 2.3472042890e+02
6.5486895768e+02 2.5744609607e+02
6.7585918706e+02 2.7927852841e+02
6.9731951168e+02 2.9940000475e+02
7.1919480709e+02 3.1728122678e+02
7.4142486375e+02 3.3274790896e+02
7.6395199495e+02 3.4591846153e+02
7.8672568780e+02 3.5708194924e+02
8.0970428964e+02 3.6658703049e+02
8.3285474851e+02 3.7477158953e+02
8.5615144594e+02 3.8193003990e+02
8.7957479418e+02 3.8830448722e+02
9.0310992758e+02 3.9408768245e+02
9.2674560624e+02 3.9943037812e+02
9.5047334562e+02 4.0444939966e+02
9.7428674535e+02 4.0923490814e+02
9.9818097914e+02 4.1396370073e+02
