rhob,rho_over_rho0,fq_star,y_star,mu_e,eps_e,eps_mu,energy_density,target_k0,mu_b,pressure,vs2,energy_density_mevfm3,pressure_mevfm3
1.2299999999999999e-09,1e-06,0.9980730079713227,1e-06,3.3992688562127403e-06,0.0,0.0,1.1537402389141025e-09,315.0,0.9413008931240172,4.059859628438618e-12,2.0801833530805888e-08,0.00015015805331108478,5.283863715253446e-07
0.00021207015310344826,0.17241475862068964,0.0010035777817776026,0.007819154093375573,0.03664538805157269,4.56702163315881e-08,0.0,0.0001999750359123235,315.0,0.9446320313765362,3.532236081198691e-07,0.003478919629198097,26.026536208593118,0.04597167333672746
0.00042413907620689645,0.34482851724137925,0.0010004344041097497,0.018295505765181325,0.06129085489497447,3.574314680506781e-07,0.0,0.0004006553489863284,315.0,0.9478734528358136,1.3748216604948012e-06,0.00738193500603808,52.14486348251523,0.17893156295225845
0.0006362079993103448,0.517242275862069,0.0010004344041097497,0.028111926619713123,0.08095958206515193,1.0881680983737492e-06,0.0,0.0006020040406748,315.0,0.9516291513076672,3.4300377640524233e-06,0.013955951359019657,78.35017951546469,0.4464157321221452
0.000848276922413793,0.6896560344827586,0.0010004344041097497,0.0365831432687686,0.0972841101296436,2.2687984807849037e-06,0.0,0.0008042772876096592,315.0,0.9567273624832346,7.292455026684515e-06,0.02437839269531545,104.67582542102639,0.9491051917338104
0.0010603458455172414,0.8620697931034483,0.0010004344041097497,0.04453024079707037,0.11087356618116272,3.827745934270792e-06,1.3939153413800598e-07,0.0010077883236056437,315.0,0.9632908720706534,1.3633150619154176e-05,0.038209992272758314,131.1625682438658,1.7743399150191315
0.0012724147686206894,1.0344835517241378,0.0010004344041097497,0.053480674580757434,0.12164326880030181,5.546064638979319e-06,8.537809003974422e-07,0.001212845403360469,315.0,0.9714502801159419,2.3242280039761053e-05,0.056437685190998045,157.85052700191417,3.024957791683157
0.0014844836917241378,1.2068973103448275,0.0010004344041097497,0.060852761141423996,0.13060306301197303,7.369653422698537e-06,1.8498684210069662e-06,0.0014198171531111055,315.0,0.9815663227670108,3.7302045382153455e-05,0.08078129407226212,184.7876780041151,4.854821154870823
0.0016965526148275858,1.379311068965517,0.0010004344041097497,0.06620009213142215,0.138048562082899,9.199449970241219e-06,2.980041903035066e-06,0.0016291648294080923,315.0,0.9941051749935599,5.738690464086654e-05,0.11311295575531026,212.03405329526507,7.468844022058011
0.001908621537931034,1.5517248275862066,0.0010004344041097497,0.06926347129435723,0.14399651692755203,1.0890372701712289e-05,4.100123807743239e-06,0.0018414547809360038,315.0,1.0096778460549451,8.563810241627953e-05,0.15653636482070718,239.6633625485666,11.145707078906197
0.0021206904610344825,1.7241385862068963,0.0010004344041097497,0.06957694462225071,0.1482037220099697,1.222000948157613e-05,5.01849043395645e-06,0.0020574074163966552,315.0,1.0292276633949387,0.00012526587159780028,0.21703272756057038,267.7693661830502,16.303218689109446
0.002332759384137931,1.896552344827586,0.0012342863680347574,0.06612725440061551,0.14997238180870398,1.2813871852761199e-05,5.437468458806034e-06,0.0022779891853448903,315.0,1.0543530375568082,0.00018156275721008643,0.3180515688946499,296.4778465705913,23.63019790496314
0.0025448283072413793,2.068966103448276,0.0023249318225978407,0.056643246174097064,0.14739842181071666,1.1956563584066885e-05,4.834275017474334e-06,0.0025045984428876994,315.0,1.0901982926583793,0.0002697690327755657,0.8732508267790337,325.97079812693534,35.11014996176192
0.0027568972303448273,2.2413798620689653,0.005803883929452925,0.032549561787110104,0.13069835577593042,7.391185812379824e-06,1.8625337009918576e-06,0.002740383541131451,315.0,1.213022387602777,0.0006037945195969145,1.6999177652128208,356.65797549830603,78.583208424721
0.0029689661534482758,2.4137936206896553,0.05726174605734882,0.03421422364108609,0.13826165578511396,9.256383617436176e-06,3.0167231786061472e-06,0.003019087145766288,315.0,1.4074348136277237,0.0011595391790792057,1.5550434953954797,392.930950394404,150.9127791471871
0.003181035076551724,2.586207379310345,0.11856437138574341,0.04009691605986769,0.150777108017901,1.3091123230835244e-05,5.634745784500467e-06,0.0033373299116601193,315.0,1.5256825940899432,0.001515919935824416,0.7546313280309621,434.3499046747277,197.2953519876375
0.003393103999655172,2.7586211379310344,0.17423532753535492,0.0383793882018494,0.15513707853679617,1.4672292838107022e-05,6.778111321081034e-06,0.0036661868752189473,315.0,1.5609451385546285,0.0016302623176530592,0.26626052777146486,477.15028538457,212.1768902119623
0.00360517292275862,2.931034896551724,0.22347215716748398,0.036248488407045615,0.1582548836035255,1.588781661752311e-05,7.67575621856857e-06,0.003999385820773804,315.0,1.5776348348089844,0.0016882605676803147,0.15434527514970509,520.5157703891616,219.72530017965056
0.0038172418458620686,3.1034486551724134,0.26708621080082406,0.0346159155022227,0.16126681091484527,1.7132308800701462e-05,8.609235536879162e-06,0.004335321516155803,315.0,1.589592244388479,0.001732536516981703,0.1293243223772864,564.2374404452772,225.48776744165244
0.0040293107689655175,3.275862413793104,0.30599490483328773,0.033301170103593514,0.16414194537792023,1.8387147469432643e-05,9.563500571783729e-06,0.004673592051655921,315.0,1.6004762652113804,0.0017752241992340058,0.12916620651726296,608.2629874358227,231.04352345255566
0.0042413796920689655,3.4482761724137934,0.3409437540269772,0.032158101169648304,0.1668106399024581,1.9612419820980342e-05,1.050649686061205e-05,0.005014144072187816,315.0,1.6113530217244794,0.0018202159109083531,0.13681989728935318,652.5854672535984,236.89914641887623
0.0044534486151724135,3.6206899310344824,0.3725179010362032,0.03113174790454542,0.16927571960901358,2.079768424388533e-05,1.1428168054641736e-05,0.005357027851769116,315.0,1.6225227743108146,0.0018687939505710842,0.14677033932435005,697.2114230080186,243.22152612220515
0.004665517538275862,3.793103689655173,0.4011904677359317,0.030195775374330006,0.1715569343177471,2.1941661846975214e-05,1.232573897003466e-05,0.005702317387105644,315.0,1.6340328457602489,0.0019212915129076143,0.1570048624908236,742.1504852908955,250.05402749309437
0.00487758646137931,3.965517448275862,0.42734785892390414,0.029337782555103276,0.17368118188000392,2.3048760059833753e-05,1.3201222906960515e-05,0.006050083023601194,315.0,1.645845595639713,0.0019776711712118375,0.1667604894220952,787.411809481002,257.39177948592976
0.005089655384482758,4.1379312068965515,0.4513085741696213,0.02855175211917438,0.1756768824577525,2.4126540461792486e-05,1.4059486880831005e-05,0.006400382793229378,315.0,1.6578991020932854,0.0020377522986688434,0.17577098821181336,833.0029483773942,265.21127371469163
0.005301724307586206,4.310344965517241,0.47333744060106564,0.027834343359156303,0.17757111015615742,2.518406932233915e-05,1.4906927610737108e-05,0.006753260777991387,315.0,1.670129803398563,0.002101306997510946,0.18397820297525727,878.9296392051958,273.482849529612
0.005513793230689654,4.4827587241379305,0.49366363428585447,0.027174962449842924,0.17937344236677802,2.6222211126252857e-05,1.574359479736656e-05,0.0071087480509287905,315.0,1.6824804947875762,0.002168101511998328,0.19141121810213851,925.1959260874036,282.1760838721398
0.005725862153793102,4.65517248275862,0.512474568650338,0.02657307485737377,0.18110686444355517,2.725062403622132e-05,1.6576774569218022e-05,0.007466864431335702,315.0,1.6949025394831345,0.0022379138738585977,0.19813292573308733,971.8043884838661,291.2620878099531
0.005937931076896552,4.8275862413793105,0.5299354483793923,0.026021816536832314,0.18277974487959542,2.8271518522855283e-05,1.740788764950252e-05,0.00782762036355577,315.0,1.707355748627723,0.0023105403955387648,0.20428166920699836,1018.7563857146952,300.71435162673157
0.00615,5.0,0.5461863795535731,0.025517254767153566,0.18440280025066091,2.928916396230609e-05,1.8240113915501782e-05,0.00819101862126763,315.0,1.719815497341152,0.0023858466873804534,0.2101548737535466,1066.0522787711873,310.5153846527334
