# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 2.1818209774e-07
1.2718304883e+01 -2.5591479908e-02
2.5385277420e+01 -1.0067002655e-01
3.8002763098e+01 -2.1020949832e-01
5.0580214053e+01 -3.2985850887e-01
6.3127866751e+01 -4.3889387071e-01
7.5655744026e+01 -5.1878563649e-01
8.8173470291e+01 -5.5233876648e-01
1.0069031083e+02 -5.2289168629e-01
1.1321528814e+02 -4.1355521615e-01
1.2575732973e+02 -2.0645331784e-01
1.3832543379e+02 1.1808472589e-01
1.5092885155e+02 5.8244199429e-01
1.6357729122e+02 1.2128193503e+00
1.7628115324e+02 2.0406339738e+00
1.8905181078e+02 3.1043619205e+00
2.0190195611e+02 4.4520513078e+00
2.1484604268e+02 6.1448606502e+00
2.2790086787e+02 8.2621991319e+00
2.4108636626e+02 1.0909445996e+01
2.5442672637e+02 1.4229487167e+01
2.6795197176e+02 1.8404157639e+01
2.8169872337e+02 2.3685201205e+01
2.9571413183e+02 3.0447862162e+01
3.1006062134e+02 3.9226173884e+01
3.2482135045e+02 5.0749625195e+01
3.4010628521e+02 6.5876719325e+01
3.5605079817e+02 8.5105197960e+01
3.7278449286e+02 1.0746146746e+02
3.9035406659e+02 1.3000361703e+02
4.0867121506e+02 1.4957485779e+02
4.2757045681e+02 1.6490567768e+02
4.4689546725e+02 1.7648075016e+02
4.6653145603e+02 1.8531909753e+02
4.8640154728e+02 1.9230824532e+02
5.0645554762e+02 1.9807926371e+02
5.2666066578e+02 2.0305451852e+02
5.4699526679e+02 2.0751324457e+02
5.6744489663e+02 2.1164102310e+02
5.8799977615e+02 2.1556257526e+02
6.0865320988e+02 2.1936275478e+02
6.2940056217e+02 2.2309994668e+02
6.5023858859e+02 2.2681469900e+02
6.7116499270e+02 2.3053536182e+02
6.9217812845e+02 2.3428182863e+02
7.1327679764e+02 2.3806805735e+02
7.3446011092e+02 2.4190379412e+02
7.5572739132e+02 2.4579576854e+02
7.7707810702e+02 2.4974853273e+02
7.9851182412e+02 2.5376505737e+02
8.2002817347e+02 2.5784715941e+02
8.4162682726e+02 2.6199581186e+02
8.6330748264e+02 2.6621137019e+02
8.8506985021e+02 2.7049373867e+02
9.0691364610e+02 2.7484249374e+02
9.2883858656e+02 2.7925697565e+02
9.5084438439e+02 2.8373635694e+02
9.7293074661e+02 2.8827969389e+02
9.9509737314e+02 2.9288596503e+02
1.0173439561e+03 2.9756341848e+02
