# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 1.6799211602e-07
1.2705259177e+01 -3.4383925823e-02
2.5341601630e+01 -1.2879171328e-01
3.7917920339e+01 -2.5822421666e-01
5.0447966960e+01 -3.9448130622e-01
6.2944589337e+01 -5.1629132129e-01
7.5419227234e+01 -6.0675355872e-01
8.7882031519e+01 -6.5184319549e-01
1.0034209617e+02 -6.3930460885e-01
1.1280769264e+02 -5.5781242700e-01
1.2528648129e+02 -3.9630945929e-01
1.3778569754e+02 -1.4345372052e-01
1.5031231696e+02 2.1287661087e-01
1.6287320513e+02 6.8606094862e-01
1.7547525813e+02 1.2912318721e+00
1.8812553956e+02 2.0458221519e+00
2.0083141974e+02 2.9701990656e+00
2.1360072312e+02 4.0884278397e+00
2.2644189032e+02 5.4292165311e+00
2.3936416255e+02 7.0271110258e+00
2.5237779774e+02 8.9240334812e+00
2.6549433026e+02 1.1171294395e+01
2.7872689005e+02 1.3832263952e+01
2.9209060272e+02 1.6985972872e+01
3.0560310022e+02 2.0730632492e+01
3.1928506707e+02 2.5175391549e+01
3.3315992391e+02 3.0461930702e+01
3.4725596627e+02 3.6783672190e+01
3.6160729210e+02 4.4377315522e+01
3.7625485459e+02 5.3531751933e+01
3.9124773566e+02 6.4590096066e+01
4.0664403142e+02 7.7926335880e+01
4.2251032810e+02 9.3868615904e+01
4.3891770352e+02 1.1252726514e+02
4.5593122335e+02 1.3352409564e+02
4.7359153378e+02 1.5577575443e+02
4.9189505626e+02 1.7764669789e+02
5.1078828571e+02 1.9756065598e+02
5.3018417603e+02 2.1460996405e+02
5.4998796512e+02 2.2867290315e+02
5.7011549053e+02 2.4012188816e+02
5.9049982210e+02 2.4949188835e+02
6.1109068412e+02 2.5729074424e+02
6.3185130707e+02 2.6393330267e+02
6.5275507314e+02 2.6973679132e+02
6.7378274421e+02 2.7493686217e+02
6.9492037793e+02 2.7970666260e+02
7.1615782206e+02 2.8417316942e+02
7.3748764347e+02 2.8842973394e+02
7.5890436895e+02 2.9254529456e+02
7.8040394593e+02 2.9657102028e+02
8.0198335743e+02 3.0054507658e+02
8.2364034511e+02 3.0449604885e+02
8.4537320889e+02 3.0844541364e+02
8.6718066079e+02 3.1240933431e+02
8.8906171768e+02 3.1639997578e+02
9.1101562206e+02 3.2042647456e+02
9.3304178329e+02 3.2449566009e+02
9.5513973374e+02 3.2861259512e+02
9.7730909597e+02 3.3279018465e+02
