# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804555e-04 1.8726184127e-07
1.2707679004e+01 -3.3596956556e-02
2.5348015147e+01 -1.2993745117e-01
3.7925607914e+01 -2.7005286441e-01
5.0451619773e+01 -4.2742704159e-01
6.2937630494e+01 -5.7954010732e-01
7.5394797062e+01 -7.0630489375e-01
8.7833745588e+01 -7.8907863083e-01
1.0026465998e+02 -8.0975193276e-01
1.1269743593e+02 -7.4988425965e-01
1.2514186107e+02 -5.8983711899e-01
1.3760781132e+02 -3.0784598264e-01
1.5010546435e+02 1.2103880335e-01
1.6264553723e+02 7.2622872729e-01
1.7523955938e+02 1.5432056107e+00
1.8790019665e+02 2.6156200988e+00
2.0064164829e+02 3.9981080476e+00
2.1348014733e+02 5.7601635997e+00
2.2643460815e+02 7.9915866907e+00
2.3952748524e+02 1.0810317534e+01
2.5278593944e+02 1.4369051377e+01
2.6624296856e+02 1.8846935796e+01
2.7993734365e+02 2.4485730902e+01
2.9391777867e+02 3.1610343559e+01
3.0824412236e+02 4.0596357669e+01
3.2298780438e+02 5.1816731627e+01
3.3822847109e+02 6.5476141809e+01
3.5404199128e+02 8.1314223866e+01
3.7047706553e+02 9.8360547584e+01
3.8753037811e+02 1.1512861028e+02
4.0514318855e+02 1.3028581134e+02
4.2322563073e+02 1.4319312052e+02
4.4168631988e+02 1.5388173016e+02
4.6044862013e+02 1.6271925325e+02
4.7945405628e+02 1.7013720512e+02
4.9865985754e+02 1.7651047934e+02
5.1803520538e+02 1.8213009382e+02
5.3755791696e+02 1.8721171467e+02
5.5721192973e+02 1.9191241467e+02
5.7698550179e+02 1.9634616672e+02
5.9686995202e+02 2.0059589593e+02
6.1685878243e+02 2.0472227527e+02
6.3694706525e+02 2.0876998901e+02
6.5713101179e+02 2.1277216113e+02
6.7740766684e+02 2.1675349057e+02
6.9777468987e+02 2.2073248358e+02
7.1823019718e+02 2.2472305557e+02
7.3877264686e+02 2.2873569051e+02
7.5940075439e+02 2.3277828784e+02
7.8011343012e+02 2.3685678647e+02
8.0090973282e+02 2.4097562873e+02
8.2178883475e+02 2.4513810795e+02
8.4274999541e+02 2.4934663108e+02
8.6379254162e+02 2.5360291841e+02
8.8491585243e+02 2.5790815656e+02
9.0611934752e+02 2.6226311641e+02
9.2740247837e+02 2.6666824447e+02
9.4876472149e+02 2.7112373404e+02
9.7020557321e+02 2.7562958100e+02
9.9172454566e+02 2.8019964437e+02
