# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 1.8182965549e-07
1.2707787407e+01 -3.3028322176e-02
2.5349369207e+01 -1.2587336425e-01
3.7931134432e+01 -2.5698983066e-01
5.0465366818e+01 -3.9914858521e-01
6.2964169701e+01 -5.3055513966e-01
7.5438753705e+01 -6.3285275514e-01
8.7899420978e+01 -6.8992013212e-01
1.0035571194e+02 -6.8689267115e-01
1.1281658904e+02 -6.0934330425e-01
1.2529062275e+02 -4.4256129613e-01
1.3778617187e+02 -1.7087326819e-01
1.5031155929e+02 2.2304474494e-01
1.6287524787e+02 7.5891493347e-01
1.7548602303e+02 1.4597204850e+00
1.8815318992e+02 2.3527499322e+00
2.0088679502e+02 3.4709087355e+00
2.1369788406e+02 4.8544145857e+00
2.2659881231e+02 6.5530411303e+00
2.3960362857e+02 8.6291502594e+00
2.5272856228e+02 1.1161872577e+01
2.6599265648e+02 1.4252988800e+01
2.7941860873e+02 1.8031406234e+01
2.9303355243e+02 2.2646906770e+01
3.0686906936e+02 2.8302826162e+01
3.2096452999e+02 3.5277345621e+01
3.3536840596e+02 4.3913295084e+01
3.5014003221e+02 5.4620535674e+01
3.6535065715e+02 6.7829179309e+01
3.8108143606e+02 8.3836908448e+01
3.9741397820e+02 1.0249764087e+02
4.1440886423e+02 1.2286856204e+02
4.3207702477e+02 1.4324500812e+02
4.5036647802e+02 1.6185711593e+02
4.6918147174e+02 1.7767570473e+02
4.8841688696e+02 1.9058464332e+02
5.0798154610e+02 2.0100813806e+02
5.2780518984e+02 2.0951361282e+02
5.4783660381e+02 2.1661141622e+02
5.6803928366e+02 2.2270061459e+02
5.8838735555e+02 2.2807585649e+02
6.0886243222e+02 2.3294993502e+02
6.2945136165e+02 2.3747564182e+02
6.5014465888e+02 2.4176289088e+02
6.7093542235e+02 2.4589116677e+02
6.9181858358e+02 2.4991831825e+02
7.1279038478e+02 2.5388671655e+02
7.3384801198e+02 2.5782757190e+02
7.5498933521e+02 2.6176397623e+02
7.7621272288e+02 2.6571306513e+02
7.9751690815e+02 2.6968756771e+02
8.1890089184e+02 2.7369692809e+02
8.4036387157e+02 2.7774812438e+02
8.6190518962e+02 2.8184627196e+02
8.8352429447e+02 2.8599507157e+02
9.0522071223e+02 2.9019714500e+02
9.2699402541e+02 2.9445428800e+02
9.4884385709e+02 2.9876766248e+02
9.7076985913e+02 3.0313794322e+02
9.9277170340e+02 3.0757471396e+02
