rhob,rho_over_rho0,y,fq_star,energy_density,target_k0,mu_b,pressure,vs2,energy_density_mevfm3,pressure_mevfm3
1.2299999999999999e-09,1e-06,0.4,0.9968979200089831,1.1537401911901043e-09,315.0,0.9392180426219782,1.4980012349287783e-12,-5.9395920505460266e-08,0.00015015804709985763,1.9496325230557654e-07
0.0001042384972881356,0.08474674576271186,0.4,0.0010004344041097497,9.765989268636791e-05,315.0,0.9345597623203881,-2.4278743613348496e-07,-0.004910346536330436,12.710330174629746,-0.03159852412923223
0.00020847576457627118,0.16949249152542373,0.4,0.0010004344041097497,0.0001948330652236447,315.0,0.9300401263376046,-9.422387988007532e-07,-0.009144815079097784,25.357314244452063,-0.12263136797175513
0.00031271303186440673,0.25423823728813555,0.4,0.0010004344041097497,0.00029154957516185645,315.0,0.9260547675283693,-1.9601811355717262e-06,-0.01159878008989773,37.94486416732972,-0.2551154701266129
0.00041695029915254234,0.3389839830508474,0.4,0.0010004344041097497,0.00038789190187625853,315.0,0.9228794174365567,-3.097052694362248e-06,-0.011996441249045883,50.48371454539319,-0.40307808283170105
0.0005211875664406779,0.42372972881355925,0.4,0.0010004344041097497,0.0004839464321819628,315.0,0.92051914950283,-4.183296790540329e-06,-0.010693671997769102,62.985108529874815,-0.5444515856370435
0.0006254248337288135,0.5084754745762712,0.4,0.0010004344041097497,0.000579796703137406,315.0,0.9189419347880383,-5.067596366162925e-06,-0.007852359031656951,75.45991837923546,-0.6595422259221427
0.0007296621010169491,0.5932212203389831,0.4,0.0010004344041097497,0.0006755224243395173,315.0,0.9181138668994864,-5.609531244842557e-06,-0.0035558260996473466,87.91851821193042,-0.7300744685008563
0.0008338993683050847,0.6779669661016949,0.4,0.0010004344041097497,0.0007712000642272971,315.0,0.9180091782888655,-5.672790353942201e-06,0.002178206457542751,100.37086031319055,-0.7383075736281737
0.0009381366355932203,0.7627127118644068,0.4,0.0010004344041097497,0.0008669039605200337,315.0,0.9186137695421879,-5.1187293521196345e-06,0.009394002582568364,112.82661965736402,-0.666197129142359
0.001042373902881356,0.8474584576271187,0.4,0.0010004344041097497,0.0009627076422879586,315.0,0.9199268335798196,-3.799918404074438e-06,0.018198889152270997,125.2953659739925,-0.49455530027609856
0.0011466111701694916,0.9322042033898306,0.4,0.0010004344041097497,0.0010586852789948094,315.0,0.921962094885667,-1.553242526038806e-06,0.02876868670426206,137.78675233914484,-0.20215284703036474
0.001250848437457627,1.0169499491525422,0.4,0.0010004344041097497,0.0011549132609162118,315.0,0.9247493081631584,1.807966239696264e-06,0.04135805281264743,150.31072086517267,0.23530486486322955
0.0013550857047457624,1.101695694915254,0.4,0.0010004344041097497,0.0012514719606138522,315.0,0.9283363937385172,6.503415736445854e-06,0.056316932413862285,162.87773195468256,0.846412575309414
0.0014593229720338981,1.186441440677966,0.4,0.0010004344041097497,0.001348447758531063,315.0,0.932792540545992,1.2797824029564357e-05,0.07411510883177416,175.49902792962658,1.6656230562833645
0.0015635602393220336,1.2711871864406779,0.4,0.0010004344041097497,0.0014459354513603956,315.0,0.9382126740799412,2.101658185900239e-05,0.09537802712433528,188.18694647775607,2.7352855632140365
0.0016677975066101693,1.3559329322033897,0.4,0.0010004344041097497,0.0015440412090934373,315.0,0.9447238476769337,3.156686849731813e-05,0.12093890043004775,200.9553055094802,4.108394041232014
0.0017720347738983048,1.4406786779661016,0.4,0.0010004344041097497,0.0016428863158079489,315.0,0.9524943964656805,4.4966876672515414e-05,0.15191509533788747,213.8198900172955,5.852390717497762
0.0018762720411864406,1.5254244237288135,0.4,0.0010004344041097497,0.001742612035083126,315.0,0.961747162572264,6.188727674160321e-05,0.18982181041791532,226.79908530435804,8.054562618869861
