# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804555e-04 1.7387016547e-07
1.2705083513e+01 -3.5057607269e-02
2.5339902961e+01 -1.3325451444e-01
3.7911583241e+01 -2.7199081382e-01
5.0432865880e+01 -4.2347134334e-01
6.2916206746e+01 -5.6545937257e-01
7.5373105970e+01 -6.7924011053e-01
8.7814113067e+01 -7.4838306162e-01
1.0024898690e+02 -7.5773648531e-01
1.1268688898e+02 -6.9258589134e-01
1.2513657717e+02 -5.3791236949e-01
1.3760659254e+02 -2.7769312634e-01
1.5010544119e+02 1.0580852085e-01
1.6264177620e+02 6.3281586601e-01
1.7522458640e+02 1.3269311323e+00
1.8786340031e+02 2.2162152852e+00
2.0056851521e+02 3.3345423833e+00
2.1335126371e+02 4.7233459507e+00
2.2622433383e+02 6.4339219309e+00
2.3920216407e+02 8.5305253909e+00
2.5230144284e+02 1.1094611181e+01
2.6554175393e+02 1.4230747597e+01
2.7894642802e+02 1.8064289663e+01
2.9254271378e+02 2.2743866659e+01
3.0636263834e+02 2.8473584569e+01
3.2044571864e+02 3.5517254200e+01
3.3483966272e+02 4.4183774910e+01
3.4960135446e+02 5.4814178046e+01
3.6479635574e+02 6.7710581015e+01
3.8049469406e+02 8.2975459809e+01
3.9675980163e+02 1.0026629478e+02
4.1362975413e+02 1.1862464150e+02
4.3109878182e+02 1.3665962362e+02
4.4911464138e+02 1.5309945755e+02
4.6759659295e+02 1.6726433622e+02
4.8645938896e+02 1.7910103496e+02
5.0562860435e+02 1.8892092188e+02
5.2504546110e+02 1.9714281828e+02
5.4466579619e+02 2.0415638229e+02
5.6445714247e+02 2.1027792167e+02
5.8439578746e+02 2.1574933113e+02
6.0446438659e+02 2.2075090079e+02
6.2465018014e+02 2.2541577358e+02
6.4494370635e+02 2.2984218204e+02
6.6533788471e+02 2.3410282812e+02
6.8582736415e+02 2.3825178419e+02
7.0640805831e+02 2.4232948760e+02
7.2707681209e+02 2.4636633949e+02
7.4783116074e+02 2.5038530255e+02
7.6866915450e+02 2.5440378564e+02
7.8958922988e+02 2.5843502040e+02
8.1059011462e+02 2.6248907433e+02
8.3167075696e+02 2.6657360224e+02
8.5283027269e+02 2.7069440796e+02
8.7406790528e+02 2.7485586744e+02
8.9538299572e+02 2.7906124975e+02
9.1677495959e+02 2.8331296234e+02
9.3824326961e+02 2.8761273948e+02
9.5978744224e+02 2.9196178815e+02
9.8140702740e+02 2.9637342266e+02
