# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805175e-04 3.0377335531e-07
1.2748912542e+01 -2.2369429299e-03
2.5493200538e+01 -1.3843579871e-02
3.8228119172e+01 -2.9130228670e-02
5.0959093001e+01 -2.9217038269e-02
6.3692982032e+01 1.2489416984e-03
7.6436725263e+01 7.5507316173e-02
8.9197009400e+01 2.0536673885e-01
1.0198021824e+02 4.0179525578e-01
1.1479247502e+02 6.7542108260e-01
1.2763971707e+02 1.0369659591e+00
1.4052778126e+02 1.4976377501e+00
1.5346249282e+02 2.0695082163e+00
1.6644975594e+02 2.7659011845e+00
1.7949564721e+02 3.6018176196e+00
1.9260651459e+02 4.5944284903e+00
2.0578908561e+02 5.7636753026e+00
2.1905059020e+02 7.1330344413e+00
2.3239890533e+02 8.7305301567e+00
2.4584273213e+02 1.0590132393e+01
2.5939182167e+02 1.2753770826e+01
2.7305727533e+02 1.5272848363e+01
2.8685181802e+02 1.8210917586e+01
3.0079023642e+02 2.1656504761e+01
3.1489065070e+02 2.5736510410e+01
3.2917581922e+02 3.0638862197e+01
3.4367581162e+02 3.6673075597e+01
3.5843341265e+02 4.4415304718e+01
3.7351644431e+02 5.5113198245e+01
3.8904980279e+02 7.1839799207e+01
4.0530192117e+02 1.0054729141e+02
4.2277307036e+02 1.4121969955e+02
4.4168853764e+02 1.8011506418e+02
4.6163578114e+02 2.0671992613e+02
4.8219492966e+02 2.2310733751e+02
5.0312413540e+02 2.3358364244e+02
5.2429250277e+02 2.4076993614e+02
5.4562759030e+02 2.4609253250e+02
5.6708817143e+02 2.5034386152e+02
5.8865031552e+02 2.5398087663e+02
6.1030001437e+02 2.5727620571e+02
6.3202911372e+02 2.6039703247e+02
6.5383298458e+02 2.6344800395e+02
6.7570914852e+02 2.6649551816e+02
6.9765644542e+02 2.6958196855e+02
7.1967451919e+02 2.7273436012e+02
7.4176349516e+02 2.7596966222e+02
7.6392377555e+02 2.7929821149e+02
7.8615590899e+02 2.8272591828e+02
8.0846050740e+02 2.8625572210e+02
8.3083819332e+02 2.8988856498e+02
8.5328956716e+02 2.9362405102e+02
8.7581518754e+02 2.9746089702e+02
8.9841556017e+02 3.0139724286e+02
9.2109113229e+02 3.0543086680e+02
9.4384229095e+02 3.0955933465e+02
9.6666936345e+02 3.1378010335e+02
9.8957261941e+02 3.1809059291e+02
1.0125522737e+03 3.2248823537e+02
1.0356084897e+03 3.2696709708e+02
