rhob,rho_over_rho0,y,fq_star,energy_density,target_k0,mu_b,pressure,vs2,energy_density_mevfm3,pressure_mevfm3
1.2299999999999999e-09,1e-06,0.3,0.9968975881537729,1.1537402030470888e-09,250.0,0.9392044812129989,1.4813088448998907e-12,-5.370811742952098e-08,0.00015015804864303145,1.927907556661196e-07
0.0001042384972881356,0.08474674576271186,0.3,0.0010004344041097497,9.76845977030457e-05,250.0,0.9350473387780859,-2.166682155477944e-07,-0.004320113861600648,12.713545506024314,-0.028199135614499056
0.00020847576457627118,0.16949249152542373,0.3,0.0010004344041097497,0.00019493471249874546,250.0,0.9311255546053361,-8.176005858934795e-07,-0.007684390789797118,25.37054352816663,-0.10640983838729368
0.00031271303186440673,0.25423823728813555,0.3,0.0010004344041097497,0.0002918005643314655,250.0,0.9278922483571741,-1.6365661042125074e-06,-0.009021110350554468,37.977530138264505,-0.21299732126422952
0.00041695029915254234,0.3389839830508474,0.3,0.0010004344041097497,0.00038837661711193714,250.0,0.9255451643109729,-2.470283973288049e-06,-0.008366261855277881,50.546799712872684,-0.3215048067523643
0.0005211875664406779,0.42372972881355925,0.3,0.0010004344041097497,0.00048475316169051394,250.0,0.9240205831768327,-3.1651226034845083e-06,-0.006255931160006232,63.090103509218395,-0.411937308416553
0.0006254248337288135,0.5084754745762712,0.3,0.0010004344041097497,0.000581011378128622,250.0,0.923232926104343,-3.5985788268472945e-06,-0.002973888585363092,75.61800702513233,-0.4683511704805046
0.0007296621010169491,0.5932212203389831,0.3,0.0010004344041097497,0.0006772237162656059,250.0,0.9231053876898598,-3.668699623757439e-06,0.0012993783629792915,88.13993952941499,-0.47747731690888895
0.0008338993683050847,0.6779669661016949,0.3,0.0010004344041097497,0.000773455344192114,250.0,0.92357562928879,-3.2862103462209325e-06,0.006454903437995871,100.66438257909256,-0.42769674812045727
0.0009381366355932203,0.7627127118644068,0.3,0.0010004344041097497,0.0008697657157275731,250.0,0.9245957833677121,-2.368538235309717e-06,0.012437600268075702,113.19907402492724,-0.30826270820000246
0.001042373902881356,0.8474584576271187,0.3,0.0010004344041097497,0.0009662100198008807,250.0,0.9261311265522654,-8.351028366888457e-07,0.01923522951309183,125.75119664675805,-0.10868773753595139
0.0011466111701694916,0.9322042033898306,0.3,0.0010004344041097497,0.0010628404712921544,250.0,0.9281586481192212,1.3966023307593507e-06,0.026871656896076124,138.32754615516862,0.18176629380104434
0.001250848437457627,1.0169499491525422,0.3,0.0010004344041097497,0.001159707461980476,250.0,0.9306658781854189,4.4144975428852574e-06,0.03540323572474284,150.93468098610023,0.574542115311945
0.0013550857047457624,1.101695694915254,0.3,0.0010004344041097497,0.001256860607092876,250.0,0.9336500732970476,8.315260466786436e-06,0.04491765943912879,163.5790585080785,1.0822222215656234
0.0014593229720338981,1.186441440677966,0.3,0.0010004344041097497,0.0013543497264681794,250.0,0.9371177763333369,1.3207772036383713e-05,0.05553495220878889,176.26716271963437,1.7189773492052192
0.0015635602393220336,1.2711871864406779,0.3,0.0010004344041097497,0.0014522257993571188,250.0,0.9410847514482006,1.921689983954626e-05,0.06741051084710506,189.00562851551376,2.501058880720202
