# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804555e-04 2.1056095120e-07
9.5047766075e+00 -1.2372238814e-02
1.8984658940e+01 -5.6133220963e-02
2.8433152792e+01 -1.3582476133e-01
3.7849444940e+01 -2.4671235564e-01
4.7234444819e+01 -3.8277217694e-01
5.6590054776e+01 -5.3643988610e-01
6.5918933913e+01 -6.9850499357e-01
7.5224420979e+01 -8.5789654639e-01
8.4510528303e+01 -1.0013822834e+00
9.3781976404e+01 -1.1131838265e+00
1.0304425754e+02 -1.1744994568e+00
1.1230372400e+02 -1.1629189509e+00
1.2156770065e+02 -1.0517088492e+00
1.3084462328e+02 -8.0894008408e-01
1.4014420586e+02 -3.9642236277e-01
1.4947764145e+02 2.3159949354e-01
1.5885784250e+02 1.1300435069e+00
1.6829972819e+02 2.3649534417e+00
1.7782056826e+02 4.0159154848e+00
1.8744039478e+02 6.1790406150e+00
1.9718249650e+02 8.9579419000e+00
2.0707280271e+02 1.2436991629e+01
2.1713791802e+02 1.6705992603e+01
2.2740704184e+02 2.1849182828e+01
2.3790925640e+02 2.7887397593e+01
2.4867076072e+02 3.4756903409e+01
2.5971137116e+02 4.2288962569e+01
2.7104114272e+02 5.0218942525e+01
2.8265850716e+02 5.8234060128e+01
2.9455096214e+02 6.6042814557e+01
3.0669807961e+02 7.3431865635e+01
3.1907546223e+02 8.0286665987e+01
3.3165820030e+02 8.6578393151e+01
3.4442312243e+02 9.2335489959e+01
3.5734987144e+02 9.7616110609e+01
3.7042116681e+02 1.0248856553e+02
3.8362262282e+02 1.0702002165e+02
3.9694237951e+02 1.1127113829e+02
4.1037069158e+02 1.1529423492e+02
4.2389954430e+02 1.1913328472e+02
4.3752232231e+02 1.2282471620e+02
4.5123353565e+02 1.2639847976e+02
4.6502859841e+02 1.2987911725e+02
4.7890365179e+02 1.3328672417e+02
4.9285542368e+02 1.3663777016e+02
5.0688111725e+02 1.3994577872e+02
5.2097832255e+02 1.4322188148e+02
5.3514494622e+02 1.4647526608e+02
5.4937915538e+02 1.4971353693e+02
5.6367933262e+02 1.5294300515e+02
5.7804403983e+02 1.5616892206e+02
5.9247198887e+02 1.5939566730e+02
6.0696201782e+02 1.6262690105e+02
6.2151307149e+02 1.6586568742e+02
6.3612418554e+02 1.6911459490e+02
6.5079447328e+02 1.7237577849e+02
6.6552311481e+02 1.7565104695e+02
6.8030934797e+02 1.7894191828e+02
6.9515246075e+02 1.8224966547e+02
7.1005178496e+02 1.8557535452e+02
7.2500669087e+02 1.8891987601e+02
7.4001658267e+02 1.9228397154e+02
7.5508089463e+02 1.9566825585e+02
7.7019908781e+02 1.9907323543e+02
7.8537064725e+02 2.0249932421e+02
8.0059507955e+02 2.0594685685e+02
8.1587191075e+02 2.0941609999e+02
8.3120068459e+02 2.1290726186e+02
8.4658096086e+02 2.1642050041e+02
8.6201231409e+02 2.1995593034e+02
8.7749433230e+02 2.2351362906e+02
8.9302661596e+02 2.2709364187e+02
9.0860877708e+02 2.3069598634e+02
9.2424043834e+02 2.3432065618e+02
9.3992123241e+02 2.3796762452e+02
9.5565080124e+02 2.4163684671e+02
9.7142879554e+02 2.4532826292e+02
9.8725487420e+02 2.4904180019e+02
1.0031287038e+03 2.5279025374e+02
