# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 2.3160763305e-07
9.5102711152e+00 -8.2098427261e-03
1.9003972443e+01 -4.0460555542e-02
2.8473633192e+01 -1.0249363407e-01
3.7917965867e+01 -1.9005767145e-01
4.7337512777e+01 -2.9769237730e-01
5.6733834569e+01 -4.1851059291e-01
6.6109238003e+01 -5.4414416940e-01
7.5466676239e+01 -6.6458144336e-01
8.4809724769e+01 -7.6792378079e-01
9.4142599227e+01 -8.4006719690e-01
1.0347020169e+02 -8.6430333759e-01
1.1279819031e+02 -8.2082686112e-01
1.2213307103e+02 -6.8613016588e-01
1.3148231235e+02 -4.3225998593e-01
1.4085448595e+02 -2.5902760682e-02
1.5025943700e+02 5.7274383232e-01
1.5970848994e+02 1.4113679782e+00
1.6921469678e+02 2.5472800501e+00
1.7879313728e+02 4.0495793780e+00
1.8846128253e+02 6.0018697612e+00
1.9823943714e+02 8.5028327304e+00
2.0815100771e+02 1.1645167089e+01
2.1822089323e+02 1.5531285534e+01
2.2847727016e+02 2.0281109955e+01
2.3895074459e+02 2.5993047798e+01
2.4967276015e+02 3.2718823738e+01
2.6067316092e+02 4.0429280016e+01
2.7197663162e+02 4.8979406459e+01
2.8359857928e+02 5.8097147415e+01
2.9554184131e+02 6.7417891187e+01
3.0779588203e+02 7.6562649370e+01
3.2033915327e+02 8.5224154262e+01
3.3314357624e+02 9.3217339794e+01
3.4617919642e+02 1.0047915947e+02
3.5941758496e+02 1.0703543178e+02
3.7283364249e+02 1.1296100683e+02
3.8640616475e+02 1.1834892599e+02
4.0011768979e+02 1.2329192715e+02
4.1395402787e+02 1.2787357852e+02
4.2790370963e+02 1.3216527320e+02
4.4195746595e+02 1.3622623083e+02
4.5610778154e+02 1.4010478709e+02
4.7034852996e+02 1.4384006999e+02
4.8467468266e+02 1.4746364434e+02
4.9908207997e+02 1.5100095979e+02
5.1356725206e+02 1.5447256072e+02
5.2812727924e+02 1.5789506908e+02
5.4275968260e+02 1.6128197111e+02
5.5746233849e+02 1.6464424209e+02
5.7223341108e+02 1.6799084117e+02
5.8707129922e+02 1.7132910308e+02
6.0197459412e+02 1.7466504868e+02
6.1694204564e+02 1.7800363190e+02
6.3197253527e+02 1.8134893676e+02
6.4706505431e+02 1.8470433508e+02
6.6221868620e+02 1.8807261340e+02
6.7743259215e+02 1.9145607534e+02
6.9270599941e+02 1.9485662477e+02
7.0803819155e+02 1.9827583338e+02
7.2342850050e+02 2.0171499606e+02
7.3887629998e+02 2.0517517629e+02
7.5438099990e+02 2.0865724356e+02
7.6994204185e+02 2.1216190439e+02
7.8555889514e+02 2.1568972798e+02
8.0123105360e+02 2.1924116766e+02
8.1695803278e+02 2.2281657878e+02
8.3273936762e+02 2.2641623372e+02
8.4857461044e+02 2.3004033450e+02
8.6446332922e+02 2.3368902347e+02
8.8040510612e+02 2.3736239220e+02
8.9639953624e+02 2.4106048921e+02
9.1244622647e+02 2.4478332640e+02
9.2854479455e+02 2.4853088460e+02
9.4469486824e+02 2.5230311819e+02
9.6089608457e+02 2.5609995921e+02
9.7714808923e+02 2.5992132079e+02
9.9345053596e+02 2.6376710003e+02
1.0098030861e+03 2.6763718065e+02
1.0262054080e+03 2.7154426725e+02
