# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805331e-04 3.3411162806e-07
9.5325754800e+00 7.6072355950e-03
1.9080214124e+01 1.9669344021e-02
2.8632308060e+01 2.8730422144e-02
3.8187472481e+01 4.2095474429e-02
4.7747016535e+01 6.8960529341e-02
5.7313802867e+01 1.2090158565e-01
6.6891867604e+01 2.1199235949e-01
7.6486291011e+01 3.5910954561e-01
8.6103179801e+01 5.8236862453e-01
9.5749712398e+01 9.0568160206e-01
1.0543422806e+02 1.3574467290e+00
1.1516635265e+02 1.9711477414e+00
1.2495711909e+02 2.7850271314e+00
1.3481896665e+02 3.8439367929e+00
1.4476608293e+02 5.2006927034e+00
1.5481451567e+02 6.9152606493e+00
1.6498228501e+02 9.0546950591e+00
1.7528943547e+02 1.1691718483e+01
1.8575795055e+02 1.4901180887e+01
1.9641143174e+02 1.8753320760e+01
2.0727440880e+02 2.3302604999e+01
2.1837113082e+02 2.8571599813e+01
2.2972373183e+02 3.4531534427e+01
2.4134983384e+02 4.1085342102e+01
2.5325998099e+02 4.8063290337e+01
2.6545568031e+02 5.5240890202e+01
2.7792893296e+02 6.2379035038e+01
2.9066366319e+02 6.9271482270e+01
3.0363857170e+02 7.5778413471e+01
3.1683033756e+02 8.1834385501e+01
3.3021620591e+02 8.7435016599e+01
3.4377556399e+02 9.2615049866e+01
3.5749060581e+02 9.7428240653e+01
3.7134638997e+02 1.0193340523e+02
3.8533058082e+02 1.0618653831e+02
3.9943306981e+02 1.1023724575e+02
4.1364558593e+02 1.1412772392e+02
4.2796134465e+02 1.1789303228e+02
4.4237475172e+02 1.2156191183e+02
4.5688116183e+02 1.2515775323e+02
4.7147668597e+02 1.2869952776e+02
4.8615803903e+02 1.3220260630e+02
5.0092241991e+02 1.3567944778e+02
5.1576741734e+02 1.3914016333e+02
5.3069093562e+02 1.4259297228e+02
5.4569113608e+02 1.4604456797e+02
5.6076639068e+02 1.4950041009e+02
5.7591524510e+02 1.5296495837e+02
5.9113638916e+02 1.5644185934e+02
6.0642863316e+02 1.5993409611e+02
6.2179088865e+02 1.6344410863e+02
6.3722215292e+02 1.6697389071e+02
6.5272149631e+02 1.7052506851e+02
6.6828805177e+02 1.7409896423e+02
6.8392100629e+02 1.7769664814e+02
6.9961959384e+02 1.8131898102e+02
7.1538308938e+02 1.8496664906e+02
7.3121080397e+02 1.8864019264e+02
7.4710208062e+02 1.9234003011e+02
7.6305629072e+02 1.9606647748e+02
7.7907283114e+02 1.9981976489e+02
7.9515112162e+02 2.0360005027e+02
8.1129060267e+02 2.0740743084e+02
8.2749073362e+02 2.1124195272e+02
8.4375099110e+02 2.1510361904e+02
8.6007086756e+02 2.1899239681e+02
8.7644987007e+02 2.2290822262e+02
8.9288751930e+02 2.2685100763e+02
9.0938334851e+02 2.3082064165e+02
9.2593690275e+02 2.3481699673e+02
9.4254773815e+02 2.3883993013e+02
9.5921542121e+02 2.4288928691e+02
9.7593952827e+02 2.4696490209e+02
9.9271964493e+02 2.5106660257e+02
1.0095553656e+03 2.5519420870e+02
1.0264462931e+03 2.5934753564e+02
1.0433920383e+03 2.6352639457e+02
1.0603922195e+03 2.6773059366e+02
1.0774464625e+03 2.7197444544e+02
