# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 2.3193089711e-07
9.5100857469e+00 -8.4156769374e-03
1.9003190050e+01 -4.1268145400e-02
2.8471857853e+01 -1.0417255546e-01
3.7914880647e+01 -1.9260135377e-01
4.7332922999e+01 -3.0073093512e-01
5.6727698024e+01 -4.2127022006e-01
6.6101682842e+01 -5.4545965128e-01
7.5458005230e+01 -6.6297588456e-01
8.4800403249e+01 -7.6177667779e-01
9.4133222794e+01 -8.2790008801e-01
1.0346143831e+02 -8.4522233909e-01
1.1279068981e+02 -7.9517428577e-01
1.2212733298e+02 -6.5641409296e-01
1.3147850077e+02 -4.0445234055e-01
1.4085217591e+02 -1.1224763421e-02
1.5025727448e+02 5.5539296651e-01
1.5970374073e+02 1.3321347045e+00
1.6920265398e+02 2.3609644548e+00
1.7876634826e+02 3.6897756218e+00
1.8840854578e+02 5.3731768513e+00
1.9814450522e+02 7.4733728244e+00
2.0799118610e+02 1.0051899136e+01
2.1796658964e+02 1.3160944932e+01
2.2808921878e+02 1.6863586841e+01
2.3837931000e+02 2.1227786261e+01
2.4885777335e+02 2.6303209604e+01
2.5954552660e+02 3.2119030342e+01
2.7046254271e+02 3.8672646439e+01
2.8162659908e+02 4.5917946603e+01
2.9305180941e+02 5.3756575675e+01
3.0474714591e+02 6.2036901110e+01
3.1671528426e+02 7.0564821802e+01
3.2895214058e+02 7.9126894137e+01
3.4144733512e+02 8.7520426750e+01
3.5418552661e+02 9.5580928340e+01
3.6714826381e+02 1.0319822327e+02
3.8031587554e+02 1.1031828075e+02
3.9366901768e+02 1.1693401570e+02
4.0718970823e+02 1.2307115330e+02
4.2086187136e+02 1.2877438138e+02
4.3467151001e+02 1.3409653624e+02
4.4860664341e+02 1.3909141027e+02
4.6265712109e+02 1.4380961590e+02
4.7681438826e+02 1.4829660606e+02
4.9107124699e+02 1.5259203971e+02
5.0542163540e+02 1.5672989953e+02
5.1986043427e+02 1.6073897872e+02
5.3438330281e+02 1.6464350972e+02
5.4898654187e+02 1.6846381106e+02
5.6366698124e+02 1.7221689101e+02
5.7842188746e+02 1.7591698249e+02
5.9324888855e+02 1.7957600301e+02
6.0814591272e+02 1.8320394312e+02
6.2311113836e+02 1.8680919068e+02
6.3814295317e+02 1.9039880002e+02
6.5323992073e+02 1.9397871432e+02
6.6840075302e+02 1.9755394928e+02
6.8362428782e+02 2.0112874469e+02
6.9890946997e+02 2.0470668959e+02
7.1425533588e+02 2.0829082590e+02
7.2966100060e+02 2.1188373434e+02
7.4512564706e+02 2.1548760574e+02
7.6064851699e+02 2.1910430061e+02
7.7622890331e+02 2.2273539876e+02
7.9186614372e+02 2.2638224097e+02
8.0755961522e+02 2.3004596397e+02
8.2330872950e+02 2.3372752984e+02
8.3911292896e+02 2.3742775102e+02
8.5497168332e+02 2.4114731129e+02
8.7088448674e+02 2.4488678373e+02
8.8685085528e+02 2.4864664596e+02
9.0287032473e+02 2.5242729320e+02
9.1894244874e+02 2.5622904932e+02
9.3506679716e+02 2.6005217650e+02
9.5124295464e+02 2.6389688336e+02
9.6747051935e+02 2.6776333212e+02
9.8374910187e+02 2.7165164462e+02
1.0000783243e+03 2.7556190768e+02
1.0164578191e+03 2.7950829991e+02
