# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805021e-04 2.5823145024e-07
9.5172029917e+00 -2.9629240664e-03
1.9028329648e+01 -2.0694212696e-02
2.8524688268e+01 -6.0415488337e-02
3.8004411560e+01 -1.1843290017e-01
4.7467602773e+01 -1.8992855288e-01
5.6915421490e+01 -2.6878087654e-01
6.6349766588e+01 -3.4757177816e-01
7.5773148871e+01 -4.1748543650e-01
8.5188645240e+01 -4.6813312919e-01
9.4599896289e+01 -4.8731476876e-01
1.0401113180e+02 -4.6071541646e-01
1.1342721768e+02 -3.7152787400e-01
1.2285372196e+02 -1.9998680006e-01
1.3229700016e+02 7.7205984143e-02
1.4176430150e+02 4.8759218869e-01
1.5126389934e+02 1.0638396389e+00
1.6080525007e+02 1.8448440497e+00
1.7039918674e+02 2.8771124976e+00
1.8005815530e+02 4.2165115704e+00
1.8979650397e+02 5.9304909272e+00
1.9963083933e+02 8.0991478499e+00
2.0958029738e+02 1.0803587397e+01
2.1966572356e+02 1.4139126225e+01
2.2991113992e+02 1.8223303533e+01
2.4034358023e+02 2.3174934419e+01
2.5099260777e+02 2.9102530230e+01
2.6188934699e+02 3.6082067178e+01
2.7306455146e+02 4.4121391200e+01
2.8454547296e+02 5.3118909191e+01
2.9635173754e+02 6.2835350095e+01
3.0849126619e+02 7.2906161007e+01
3.2095801062e+02 8.2908898335e+01
3.3373293554e+02 9.2462376213e+01
3.4678801715e+02 1.0130615946e+02
3.6009140427e+02 1.0932432207e+02
3.7361176083e+02 1.1651917115e+02
3.8732088854e+02 1.2296511072e+02
4.0119477604e+02 1.2876768867e+02
4.1521363824e+02 1.3403700671e+02
4.2936146437e+02 1.3887411557e+02
4.4362540602e+02 1.4336586403e+02
4.5799517383e+02 1.4758426232e+02
4.7246251118e+02 1.5158785457e+02
4.8702076157e+02 1.5542375299e+02
5.0166452408e+02 1.5912969787e+02
5.1638938334e+02 1.6273588814e+02
5.3119169965e+02 1.6626651116e+02
5.4606844617e+02 1.6974098108e+02
5.6101708264e+02 1.7317492435e+02
5.7603545720e+02 1.7658095722e+02
5.9112172970e+02 1.7996929714e+02
6.0627431163e+02 1.8334824317e+02
6.2149181874e+02 1.8672455420e+02
6.3677303359e+02 1.9010374737e+02
6.5211687574e+02 1.9349033451e+02
6.6752237786e+02 1.9688801023e+02
6.8298866660e+02 2.0029980200e+02
6.9851494711e+02 2.0372819069e+02
7.1410049046e+02 2.0717520761e+02
7.2974462343e+02 2.1064251304e+02
7.4544672009e+02 2.1413146012e+02
7.6120619496e+02 2.1764314689e+02
7.7702249726e+02 2.2117845899e+02
7.9289510626e+02 2.2473810478e+02
8.0882352726e+02 2.2832264431e+02
8.2480728839e+02 2.3193251326e+02
8.4084593782e+02 2.3556804302e+02
8.5693904144e+02 2.3922947719e+02
8.7308618088e+02 2.4291698556e+02
8.8928695190e+02 2.4663067578e+02
9.0554096292e+02 2.5037060309e+02
9.2184783384e+02 2.5413677866e+02
9.3820719499e+02 2.5792917656e+02
9.5461868624e+02 2.6174773961e+02
9.7108195623e+02 2.6559238448e+02
9.8759666171e+02 2.6946300586e+02
1.0041624669e+03 2.7335948017e+02
1.0207790431e+03 2.7728166861e+02
1.0374460682e+03 2.8124190208e+02
