# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805021e-04 2.5386028562e-07
9.5142048687e+00 -5.6844814780e-03
1.9016890468e+01 -3.0730060194e-02
2.8500215287e+01 -8.0478574720e-02
3.7963281825e+01 -1.4893360697e-01
4.7407314713e+01 -2.2846199412e-01
5.6834763279e+01 -3.0956288712e-01
6.6248998561e+01 -3.8082398549e-01
7.5654199251e+01 -4.2876995472e-01
8.5055318742e+01 -4.3763999026e-01
9.4458094851e+01 -3.8910949124e-01
1.0386908609e+02 -2.6196027343e-01
1.1329572703e+02 -3.1699006639e-02
1.2274639924e+02 3.2987884216e-01
1.3223051603e+02 8.5518367390e-01
1.4175862060e+02 1.5813900650e+00
1.5134249732e+02 2.5510644220e+00
1.6099529682e+02 3.8128682095e+00
1.7073167519e+02 5.4223433938e+00
1.8056794837e+02 7.4368512335e+00
1.9052163764e+02 9.9106132205e+00
2.0061115762e+02 1.2906701682e+01
2.1085665655e+02 1.6492795521e+01
2.2127927478e+02 2.0726496682e+01
2.3190062223e+02 2.5651938263e+01
2.4274197403e+02 3.1289604320e+01
2.5382313464e+02 3.7624157623e+01
2.6516098289e+02 4.4592543904e+01
2.7676782690e+02 5.2076628908e+01
2.8864985933e+02 5.9905877634e+01
3.0080614049e+02 6.7874043837e+01
3.1322852534e+02 7.5768354095e+01
3.2590270057e+02 8.3402569897e+01
3.3881009212e+02 9.0642071982e+01
3.5193009199e+02 9.7413145293e+01
3.6524203497e+02 1.0369690980e+02
3.7872659102e+02 1.0951443631e+02
3.9236652458e+02 1.1491036636e+02
4.0614695180e+02 1.1993957905e+02
4.2005527785e+02 1.2465828221e+02
4.3408096920e+02 1.2911899998e+02
4.4821526518e+02 1.3336830083e+02
4.6245088832e+02 1.3744618579e+02
4.7678178178e+02 1.4138635856e+02
4.9120288428e+02 1.4521689158e+02
5.0570994302e+02 1.4896101498e+02
5.2029936109e+02 1.5263788941e+02
5.3496807430e+02 1.5626330129e+02
5.4971345229e+02 1.5985026032e+02
5.6453321926e+02 1.6340949995e+02
5.7942539043e+02 1.6694988999e+02
5.9438822104e+02 1.7047877388e+02
6.0942016525e+02 1.7400224321e+02
6.2451984298e+02 1.7752536049e+02
6.3968601296e+02 1.8105234021e+02
6.5491755087e+02 1.8458669587e+02
6.7021343135e+02 1.8813135989e+02
6.8557271333e+02 1.9168878142e+02
7.0099452789e+02 1.9526100650e+02
7.1647806817e+02 1.9884974389e+02
7.3202258101e+02 2.0245641935e+02
7.4762735998e+02 2.0608222048e+02
7.6329173948e+02 2.0972813401e+02
7.7901508983e+02 2.1339497673e+02
7.9479681306e+02 2.1708342139e+02
8.1063633935e+02 2.2079401840e+02
8.2653312405e+02 2.2452721400e+02
8.4248664500e+02 2.2828336565e+02
8.5849640041e+02 2.3206275495e+02
8.7456190683e+02 2.3586559869e+02
8.9068269755e+02 2.3969205812e+02
9.0685832113e+02 2.4354224696e+02
9.2308834014e+02 2.4741623818e+02
9.3937233006e+02 2.5131406973e+02
9.5570987828e+02 2.5523574961e+02
9.7210058328e+02 2.5918126012e+02
9.8854405385e+02 2.6315056150e+02
1.0050399084e+03 2.6714359516e+02
1.0215877744e+03 2.7116028637e+02
1.0381872879e+03 2.7521460953e+02
