# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 2.1604144494e-07
9.5059254527e+00 -1.1570327708e-02
1.8988560391e+01 -5.3136794973e-02
2.8441199460e+01 -1.2937753608e-01
3.7863008935e+01 -2.3535961685e-01
4.7254949805e+01 -3.6478922197e-01
5.6619013899e+01 -5.0981936035e-01
6.5957965400e+01 -6.6101605869e-01
7.5275243030e+01 -8.0723249888e-01
8.4574931264e+01 -9.3542236470e-01
9.3861767933e+01 -1.0304048388e+00
1.0314117455e+02 -1.0745846349e+00
1.1241930308e+02 -1.0476263085e+00
1.2170309624e+02 -9.2607992569e-01
1.3100035993e+02 -6.8295384408e-01
1.4031984752e+02 -2.8722942540e-01
1.4967135601e+02 2.9668824355e-01
1.5906583454e+02 1.1095901706e+00
1.6851550611e+02 2.1981609139e+00
1.7803400312e+02 3.6157612409e+00
1.8763651804e+02 5.4233039524e+00
1.9733997007e+02 7.6901891978e+00
2.0716318518e+02 1.0478614779e+01
2.1712557403e+02 1.3840099468e+01
2.2724714299e+02 1.7837261591e+01
2.3754926097e+02 2.2527831749e+01
2.4805329726e+02 2.7941086744e+01
2.5877958530e+02 3.4073033316e+01
2.6974607113e+02 4.0874517343e+01
2.8096675767e+02 4.8243300346e+01
2.9245020069e+02 5.6025122254e+01
3.0419843363e+02 6.4027405308e+01
3.1620669432e+02 7.2044594784e+01
3.2846412722e+02 7.9888134760e+01
3.4095530441e+02 8.7411061606e+01
3.5366213704e+02 9.4519921279e+01
3.6656569618e+02 1.0117315142e+02
3.7964761717e+02 1.0737042909e+02
3.9289098474e+02 1.1313895983e+02
4.0628076107e+02 1.1852106197e+02
4.1980388784e+02 1.2356494764e+02
4.3344919212e+02 1.2831882153e+02
4.4720719502e+02 1.3282760590e+02
4.6106988653e+02 1.3713144826e+02
4.7503050269e+02 1.4126531077e+02
4.8908332254e+02 1.4525915035e+02
5.0322349158e+02 1.4913837997e+02
5.1744687243e+02 1.5292443126e+02
5.3174992045e+02 1.5663532146e+02
5.4612958140e+02 1.6028617768e+02
5.6058320744e+02 1.6388969978e+02
5.7510848853e+02 1.6745655788e+02
5.8970339632e+02 1.7099572824e+02
6.0436613828e+02 1.7451477413e+02
6.1909512010e+02 1.7802007931e+02
6.3388891480e+02 1.8151704163e+02
6.4874623727e+02 1.8501023320e+02
6.6366592320e+02 1.8850353299e+02
6.7864691166e+02 1.9200023678e+02
6.9368823049e+02 1.9550314832e+02
7.0878898422e+02 1.9901465521e+02
7.2394834383e+02 2.0253679214e+02
7.3916553819e+02 2.0607129375e+02
7.5443984677e+02 2.0961963893e+02
7.6977059355e+02 2.1318308803e+02
7.8515714174e+02 2.1676271425e+02
8.0059888932e+02 2.2035943014e+02
8.1609526522e+02 2.2397401003e+02
8.3164572603e+02 2.2760710917e+02
8.4724975314e+02 2.3125927994e+02
8.6290685027e+02 2.3493098572e+02
8.7861654137e+02 2.3862261283e+02
8.9437836874e+02 2.4233448067e+02
9.1019189137e+02 2.4606685052e+02
9.2605668358e+02 2.4981993310e+02
9.4197233369e+02 2.5359389508e+02
9.5793844296e+02 2.5738886478e+02
9.7395462461e+02 2.6120493702e+02
9.9002050291e+02 2.6504217745e+02
1.0061357125e+03 2.6891468058e+02
