# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804555e-04 2.1077246764e-07
9.5045432754e+00 -1.2618965572e-02
1.8983698838e+01 -5.7081302832e-02
2.8431011291e+01 -1.3775084600e-01
3.7845773127e+01 -2.4955504612e-01
4.7229046079e+01 -3.8603739415e-01
5.6582917392e+01 -5.3915798477e-01
6.5910250021e+01 -6.9924859912e-01
7.5214590030e+01 -8.5487646729e-01
8.4500141697e+01 -9.9264691327e-01
9.3771778515e+01 -1.0969567841e+00
1.0303507676e+02 -1.1497017407e+00
1.1229636555e+02 -1.1299364491e+00
1.2156279055e+02 -1.0134845990e+00
1.3084239007e+02 -7.7249438334e-01
1.4014418325e+02 -3.7493416791e-01
1.4947827032e+02 2.1597764063e-01
1.5885594576e+02 1.0424151135e+00
1.6828982471e+02 2.1526668088e+00
1.7779398375e+02 3.6019448133e+00
1.8738411710e+02 5.4532887178e+00
1.9707770910e+02 7.7775511537e+00
2.0689412720e+02 1.0630298627e+01
2.1685264270e+02 1.4060378383e+01
2.2697350655e+02 1.8127297980e+01
2.3727769630e+02 2.2873258738e+01
2.4778556980e+02 2.8307737874e+01
2.5851563014e+02 3.4400537640e+01
2.6948305101e+02 4.1072795846e+01
2.8069817811e+02 4.8195353563e+01
2.9216535118e+02 5.5598446138e+01
3.0388241905e+02 6.3092914581e+01
3.1584116709e+02 7.0497568029e+01
3.2802857808e+02 7.7663718073e+01
3.4042856721e+02 8.4489317815e+01
3.5302373617e+02 9.0920565386e+01
3.6579680156e+02 9.6944144664e+01
3.7873155523e+02 1.0257539453e+02
3.9181338233e+02 1.0784674564e+02
4.0502944577e+02 1.1279864288e+02
4.1836865817e+02 1.1747341779e+02
4.3182153898e+02 1.2191165942e+02
4.4538002329e+02 1.2615036836e+02
4.5903726168e+02 1.3022224515e+02
4.7278743214e+02 1.3415563369e+02
4.8662557295e+02 1.3797480446e+02
5.0054743917e+02 1.4170038620e+02
5.1454938185e+02 1.4534983785e+02
5.2862824759e+02 1.4893790453e+02
5.4278129556e+02 1.5247703104e+02
5.5700612932e+02 1.5597772398e+02
5.7130064068e+02 1.5944886203e+02
5.8566296368e+02 1.6289795829e+02
6.0009143663e+02 1.6633138033e+02
6.1458457080e+02 1.6975453394e+02
6.2914102460e+02 1.7317201616e+02
6.4375958208e+02 1.7658774265e+02
6.5843913507e+02 1.8000505371e+02
6.7317866827e+02 1.8342680273e+02
6.8797724671e+02 1.8685542992e+02
7.0283400530e+02 1.9029302406e+02
7.1774813985e+02 1.9374137429e+02
7.3271889966e+02 1.9720201356e+02
7.4774558102e+02 2.0067625535e+02
7.6282752183e+02 2.0416522466e+02
7.7796409689e+02 2.0766988418e+02
7.9315471388e+02 2.1119105666e+02
8.0839880992e+02 2.1472944386e+02
8.2369584858e+02 2.1828564276e+02
8.3904531725e+02 2.2186015944e+02
8.5444672492e+02 2.2545342099e+02
8.6989960017e+02 2.2906578574e+02
8.8540348947e+02 2.3269755207e+02
9.0095795562e+02 2.3634896607e+02
9.1656257647e+02 2.4002022811e+02
9.3221694367e+02 2.4371149858e+02
9.4792066166e+02 2.4742290287e+02
9.6367334672e+02 2.5115453571e+02
9.7947462615e+02 2.5490646494e+02
9.9532413752e+02 2.5869267214e+02
