# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805175e-04 2.8845168867e-07
9.5219063869e+00 -1.7218134763e-04
1.9043317687e+01 -9.7922046360e-03
2.8555281506e+01 -3.4982093121e-02
3.8056750491e+01 -6.8996873779e-02
4.7549083289e+01 -1.0325001945e-01
5.7035023827e+01 -1.2705656644e-01
6.6518355757e+01 -1.2758967822e-01
7.6003771320e+01 -8.9715965604e-02
8.5496832113e+01 4.2480488697e-03
9.5003978000e+01 1.7484094202e-01
1.0453256582e+02 4.4581741039e-01
1.1409092935e+02 8.4456515267e-01
1.2368845635e+02 1.4025801143e+00
1.3333568081e+02 2.1560040844e+00
1.4304438949e+02 3.1462295733e+00
1.5282774282e+02 4.4199989057e+00
1.6270033780e+02 6.0247132652e+00
1.7267773038e+02 8.0126728197e+00
1.8277703164e+02 1.0444055146e+01
1.9301677523e+02 1.3379816967e+01
2.0341667456e+02 1.6878977868e+01
2.1399729777e+02 2.0994228817e+01
2.2477952527e+02 2.5764586125e+01
2.3578372727e+02 3.1205582386e+01
2.4702861976e+02 3.7297716933e+01
2.5852981983e+02 4.3975451928e+01
2.7029824191e+02 5.1121010443e+01
2.8233863941e+02 5.8568337526e+01
2.9464872652e+02 6.6120740599e+01
3.0721927876e+02 7.3579952135e+01
3.2003532854e+02 8.0777434339e+01
3.3307815350e+02 8.7596374885e+01
3.4632747358e+02 9.3977797477e+01
3.5976330867e+02 9.9912548246e+01
3.7336721731e+02 1.0542615992e+02
3.8712291788e+02 1.1056345870e+02
4.0101644832e+02 1.1537667925e+02
4.1503604799e+02 1.1991788587e+02
4.2917190681e+02 1.2423492807e+02
4.4341587418e+02 1.2836976518e+02
4.5776117749e+02 1.3235816679e+02
4.7220217256e+02 1.3623011025e+02
4.8673413244e+02 1.4001046774e+02
5.0135307348e+02 1.4371976188e+02
5.1605561442e+02 1.4737488231e+02
5.3083886299e+02 1.5098971882e+02
5.4570032519e+02 1.5457569957e+02
5.6063783275e+02 1.5814223863e+02
5.7564948497e+02 1.6169710319e+02
5.9073360215e+02 1.6524671287e+02
6.0588868802e+02 1.6879638266e+02
6.2111339943e+02 1.7235051999e+02
6.3640652180e+02 1.7591278455e+02
6.5176694902e+02 1.7948621815e+02
6.6719366713e+02 1.8307335058e+02
6.8268574078e+02 1.8667628588e+02
6.9824230218e+02 1.9029677312e+02
7.1386254180e+02 1.9393626451e+02
7.2954570077e+02 1.9759596333e+02
7.4529106437e+02 2.0127686349e+02
7.6109795672e+02 2.0497978248e+02
7.7696573614e+02 2.0870538869e+02
7.9289379135e+02 2.1245422431e+02
8.0888153816e+02 2.1622672441e+02
8.2492841665e+02 2.2002323311e+02
8.4103388880e+02 2.2384401709e+02
8.5719743638e+02 2.2768927702e+02
8.7341855917e+02 2.3155915733e+02
8.8969677343e+02 2.3545375439e+02
9.0603161048e+02 2.3937312353e+02
9.2242261558e+02 2.4331728505e+02
9.3886934685e+02 2.4728622934e+02
9.5537137436e+02 2.5127992120e+02
9.7192827930e+02 2.5529830369e+02
9.8853965330e+02 2.5934130129e+02
1.0052050977e+03 2.6340882272e+02
1.0219242232e+03 2.6750076335e+02
1.0386966490e+03 2.7161700723e+02
1.0555220025e+03 2.7577183635e+02
