# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805175e-04 2.9603160339e-07
9.5270537862e+00 4.4956317150e-03
1.9062947802e+01 7.4067974642e-03
2.8597257731e+01 -5.2155666697e-04
3.8127338178e+01 -1.6264451433e-02
4.7652719325e+01 -3.5778510539e-02
5.7174054317e+01 -5.3841145057e-02
6.6692740243e+01 -6.4142265710e-02
7.6210753627e+01 -5.9259456283e-02
8.5730576187e+01 -3.0567675462e-02
9.5255166530e+01 3.1899010784e-02
1.0478795918e+02 1.3962930424e-01
1.1433288249e+02 3.0586246241e-01
1.2389439152e+02 5.4586873035e-01
1.3347751464e+02 8.7729310117e-01
1.4308791382e+02 1.3205774824e+00
1.5273195987e+02 1.8994818434e+00
1.6241682495e+02 2.6417322140e+00
1.7215059561e+02 3.5798333674e+00
1.8194241103e+02 4.7520978664e+00
1.9180263283e+02 6.2039547499e+00
2.0174305414e+02 7.9855254964e+00
2.1177676824e+02 1.0153180374e+01
2.2191848953e+02 1.2777804327e+01
2.3218512760e+02 1.5943361637e+01
2.4259585002e+02 1.9743953361e+01
2.5317229861e+02 2.4284909770e+01
2.6393869923e+02 2.9678825524e+01
2.7492173216e+02 3.6035895985e+01
2.8614994585e+02 4.3445029944e+01
2.9765240776e+02 5.1942672665e+01
3.0945627227e+02 6.1470845752e+01
3.2158317737e+02 7.1837221514e+01
3.3404503506e+02 8.2704185356e+01
3.4684069379e+02 9.3633853292e+01
3.5995529050e+02 1.0418547394e+02
3.7336301121e+02 1.1401873699e+02
3.8703204240e+02 1.2294875710e+02
4.0092952914e+02 1.3093745584e+02
4.1502502997e+02 1.3804724893e+02
4.2929219862e+02 1.4439070939e+02
4.4370916404e+02 1.5009412197e+02
4.5825820141e+02 1.5527717302e+02
4.7292512326e+02 1.6004428776e+02
4.8769862832e+02 1.6448259616e+02
5.0256971373e+02 1.6866303253e+02
5.1753118434e+02 1.7264259470e+02
5.3257725904e+02 1.7646679588e+02
5.4770326164e+02 1.8017190047e+02
5.6290538081e+02 1.8378681283e+02
5.7818048421e+02 1.8733461184e+02
5.9352597497e+02 1.9083377222e+02
6.0893968045e+02 1.9429912633e+02
6.2441976585e+02 1.9774261791e+02
6.3996466682e+02 2.0117389229e+02
6.5557303670e+02 2.0460075877e+02
6.7124370494e+02 2.0802955415e+02
6.8697564423e+02 2.1146542918e+02
7.0276794439e+02 2.1491257542e+02
7.1861979147e+02 2.1837440549e+02
7.3453045104e+02 2.2185369709e+02
7.5049925468e+02 2.2535270842e+02
7.6652558908e+02 2.2887327117e+02
7.8260888715e+02 2.3241686579e+02
7.9874862078e+02 2.3598468258e+02
8.1494429490e+02 2.3957767155e+02
8.3119544262e+02 2.4319658323e+02
8.4750162122e+02 2.4684200221e+02
8.6386240875e+02 2.5051437479e+02
8.8027740135e+02 2.5421403188e+02
8.9674621088e+02 2.5794120798e+02
9.1326846302e+02 2.6169605698e+02
9.2984379563e+02 2.6547866538e+02
9.4647185743e+02 2.6928906333e+02
9.6315230680e+02 2.7312723386e+02
9.7988481085e+02 2.7699312070e+02
9.9666904458e+02 2.8088663486e+02
1.0135046902e+03 2.8480766010e+02
1.0303914364e+03 2.8875605769e+02
1.0473289780e+03 2.9274350196e+02
