# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804710e-04 2.1527890651e-07
9.5058451174e+00 -1.1602402845e-02
1.8988335574e+01 -5.3206829856e-02
2.8440824275e+01 -1.2946645720e-01
3.7862474715e+01 -2.3555322395e-01
4.7254210708e+01 -3.6532406167e-01
5.6617970106e+01 -5.1106507879e-01
6.5956463134e+01 -6.6338472020e-01
7.5273093260e+01 -8.1099611540e-01
8.4571950655e+01 -9.4041134952e-01
9.3857847146e+01 -1.0355503986e+00
1.0313638067e+02 -1.0772562366e+00
1.1241402494e+02 -1.0427004323e+00
1.2169824365e+02 -9.0465737116e-01
1.3099763101e+02 -6.3061872299e-01
1.4032208153e+02 -1.8171217174e-01
1.4968299391e+02 4.8862084909e-01
1.5909351484e+02 1.4362452140e+00
1.6856883048e+02 2.7283212538e+00
1.7812651499e+02 4.4457526065e+00
1.8778694793e+02 6.6862055972e+00
1.9757381498e+02 9.5524403116e+00
2.0751324311e+02 1.3134024303e+01
2.1763264306e+02 1.7530873636e+01
2.2796223052e+02 2.2836374472e+01
2.3853251305e+02 2.9085492772e+01
2.4937165745e+02 3.6230672446e+01
2.6050190970e+02 4.4114430163e+01
2.7193581757e+02 5.2469294136e+01
2.8367369031e+02 6.0960194702e+01
2.9570365876e+02 6.9258659480e+01
3.0800449872e+02 7.7112787569e+01
3.2054992263e+02 8.4380155295e+01
3.3331261609e+02 9.1019292539e+01
3.4626699569e+02 9.7058638383e+01
3.5939058245e+02 1.0256372710e+02
3.7266437289e+02 1.0761307970e+02
3.8607265144e+02 1.1228411602e+02
3.9960256503e+02 1.1664649622e+02
4.1324364336e+02 1.2075990298e+02
4.2698735119e+02 1.2467409482e+02
4.4082670477e+02 1.2842993816e+02
4.5475595722e+02 1.3206073826e+02
4.6877034642e+02 1.3559354983e+02
4.8286589555e+02 1.3905033872e+02
4.9703925601e+02 1.4244895974e+02
5.1128758405e+02 1.4580395730e+02
5.2560844365e+02 1.4912721099e+02
5.3999972991e+02 1.5242845223e+02
5.5445960841e+02 1.5571567636e+02
5.6898646688e+02 1.5899547107e+02
5.8357887672e+02 1.6227327855e+02
5.9823556195e+02 1.6555360525e+02
6.1295537423e+02 1.6884019022e+02
6.2773727257e+02 1.7213614072e+02
6.4258030679e+02 1.7544404186e+02
6.5748360397e+02 1.7876604568e+02
6.7244635728e+02 1.8210394365e+02
6.8746781675e+02 1.8545922618e+02
7.0254728160e+02 1.8883313137e+02
7.1768409384e+02 1.9222668530e+02
7.3287763291e+02 1.9564073543e+02
7.4812731115e+02 1.9907597825e+02
7.6343256995e+02 2.0253298246e+02
7.7879287655e+02 2.0601220829e+02
7.9420772125e+02 2.0951402374e+02
8.0967661504e+02 2.1303871830e+02
8.2519908757e+02 2.1658651442e+02
8.4077468538e+02 2.2015757741e+02
8.5640297040e+02 2.2375202362e+02
8.7208351862e+02 2.2736992763e+02
8.8781591892e+02 2.3101132820e+02
9.0359977209e+02 2.3467623350e+02
9.1943468991e+02 2.3836462547e+02
9.3532029441e+02 2.4207646367e+02
9.5125621712e+02 2.4581168850e+02
9.6724209850e+02 2.4957022408e+02
9.8327758737e+02 2.5335198061e+02
9.9936234043e+02 2.5715685652e+02
1.0154960218e+03 2.6099772954e+02
