# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015805331e-04 3.4531268456e-07
9.5401396299e+00 1.4462685833e-02
1.9109052869e+01 4.4820688163e-02
2.8693861872e+01 7.9088885243e-02
3.8290919016e+01 1.1974037706e-01
4.7899115708e+01 1.7028908770e-01
5.7518620175e+01 2.3534509760e-01
6.7150386771e+01 3.2042786316e-01
7.6795952273e+01 4.3195880482e-01
8.6457326409e+01 5.7722979763e-01
9.6136930809e+01 7.6441809459e-01
1.0583756557e+02 1.0026263236e+00
1.1556239234e+02 1.3019366872e+00
1.2531492810e+02 1.6734763812e+00
1.3509904621e+02 2.1294926886e+00
1.4491898296e+02 2.6834369795e+00
1.5477934814e+02 3.3499725752e+00
1.6468512853e+02 4.1446372830e+00
1.7464165507e+02 5.0844711117e+00
1.8465468057e+02 6.1883440699e+00
1.9473037780e+02 7.4764611557e+00
2.0487534849e+02 8.9705232529e+00
2.1509663597e+02 1.0693784107e+01
2.2540173558e+02 1.2671035113e+01
2.3579860181e+02 1.4928543640e+01
2.4629565061e+02 1.7493927651e+01
2.5690175474e+02 2.0395944521e+01
2.6762622990e+02 2.3664166111e+01
2.7847880848e+02 2.7328505324e+01
2.8946959713e+02 3.1418552064e+01
3.0060901361e+02 3.5962669406e+01
3.1190769751e+02 4.0986795694e+01
3.2337638866e+02 4.6512898236e+01
3.3502576653e+02 5.2557034481e+01
3.4686624414e+02 5.9127004792e+01
3.5890771125e+02 6.6219637885e+01
3.7115922456e+02 7.3817847481e+01
3.8362864885e+02 8.1887744702e+01
3.9632226211e+02 9.0376278395e+01
4.0924435086e+02 9.9210066710e+01
4.2239683706e+02 1.0829619343e+02
4.3577899190e+02 1.1752564520e+02
4.4938729677e+02 1.2677964538e+02
4.6321550263e+02 1.3593839631e+02
4.7725490973e+02 1.4489088539e+02
4.9149484680e+02 1.5354383910e+02
5.0592328571e+02 1.6182798558e+02
5.2052750080e+02 1.6970055668e+02
5.3529468253e+02 1.7714407048e+02
5.5021243907e+02 1.8416236403e+02
5.6526915463e+02 1.9077525031e+02
5.8045420571e+02 1.9701305094e+02
5.9575805721e+02 2.0291183693e+02
6.1117226923e+02 2.0850975147e+02
6.2668944499e+02 2.1384444615e+02
6.4230314498e+02 2.1895147212e+02
6.5800778571e+02 2.2386340082e+02
6.7379853561e+02 2.2860945505e+02
6.8967121520e+02 2.3321547050e+02
7.0562220576e+02 2.3770405373e+02
7.2164836798e+02 2.4209484431e+02
7.3774697104e+02 2.4640482096e+02
7.5391563149e+02 2.5064861481e+02
7.7015226105e+02 2.5483880880e+02
7.8645502237e+02 2.5898621231e+02
8.0282229157e+02 2.6310010679e+02
8.1925262666e+02 2.6718846151e+02
8.3574474090e+02 2.7125812102e+02
8.5229748041e+02 2.7531496665e+02
8.6890980517e+02 2.7936405499e+02
8.8558077309e+02 2.8340973617e+02
9.0230952647e+02 2.8745575478e+02
9.1909528059e+02 2.9150533571e+02
9.3593731399e+02 2.9556125744e+02
9.5283496018e+02 2.9962591428e+02
9.6978760066e+02 3.0370136958e+02
9.8679465890e+02 3.0778940108e+02
1.0038555952e+03 3.1189153967e+02
1.0209699021e+03 3.1600910258e+02
1.0381371012e+03 3.2016112817e+02
