# MeV/fm^3               MeV/fm^3
# energy_density         pressure
1.5015804864e-04 2.2975932982e-07
9.5088098989e+00 -9.5541221032e-03
1.8998361540e+01 -4.5433274049e-02
2.8461588438e+01 -1.1243299453e-01
3.7897698966e+01 -2.0507468140e-01
4.7307826137e+01 -3.1638471283e-01
5.6694216138e+01 -4.3768119266e-01
6.6059955072e+01 -5.5852962868e-01
7.5408866880e+01 -6.6660004589e-01
8.4745484877e+01 -7.4745872109e-01
9.4075062145e+01 -7.8430779507e-01
1.0340360627e+02 -7.5767644289e-01
1.1273793167e+02 -6.4506293403e-01
1.2208572646e+02 -4.2052467476e-01
1.3145563227e+02 -5.4211989962e-02
1.4085733674e+02 4.8815951168e-01
1.5030167859e+02 1.2459038385e+00
1.5980076584e+02 2.2640331964e+00
1.6936810781e+02 3.5940071326e+00
1.7901876174e+02 5.2945695199e+00
1.8876949497e+02 7.4319674971e+00
1.9863889249e+02 1.0064214365e+01
2.0864596638e+02 1.3248222977e+01
2.1881107703e+02 1.7052285373e+01
2.2915580989e+02 2.1535840219e+01
2.3970203412e+02 2.6737684004e+01
2.5047097387e+02 3.2667966912e+01
2.6148193941e+02 3.9295539800e+01
2.7275077411e+02 4.6537223851e+01
2.8428821211e+02 5.4253981463e+01
2.9609849888e+02 6.2259117067e+01
3.0817870726e+02 7.0340337197e+01
3.2051906994e+02 7.8291067357e+01
3.3310432853e+02 8.5940756035e+01
3.4591572958e+02 9.3173824819e+01
3.5893311384e+02 9.9932975477e+01
3.7213663713e+02 1.0620994906e+02
3.8550791253e+02 1.1203052809e+02
3.9903059541e+02 1.1743977018e+02
4.1269055204e+02 1.2249060373e+02
4.2647577176e+02 1.2723640705e+02
4.4037615005e+02 1.3172688428e+02
4.5438322610e+02 1.3600620823e+02
4.6848992206e+02 1.4011253194e+02
4.8269030658e+02 1.4407823411e+02
4.9697939095e+02 1.4793050116e+02
5.1135295839e+02 1.5169201978e+02
5.2580742358e+02 1.5538166170e+02
5.4033971823e+02 1.5901510670e+02
5.5494719836e+02 1.6260538397e+02
5.6962756929e+02 1.6616333061e+02
5.8437882505e+02 1.6969797371e+02
5.9919919930e+02 1.7321684583e+02
6.1408712545e+02 1.7672624414e+02
6.2904120435e+02 1.8023144285e+02
6.4406017769e+02 1.8373686708e+02
6.5914290642e+02 1.8724623539e+02
6.7428835280e+02 1.9076267677e+02
6.8949556571e+02 1.9428882682e+02
7.0476366838e+02 1.9782690706e+02
7.2009184821e+02 2.0137879054e+02
7.3547934825e+02 2.0494605619e+02
7.5092546004e+02 2.0853003409e+02
7.6642951759e+02 2.1213184316e+02
7.8199089227e+02 2.1575242276e+02
7.9760898849e+02 2.1939255918e+02
8.1328323998e+02 2.2305290797e+02
8.2901310667e+02 2.2673401277e+02
8.4479807193e+02 2.3043632124e+02
8.6063764029e+02 2.3416019859e+02
8.7653133536e+02 2.3790593913e+02
8.9247869809e+02 2.4167377610e+02
9.0847928527e+02 2.4546389003e+02
9.2453266815e+02 2.4927641600e+02
9.4063843130e+02 2.5311144982e+02
9.5679617156e+02 2.5696905333e+02
9.7300549714e+02 2.6084925903e+02
9.8926602681e+02 2.6475207406e+02
1.0055773892e+03 2.6867748362e+02
1.0219392221e+03 2.7263941947e+02
