target_k0,scan_model,parameter_name,parameter_value,scan_K0,delta_k0,Tc_exact,Tc_scan,nc_exact,nc_scan,Pc_exact,Pc_scan,delta_Tc,delta_nc,delta_Pc
250.0,clausius,c,4.74,249.81685380942588,0.18314619057412074,16.16332176411409,16.161290058337016,0.0499249682702512,0.0499111655329664,0.2419531047308166,0.241828511722525,0.002031705777074677,1.3802737284795974e-05,0.0001245930082915958
250.0,dieterici,alpha,1.6666666666666667,249.89454341417527,0.10545658582472583,16.16332176411409,13.01013050858363,0.0499249682702512,0.0584291001467829,0.2419531047308166,0.1914198133736203,3.1531912555304604,-0.008504131876531706,0.05053329135719631
280.0,clausius,c,4.213333333333334,274.8502925293827,5.1497074706172725,16.4817165975974,16.428950678568,0.0520814359187431,0.0517254874576871,0.261959538318564,0.2585732614918814,0.052765919029400976,0.0003559484610560007,0.003386276826682577
280.0,dieterici,alpha,1.7037037037037035,292.0449393837288,12.044939383728774,16.4817165975974,13.79975329477246,0.0520814359187431,0.0603562564119069,0.261959538318564,0.2214142468977211,2.6819633028249417,-0.008274820493163804,0.0405452914208429
315.0,clausius,c,3.686666666666667,303.98371955620007,11.016280443799928,16.822045353851347,16.71815634111571,0.0543637113084092,0.0536697223342214,0.2844835588150517,0.277481311440553,0.10388901273563889,0.0006939889741878064,0.007002247374498727
315.0,dieterici,alpha,1.7407407407407407,337.73558065819384,22.73558065819384,16.822045353851347,14.576704896976262,0.0543637113084092,0.0621546979256134,0.2844835588150517,0.2532677134251389,2.245340456875086,-0.007790986617204197,0.031215845389912844
