target_k0,y,branch_label,branch_Tc,branch_nc,branch_Pc,ref_model,ref_label,ref_K0,ref_Tc,ref_nc,ref_Pc,delta_Tc,delta_nc,delta_Pc,norm_distance_tc_nc,norm_distance_tc_nc_pc
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,-5.3150071230177485,-0.0210242568396396,-0.2960423169529559,2.7388587141416263,3.131228214093762
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,-4.211463571110796,-0.018675879497064896,-0.24222395776269728,2.2871311788482314,2.602480572375591
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,-3.8715484009308607,-0.017280589095983,-0.21933490668476702,2.1092370316809492,2.3902246208981444
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,-3.840973315593123,-0.012898955543415094,-0.16592981887670538,1.8563669728504935,2.0419767845425056
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,-2.742438861991351,-0.009331224502512898,-0.10097527076148688,1.3316352422781401,1.4287083845296746
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,-8.656479567086071,-0.026238219539973497,-0.3667666449367767,4.04448291366098,4.460159708770067
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,-7.552936015179119,-0.023889842197398793,-0.3129482857465181,3.576870491201336,3.9201808090102603
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,-7.213020844999184,-0.022494551796316896,-0.29005923466858785,3.400331264858987,3.7112448615213545
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,-7.182445759661446,-0.018112918243748992,-0.2366541468605262,3.1928695823195796,3.4155900753821253
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,-6.083911306059674,-0.014545187202846796,-0.17169959874530769,2.672109463405469,2.813349485158534
