target_k0,Tc_exact,Tc_scan,nc_exact,nc_scan,Pc_exact,Pc_scan,scan_K0,scan_c,delta_k0,delta_Tc,delta_nc,delta_Pc
250.0,16.16332176411409,16.161290058337016,0.0499249682702512,0.0499111655329664,0.2419531047308166,0.241828511722525,249.81685380942588,4.74,0.18314619057412074,0.002031705777074677,1.3802737284795974e-05,0.0001245930082915958
280.0,16.4817165975974,16.428950678568,0.0520814359187431,0.0517254874576871,0.261959538318564,0.2585732614918814,274.8502925293827,4.213333333333334,5.1497074706172725,0.052765919029400976,0.0003559484610560007,0.003386276826682577
315.0,16.822045353851347,16.71815634111571,0.0543637113084092,0.0536697223342214,0.2844835588150517,0.277481311440553,303.98371955620007,3.686666666666667,11.016280443799928,0.10388901273563889,0.0006939889741878064,0.007002247374498727
