target_k0,y,branch_label,branch_Tc,branch_nc,branch_Pc,ref_source,reference_group,ref_model,ref_label,ref_K0,ref_Tc,ref_nc,ref_Pc,target_k0_match,parameter_name,parameter_value,delta_k0_match,delta_Tc,delta_nc,delta_Pc,norm_distance_tc_nc,norm_distance_tc_nc_pc
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-4.207062519055196,-0.0197297617508154,-0.23911294191852311,2.34976567117917,2.6502794742489124
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-4.176487433717458,-0.015348128198247497,-0.18570785411046148,2.0877118721659618,2.294533538587658
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-3.077952980115686,-0.011780397157345301,-0.12075330599524298,1.5641275233918996,1.6821709470308355
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,-2.097759599962444,-0.0009677500727634028,-0.030759627339930706,0.8196232671313107,0.8346542011775244
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,-2.3654202201934282,-0.0027820719974840993,-0.04750437710928712,0.9497623962092779,0.9804869807742259
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,-2.6546258827411364,-0.004726306874018399,-0.06641242705795869,1.1082365396452134,1.1593536527398411
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,1.0533999497909416,-0.009485684686579905,0.019649071008974006,0.9087109706917097,0.9142768330952677
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,0.26377716360211245,-0.011412840951703904,-0.0103453625151268,0.9814086929366511,0.9828406401125601
280.0,0.3,Clausius K0=280 y=0.3,14.063530458374572,0.048943415460203,0.2110688843825943,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,-0.5131744386016894,-0.013211282465410402,-0.04219882904254457,1.1473167164047477,1.1675334089688478
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-8.94717373215388,-0.028770504818619,-0.3816239041774202,4.260266220810876,4.68799142744428
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-7.843630180246928,-0.026422127476044298,-0.3278055449871616,3.795009504768198,4.150433433223086
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-7.503715010066992,-0.0250268370749624,-0.3049164939092313,3.6178450506043824,3.941091183257746
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-7.473139924729255,-0.020645203522394497,-0.2515114061011697,3.399408495005667,3.6357150803083913
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-6.374605471127483,-0.0170774724814923,-0.18655685798595117,2.876294961007192,3.031125539412308
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,-5.394412090974241,-0.006264825396910402,-0.0965631793306389,2.164262778063146,2.2201539824396375
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,-5.662072711205225,-0.008079147321631099,-0.11330792909999532,2.3068459110265565,2.378853515368259
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,-5.951278373752933,-0.010023382198165398,-0.1322159790486669,2.4670724595451876,2.5584870783633065
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,-2.243252541220855,-0.014782760010726904,-0.04615448098173419,1.535792958423649,1.5539123192293045
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,-3.032875327409684,-0.016709916275850903,-0.076148914505835,1.8525805401457043,1.8932632576594204
280.0,0.2,Clausius K0=280 y=0.2,10.766877967362776,0.043646340136056,0.1452653323918861,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,-3.809826929613486,-0.0185083577895574,-0.10800238103325277,2.1676294676757792,2.2372227787307297
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-14.503441483951965,-0.0406670848629064,-0.47475624980287023,6.624175767439892,7.057133891400914
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-13.399897932045013,-0.038318707520331695,-0.42093789061261155,6.153884808776493,6.5212644973209715
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-13.059982761865077,-0.0369234171192498,-0.3980488395346813,5.978581855156565,6.317229240254022
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-13.02940767652734,-0.032541783566681894,-0.34464375172661965,5.778995399694615,6.0430420559513305
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-11.930873222925568,-0.028974052525779698,-0.27968920361140115,5.258180934860452,5.450163268651239
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,-10.950679842772326,-0.0181614054411978,-0.1896955249560889,4.531220929182912,4.6343983206465795
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,-11.21834046300331,-0.019975727365918496,-0.20644027472544532,4.683441784790988,4.8015242096910065
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,-11.507546125551018,-0.021919962242452795,-0.2253483246741169,4.850100871883723,4.9857844831472224
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,-7.79952029301894,-0.0266793400550143,-0.1392868266071842,3.794434111094817,3.8610350666301803
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,-8.58914307920777,-0.0286064963201383,-0.169281260131285,4.139124508045456,4.229118941008677
280.0,0.1,Clausius K0=280 y=0.1,5.2106102155646905,0.0317497600917686,0.0521329867664361,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,-9.366094681411571,-0.0304049378338448,-0.20113472665870277,4.473976550466805,4.591257449078655
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-2.8920063456653082,-0.018053133646265797,-0.2424056777542546,1.9098314908718805,2.2785317329759387
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-1.788462793758356,-0.015704756303691093,-0.18858731856399596,1.5123465718476976,1.7949539501609504
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-1.4485476235784205,-0.014309465902609196,-0.1656982674860657,1.347086330578476,1.5925433707063859
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-1.417972538240683,-0.009927832350041292,-0.11229317967800406,1.0122627500670967,1.1645022660067474
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-0.3194380846389109,-0.006360101309139096,-0.04733863156278556,0.5579156769344986,0.6084101328735145
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,0.6607552955143312,0.0044525457754428024,0.04265504709252671,0.4593128679450819,0.5087084507874007
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,0.3930946752833471,0.002638223850722106,0.025910297323170295,0.2724969412956265,0.3031464457976122
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,0.10388901273563889,0.0006939889741878064,0.007002247374498727,0.07178660330424404,0.08026134590660401
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,3.811914845267717,-0.0040653888383737,0.09306374544143142,1.52199717850485,1.5950192497946876
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,3.0222920590788878,-0.005992545103497698,0.06306931191733062,1.2817312683205753,1.321881857085744
315.0,0.5,Clausius K0=315 y=0.5,16.822045353851347,0.0543637113084092,0.2844835588150517,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,2.245340456875086,-0.007790986617204197,0.031215845389912844,1.0980565885396798,1.1096561035767365
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-3.4802215633407627,-0.0187158567635705,-0.25553418844624143,2.0957192353635854,2.4714550767178647
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-2.3766780114338104,-0.016367479420995798,-0.2017158292559828,1.677153643754883,1.9703236570247717
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-2.036762841253875,-0.0149721890199139,-0.17882677817805254,1.505438335298397,1.7626021508568692
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-2.0061877559161374,-0.010590555467345997,-0.1254216903699909,1.1951852753570187,1.3571567767969683
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-0.9076533023143654,-0.007022824426443801,-0.0604671422547724,0.6965638089359811,0.7624234809805259
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,0.07254007783887673,0.003789822658138098,0.02952653640053987,0.3253337631068585,0.35882272939763027
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,-0.1951205423921074,0.0019755007334174013,0.012781786631183456,0.1851910822032389,0.19644153057314373
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,-0.4843262049398156,3.126585688310174e-05,-0.006126263317488112,0.18828462530071202,0.19088591616112685
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,3.2236996275922625,-0.004728111955678405,0.07993523474944458,1.316728854624511,1.3790204133049142
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,2.4340768414034333,-0.006655268220802403,0.04994080122534378,1.1041645695201492,1.133457076450741
315.0,0.4,Clausius K0=315 y=0.4,16.233830136175893,0.0537009881911045,0.2713550481230649,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,1.6571252391996314,-0.008453709734508902,0.018087334697926005,0.9683064159994991,0.972735830742689
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-5.3150071230177485,-0.0210242568396396,-0.2960423169529559,2.7388587141416263,3.131228214093762
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-4.211463571110796,-0.018675879497064896,-0.24222395776269728,2.2871311788482314,2.602480572375591
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-3.8715484009308607,-0.017280589095983,-0.21933490668476702,2.1092370316809492,2.3902246208981444
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-3.840973315593123,-0.012898955543415094,-0.16592981887670538,1.8563669728504935,2.0419767845425056
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-2.742438861991351,-0.009331224502512898,-0.10097527076148688,1.3316352422781401,1.4287083845296746
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,-1.762245481838109,0.0014814225820690002,-0.010981592106174609,0.6966314282561861,0.6989024558745377
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,-2.029906102069093,-0.0003328993426516963,-0.027726341875531024,0.7895716498714292,0.8022633349470465
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,-2.3191117646168014,-0.002277134219185996,-0.04663439182420259,0.9222721966531615,0.9527537805556335
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,1.3889140679152767,-0.007036512031747502,0.0394271062427301,0.8084628663252529,0.8333456795108355
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,0.5992912817264475,-0.0089636682968715,0.009432672718629298,0.8011964632545531,0.8026543968230188
315.0,0.3,Clausius K0=315 y=0.3,14.399044576498907,0.0513925881150354,0.2308469196163504,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,-0.17766032047735436,-0.010762109810578,-0.022420793808788475,0.9229738007922242,0.9301029997526647
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-8.656479567086071,-0.026238219539973497,-0.3667666449367767,4.04448291366098,4.460159708770067
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-7.552936015179119,-0.023889842197398793,-0.3129482857465181,3.576870491201336,3.9201808090102603
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-7.213020844999184,-0.022494551796316896,-0.29005923466858785,3.400331264858987,3.7112448615213545
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-7.182445759661446,-0.018112918243748992,-0.2366541468605262,3.1928695823195796,3.4155900753821253
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-6.083911306059674,-0.014545187202846796,-0.17169959874530769,2.672109463405469,2.813349485158534
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=250,249.81685380942588,16.161290058337016,0.0499111655329664,0.241828511722525,250.0,c,4.74,0.18314619057412074,-5.103717925906432,-0.0037325401182648973,-0.08170592008999542,2.00941639528143,2.052607740923962
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=280,274.8502925293827,16.428950678568,0.0517254874576871,0.2585732614918814,280.0,c,4.213333333333334,5.1497074706172725,-5.371378546137416,-0.005546862042985594,-0.09845066985935183,2.141153960468914,2.199832741047142
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_clausius_scan_nearest,scan_nearest,clausius,Clausius scan near K0=315,303.98371955620007,16.71815634111571,0.0536697223342214,0.277481311440553,315.0,c,3.686666666666667,11.016280443799928,-5.660584208685124,-0.007491096919519893,-0.1173587198080234,2.291729747254085,2.3693854008902195
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=250,249.89454341417527,13.01013050858363,0.0584291001467829,0.1914198133736203,250.0,alpha,1.6666666666666667,0.10545658582472583,-1.9525583761530463,-0.0122504747320814,-0.0312972217410907,1.2937107271957102,1.3036216985511184
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=280,292.0449393837288,13.79975329477246,0.0603562564119069,0.2214142468977211,280.0,alpha,1.7037037037037035,12.044939383728774,-2.7421811623418755,-0.014177630997205398,-0.06129165526519151,1.6144133584432723,1.6447058253724975
315.0,0.2,Clausius K0=315 y=0.2,11.057572132430584,0.0461786254147015,0.1601225916325296,combined_dieterici_scan_nearest,scan_nearest,dieterici,Dieterici scan near K0=315,337.73558065819384,14.576704896976262,0.0621546979256134,0.2532677134251389,315.0,alpha,1.7407407407407407,22.73558065819384,-3.5191327645456774,-0.015976072510911897,-0.09314512179260928,1.9333966658656403,1.9914898670262398
315.0,0.1,Clausius K0=315 y=0.1,5.30570596716618,0.0338592477123315,0.057191469437077,combined_base_model,base_model,vdw,VDW,762.5389523893134,19.714051699516656,0.072416844954675,0.5268892365693063,,,,,-14.408345732350476,-0.0385575972423435,-0.4696977671322293,6.49938114606478,6.931077453029881
315.0,0.1,Clausius K0=315 y=0.1,5.30570596716618,0.0338592477123315,0.057191469437077,combined_base_model,base_model,cs,CS,601.4493907713359,18.610508147609703,0.0700684676121003,0.4730708773790477,,,,,-13.304802180443524,-0.036209219899768795,-0.4158794079419707,6.027995215822224,6.393909059432979
315.0,0.1,Clausius K0=315 y=0.1,5.30570596716618,0.0338592477123315,0.057191469437077,combined_base_model,base_model,tvm,TVM,564.2212831027393,18.270592977429768,0.0686731772110184,0.4501818263011174,,,,,-12.964887010263588,-0.0348139294986869,-0.39299035686404044,5.853434201776667,6.190434254506643
315.0,0.1,Clausius K0=315 y=0.1,5.30570596716618,0.0338592477123315,0.057191469437077,combined_base_model,base_model,rks,RKS,517.6872568264379,18.24001789209203,0.0642915436584505,0.3967767384930558,,,,,-12.93431192492585,-0.030432295946118994,-0.3395852690559788,5.661459281943969,5.923067611508541
315.0,0.1,Clausius K0=315 y=0.1,5.30570596716618,0.0338592477123315,0.057191469437077,combined_base_model,base_model,pr,PR,443.1214644777803,17.14148343849026,0.0607238126175483,0.3318221903778373,,,,,-11.835777471324079,-0.026864564905216798,-0.2746307209407603,5.142514858518195,5.331752173297987
